,index,ModifiedDateTime,FRP
24590,341,2020-03-01,0.0
24591,341,2020-04-01,0.0
24592,341,2020-05-01,19.1
24593,341,2020-06-01,0.0
24594,341,2020-07-01,0.0
24595,341,2020-08-01,6.6
24596,341,2020-09-01,0.0
24597,341,2020-10-01,0.0
24598,341,2020-11-01,0.0
24599,341,2020-12-01,0.0
24600,341,2021-01-01,0.0
24601,341,2021-02-01,0.0
24602,341,2021-03-01,0.0
24603,341,2021-04-01,0.0
24604,341,2021-05-01,0.0
24605,341,2021-06-01,0.0
24606,341,2021-07-01,0.0
24607,341,2021-08-01,0.0
24608,341,2021-09-01,0.0
24609,341,2021-10-01,10.45
24610,341,2021-11-01,0.0
24611,341,2021-12-01,0.0
24612,342,2015-01-01,0.0
24613,342,2015-02-01,0.0
24614,342,2015-03-01,0.0
24615,342,2015-04-01,0.0
24616,342,2015-05-01,0.0
24617,342,2015-06-01,0.0
24618,342,2015-07-01,0.0
24619,342,2015-08-01,0.0
24620,342,2015-09-01,0.0
24621,342,2015-10-01,0.0
24622,342,2015-11-01,16.0
24623,342,2015-12-01,0.0
24624,342,2016-01-01,0.0
24625,342,2016-02-01,8.1
24626,342,2016-03-01,0.0
24627,342,2016-04-01,0.0
24628,342,2016-05-01,0.0
24629,342,2016-06-01,0.0
24630,342,2016-07-01,0.0
24631,342,2016-08-01,0.0
24632,342,2016-09-01,0.0
24633,342,2016-10-01,0.0
24634,342,2016-11-01,0.0
24635,342,2016-12-01,0.0
24636,342,2017-01-01,0.0
24637,342,2017-02-01,7.7
24638,342,2017-03-01,9.6
24639,342,2017-04-01,0.0
24640,342,2017-05-01,0.0
24641,342,2017-06-01,0.0
24642,342,2017-07-01,0.0
24643,342,2017-08-01,0.0
24644,342,2017-09-01,0.0
24645,342,2017-10-01,0.0
24646,342,2017-11-01,0.0
24647,342,2017-12-01,0.0
24648,342,2018-01-01,0.0
24649,342,2018-02-01,15.4
24650,342,2018-03-01,0.0
24651,342,2018-04-01,5.55
24652,342,2018-05-01,0.0
24653,342,2018-06-01,0.0
24654,342,2018-07-01,0.0
24655,342,2018-08-01,0.0
24656,342,2018-09-01,0.0
24657,342,2018-10-01,0.0
24658,342,2018-11-01,0.0
24659,342,2018-12-01,0.0
24660,342,2019-01-01,0.0
24661,342,2019-02-01,0.0
24662,342,2019-03-01,0.0
24663,342,2019-04-01,0.0
24664,342,2019-05-01,0.0
24665,342,2019-06-01,0.0
24666,342,2019-07-01,0.0
24667,342,2019-08-01,0.0
24668,342,2019-09-01,0.0
24669,342,2019-10-01,0.0
24670,342,2019-11-01,0.0
24671,342,2019-12-01,0.0
24672,342,2020-01-01,0.0
24673,342,2020-02-01,0.0
24674,342,2020-03-01,0.0
24675,342,2020-04-01,0.0
24676,342,2020-05-01,0.0
24677,342,2020-06-01,0.0
24678,342,2020-07-01,0.0
24679,342,2020-08-01,0.0
24680,342,2020-09-01,0.0
24681,342,2020-10-01,9.7
24682,342,2020-11-01,0.0
24683,342,2020-12-01,0.0
24684,342,2021-01-01,14.9
24685,342,2021-02-01,8.1
24686,342,2021-03-01,0.0
24687,342,2021-04-01,0.0
24688,342,2021-05-01,0.0
24689,342,2021-06-01,0.0
24690,342,2021-07-01,0.0
24691,342,2021-08-01,0.0
24692,342,2021-09-01,0.0
24693,342,2021-10-01,0.0
24694,342,2021-11-01,0.0
24695,342,2021-12-01,0.0
24696,343,2015-01-01,0.0
24697,343,2015-02-01,0.0
24698,343,2015-03-01,0.0
24699,343,2015-04-01,0.0
24700,343,2015-05-01,0.0
24701,343,2015-06-01,0.0
24702,343,2015-07-01,0.0
24703,343,2015-08-01,0.0
24704,343,2015-09-01,0.0
24705,343,2015-10-01,0.0
24706,343,2015-11-01,0.0
24707,343,2015-12-01,0.0
24708,343,2016-01-01,0.0
24709,343,2016-02-01,0.0
24710,343,2016-03-01,0.0
24711,343,2016-04-01,0.0
24712,343,2016-05-01,0.0
24713,343,2016-06-01,0.0
24714,343,2016-07-01,0.0
24715,343,2016-08-01,0.0
24716,343,2016-09-01,0.0
24717,343,2016-10-01,0.0
24718,343,2016-11-01,0.0
24719,343,2016-12-01,0.0
24720,343,2017-01-01,0.0
24721,343,2017-02-01,0.0
24722,343,2017-03-01,0.0
24723,343,2017-04-01,0.0
24724,343,2017-05-01,0.0
24725,343,2017-06-01,0.0
24726,343,2017-07-01,0.0
24727,343,2017-08-01,0.0
24728,343,2017-09-01,0.0
24729,343,2017-10-01,0.0
24730,343,2017-11-01,0.0
24731,343,2017-12-01,0.0
24732,343,2018-01-01,0.0
24733,343,2018-02-01,0.0
24734,343,2018-03-01,0.0
24735,343,2018-04-01,19.6
24736,343,2018-05-01,0.0
24737,343,2018-06-01,0.0
24738,343,2018-07-01,0.0
24739,343,2018-08-01,0.0
24740,343,2018-09-01,0.0
24741,343,2018-10-01,0.0
24742,343,2018-11-01,0.0
24743,343,2018-12-01,0.0
24744,343,2019-01-01,0.0
24745,343,2019-02-01,0.0
24746,343,2019-03-01,0.0
24747,343,2019-04-01,0.0
24748,343,2019-05-01,15.600000000000001
24749,343,2019-06-01,0.0
24750,343,2019-07-01,8.3
24751,343,2019-08-01,0.0
24752,343,2019-09-01,0.0
24753,343,2019-10-01,0.0
24754,343,2019-11-01,0.0
24755,343,2019-12-01,0.0
24756,343,2020-01-01,0.0
24757,343,2020-02-01,0.0
24758,343,2020-03-01,0.0
24759,343,2020-04-01,0.0
24760,343,2020-05-01,11.9
24761,343,2020-06-01,0.0
24762,343,2020-07-01,0.0
24763,343,2020-08-01,0.0
24764,343,2020-09-01,0.0
24765,343,2020-10-01,0.0
24766,343,2020-11-01,0.0
24767,343,2020-12-01,0.0
24768,343,2021-01-01,0.0
24769,343,2021-02-01,0.0
24770,343,2021-03-01,8.066666666666666
24771,343,2021-04-01,0.0
24772,343,2021-05-01,0.0
24773,343,2021-06-01,0.0
24774,343,2021-07-01,0.0
24775,343,2021-08-01,0.0
24776,343,2021-09-01,0.0
24777,343,2021-10-01,0.0
24778,343,2021-11-01,0.0
24779,343,2021-12-01,0.0
24780,344,2015-01-01,0.0
24781,344,2015-02-01,0.0
24782,344,2015-03-01,0.0
24783,344,2015-04-01,0.0
24784,344,2015-05-01,0.0
24785,344,2015-06-01,0.0
24786,344,2015-07-01,0.0
24787,344,2015-08-01,0.0
24788,344,2015-09-01,0.0
24789,344,2015-10-01,0.0
24790,344,2015-11-01,23.7
24791,344,2015-12-01,0.0
24792,344,2016-01-01,0.0
24793,344,2016-02-01,0.0
24794,344,2016-03-01,0.0
24795,344,2016-04-01,0.0
24796,344,2016-05-01,0.0
24797,344,2016-06-01,0.0
24798,344,2016-07-01,0.0
24799,344,2016-08-01,0.0
24800,344,2016-09-01,0.0
24801,344,2016-10-01,0.0
24802,344,2016-11-01,0.0
24803,344,2016-12-01,0.0
24804,344,2017-01-01,0.0
24805,344,2017-02-01,0.0
24806,344,2017-03-01,0.0
24807,344,2017-04-01,0.0
24808,344,2017-05-01,0.0
24809,344,2017-06-01,0.0
24810,344,2017-07-01,0.0
24811,344,2017-08-01,0.0
24812,344,2017-09-01,0.0
24813,344,2017-10-01,0.0
24814,344,2017-11-01,0.0
24815,344,2017-12-01,0.0
24816,344,2018-01-01,0.0
24817,344,2018-02-01,0.0
24818,344,2018-03-01,0.0
24819,344,2018-04-01,0.0
24820,344,2018-05-01,0.0
24821,344,2018-06-01,0.0
24822,344,2018-07-01,0.0
24823,344,2018-08-01,0.0
24824,344,2018-09-01,0.0
24825,344,2018-10-01,0.0
24826,344,2018-11-01,14.1
24827,344,2018-12-01,0.0
24828,344,2019-01-01,0.0
24829,344,2019-02-01,0.0
24830,344,2019-03-01,0.0
24831,344,2019-04-01,0.0
24832,344,2019-05-01,0.0
24833,344,2019-06-01,0.0
24834,344,2019-07-01,0.0
24835,344,2019-08-01,0.0
24836,344,2019-09-01,0.0
24837,344,2019-10-01,0.0
24838,344,2019-11-01,0.0
24839,344,2019-12-01,8.4
24840,344,2020-01-01,0.0
24841,344,2020-02-01,0.0
24842,344,2020-03-01,0.0
24843,344,2020-04-01,0.0
24844,344,2020-05-01,0.0
24845,344,2020-06-01,0.0
24846,344,2020-07-01,0.0
24847,344,2020-08-01,0.0
24848,344,2020-09-01,0.0
24849,344,2020-10-01,0.0
24850,344,2020-11-01,0.0
24851,344,2020-12-01,0.0
24852,344,2021-01-01,0.0
24853,344,2021-02-01,0.0
24854,344,2021-03-01,0.0
24855,344,2021-04-01,0.0
24856,344,2021-05-01,0.0
24857,344,2021-06-01,0.0
24858,344,2021-07-01,0.0
24859,344,2021-08-01,0.0
24860,344,2021-09-01,0.0
24861,344,2021-10-01,0.0
24862,344,2021-11-01,7.1
24863,344,2021-12-01,0.0
24864,346,2015-01-01,0.0
24865,346,2015-02-01,0.0
24866,346,2015-03-01,0.0
24867,346,2015-04-01,0.0
24868,346,2015-05-01,0.0
24869,346,2015-06-01,0.0
24870,346,2015-07-01,0.0
24871,346,2015-08-01,0.0
24872,346,2015-09-01,0.0
24873,346,2015-10-01,0.0
24874,346,2015-11-01,0.0
24875,346,2015-12-01,0.0
24876,346,2016-01-01,0.0
24877,346,2016-02-01,0.0
24878,346,2016-03-01,0.0
24879,346,2016-04-01,0.0
24880,346,2016-05-01,0.0
24881,346,2016-06-01,0.0
24882,346,2016-07-01,0.0
24883,346,2016-08-01,0.0
24884,346,2016-09-01,0.0
24885,346,2016-10-01,0.0
24886,346,2016-11-01,0.0
24887,346,2016-12-01,9.9
24888,346,2017-01-01,0.0
24889,346,2017-02-01,0.0
24890,346,2017-03-01,0.0
24891,346,2017-04-01,0.0
24892,346,2017-05-01,0.0
24893,346,2017-06-01,0.0
24894,346,2017-07-01,0.0
24895,346,2017-08-01,42.349999999999994
24896,346,2017-09-01,0.0
24897,346,2017-10-01,0.0
24898,346,2017-11-01,0.0
24899,346,2017-12-01,0.0
24900,346,2018-01-01,0.0
24901,346,2018-02-01,87.3
24902,346,2018-03-01,0.0
24903,346,2018-04-01,11.4
24904,346,2018-05-01,0.0
24905,346,2018-06-01,0.0
24906,346,2018-07-01,0.0
24907,346,2018-08-01,0.0
24908,346,2018-09-01,0.0
24909,346,2018-10-01,0.0
24910,346,2018-11-01,8.4
24911,346,2018-12-01,0.0
24912,346,2019-01-01,0.0
24913,346,2019-02-01,0.0
24914,346,2019-03-01,0.0
24915,346,2019-04-01,0.0
24916,346,2019-05-01,20.1
24917,346,2019-06-01,0.0
24918,346,2019-07-01,0.0
24919,346,2019-08-01,0.0
24920,346,2019-09-01,0.0
24921,346,2019-10-01,19.5
24922,346,2019-11-01,0.0
24923,346,2019-12-01,0.0
24924,346,2020-01-01,0.0
24925,346,2020-02-01,0.0
24926,346,2020-03-01,0.0
24927,346,2020-04-01,14.0
24928,346,2020-05-01,10.8
24929,346,2020-06-01,0.0
24930,346,2020-07-01,0.0
24931,346,2020-08-01,0.0
24932,346,2020-09-01,0.0
24933,346,2020-10-01,0.0
24934,346,2020-11-01,0.0
24935,346,2020-12-01,0.0
24936,346,2021-01-01,0.0
24937,346,2021-02-01,0.0
24938,346,2021-03-01,0.0
24939,346,2021-04-01,0.0
24940,346,2021-05-01,0.0
24941,346,2021-06-01,0.0
24942,346,2021-07-01,0.0
24943,346,2021-08-01,0.0
24944,346,2021-09-01,0.0
24945,346,2021-10-01,0.0
24946,346,2021-11-01,0.0
24947,346,2021-12-01,0.0
24948,347,2015-01-01,0.0
24949,347,2015-02-01,0.0
24950,347,2015-03-01,0.0
24951,347,2015-04-01,0.0
24952,347,2015-05-01,0.0
24953,347,2015-06-01,0.0
24954,347,2015-07-01,0.0
24955,347,2015-08-01,0.0
24956,347,2015-09-01,0.0
24957,347,2015-10-01,0.0
24958,347,2015-11-01,0.0
24959,347,2015-12-01,16.2
24960,347,2016-01-01,0.0
24961,347,2016-02-01,12.3
24962,347,2016-03-01,34.1
24963,347,2016-04-01,0.0
24964,347,2016-05-01,0.0
24965,347,2016-06-01,21.0
24966,347,2016-07-01,10.8
24967,347,2016-08-01,0.0
24968,347,2016-09-01,0.0
24969,347,2016-10-01,0.0
24970,347,2016-11-01,0.0
24971,347,2016-12-01,0.0
24972,347,2017-01-01,0.0
24973,347,2017-02-01,0.0
24974,347,2017-03-01,6.0
24975,347,2017-04-01,0.0
24976,347,2017-05-01,0.0
24977,347,2017-06-01,0.0
24978,347,2017-07-01,12.9
24979,347,2017-08-01,0.0
24980,347,2017-09-01,19.9
24981,347,2017-10-01,0.0
24982,347,2017-11-01,0.0
24983,347,2017-12-01,0.0
24984,347,2018-01-01,11.8
24985,347,2018-02-01,0.0
24986,347,2018-03-01,0.0
24987,347,2018-04-01,0.0
24988,347,2018-05-01,22.1
24989,347,2018-06-01,10.0
24990,347,2018-07-01,0.0
24991,347,2018-08-01,0.0
24992,347,2018-09-01,0.0
24993,347,2018-10-01,0.0
24994,347,2018-11-01,0.0
24995,347,2018-12-01,0.0
24996,347,2019-01-01,0.0
24997,347,2019-02-01,0.0
24998,347,2019-03-01,0.0
24999,347,2019-04-01,0.0
25000,347,2019-05-01,0.0
25001,347,2019-06-01,0.0
25002,347,2019-07-01,5.4
25003,347,2019-08-01,0.0
25004,347,2019-09-01,0.0
25005,347,2019-10-01,0.0
25006,347,2019-11-01,0.0
25007,347,2019-12-01,0.0
25008,347,2020-01-01,0.0
25009,347,2020-02-01,0.0
25010,347,2020-03-01,0.0
25011,347,2020-04-01,0.0
25012,347,2020-05-01,0.0
25013,347,2020-06-01,0.0
25014,347,2020-07-01,0.0
25015,347,2020-08-01,0.0
25016,347,2020-09-01,0.0
25017,347,2020-10-01,0.0
25018,347,2020-11-01,0.0
25019,347,2020-12-01,0.0
25020,347,2021-01-01,0.0
25021,347,2021-02-01,13.3
25022,347,2021-03-01,12.975
25023,347,2021-04-01,0.0
25024,347,2021-05-01,20.4
25025,347,2021-06-01,0.0
25026,347,2021-07-01,0.0
25027,347,2021-08-01,0.0
25028,347,2021-09-01,0.0
25029,347,2021-10-01,0.0
25030,347,2021-11-01,0.0
25031,347,2021-12-01,8.5
25032,348,2015-01-01,0.0
25033,348,2015-02-01,14.75
25034,348,2015-03-01,0.0
25035,348,2015-04-01,0.0
25036,348,2015-05-01,11.8
25037,348,2015-06-01,10.5
25038,348,2015-07-01,0.0
25039,348,2015-08-01,0.0
25040,348,2015-09-01,0.0
25041,348,2015-10-01,0.0
25042,348,2015-11-01,0.0
25043,348,2015-12-01,0.0
25044,348,2016-01-01,11.2
25045,348,2016-02-01,0.0
25046,348,2016-03-01,0.0
25047,348,2016-04-01,0.0
25048,348,2016-05-01,59.7
25049,348,2016-06-01,0.0
25050,348,2016-07-01,0.0
25051,348,2016-08-01,0.0
25052,348,2016-09-01,0.0
25053,348,2016-10-01,0.0
25054,348,2016-11-01,0.0
25055,348,2016-12-01,0.0
25056,348,2017-01-01,0.0
25057,348,2017-02-01,0.0
25058,348,2017-03-01,0.0
25059,348,2017-04-01,0.0
25060,348,2017-05-01,11.5
25061,348,2017-06-01,0.0
25062,348,2017-07-01,0.0
25063,348,2017-08-01,0.0
25064,348,2017-09-01,6.5
25065,348,2017-10-01,0.0
25066,348,2017-11-01,8.8
25067,348,2017-12-01,10.533333333333333
25068,348,2018-01-01,13.8
25069,348,2018-02-01,0.0
25070,348,2018-03-01,0.0
25071,348,2018-04-01,0.0
25072,348,2018-05-01,0.0
25073,348,2018-06-01,0.0
25074,348,2018-07-01,0.0
25075,348,2018-08-01,0.0
25076,348,2018-09-01,0.0
25077,348,2018-10-01,0.0
25078,348,2018-11-01,0.0
25079,348,2018-12-01,0.0
25080,348,2019-01-01,0.0
25081,348,2019-02-01,10.9
25082,348,2019-03-01,0.0
25083,348,2019-04-01,0.0
25084,348,2019-05-01,0.0
25085,348,2019-06-01,22.6
25086,348,2019-07-01,0.0
25087,348,2019-08-01,0.0
25088,348,2019-09-01,0.0
25089,348,2019-10-01,0.0
25090,348,2019-11-01,0.0
25091,348,2019-12-01,0.0
25092,348,2020-01-01,0.0
25093,348,2020-02-01,0.0
25094,348,2020-03-01,0.0
25095,348,2020-04-01,0.0
25096,348,2020-05-01,0.0
25097,348,2020-06-01,0.0
25098,348,2020-07-01,0.0
25099,348,2020-08-01,0.0
25100,348,2020-09-01,0.0
25101,348,2020-10-01,0.0
25102,348,2020-11-01,7.5
25103,348,2020-12-01,0.0
25104,348,2021-01-01,0.0
25105,348,2021-02-01,0.0
25106,348,2021-03-01,0.0
25107,348,2021-04-01,0.0
25108,348,2021-05-01,8.7
25109,348,2021-06-01,0.0
25110,348,2021-07-01,0.0
25111,348,2021-08-01,0.0
25112,348,2021-09-01,0.0
25113,348,2021-10-01,0.0
25114,348,2021-11-01,0.0
25115,348,2021-12-01,0.0
25116,349,2015-01-01,0.0
25117,349,2015-02-01,0.0
25118,349,2015-03-01,0.0
25119,349,2015-04-01,0.0
25120,349,2015-05-01,5.9
25121,349,2015-06-01,0.0
25122,349,2015-07-01,0.0
25123,349,2015-08-01,0.0
25124,349,2015-09-01,0.0
25125,349,2015-10-01,0.0
25126,349,2015-11-01,0.0
25127,349,2015-12-01,0.0
25128,349,2016-01-01,0.0
25129,349,2016-02-01,0.0
25130,349,2016-03-01,0.0
25131,349,2016-04-01,0.0
25132,349,2016-05-01,0.0
25133,349,2016-06-01,0.0
25134,349,2016-07-01,0.0
25135,349,2016-08-01,11.0
25136,349,2016-09-01,0.0
25137,349,2016-10-01,0.0
25138,349,2016-11-01,0.0
25139,349,2016-12-01,0.0
25140,349,2017-01-01,10.0
25141,349,2017-02-01,0.0
25142,349,2017-03-01,0.0
25143,349,2017-04-01,0.0
25144,349,2017-05-01,0.0
25145,349,2017-06-01,0.0
25146,349,2017-07-01,0.0
25147,349,2017-08-01,0.0
25148,349,2017-09-01,0.0
25149,349,2017-10-01,0.0
25150,349,2017-11-01,0.0
25151,349,2017-12-01,0.0
25152,349,2018-01-01,0.0
25153,349,2018-02-01,0.0
25154,349,2018-03-01,0.0
25155,349,2018-04-01,0.0
25156,349,2018-05-01,0.0
25157,349,2018-06-01,0.0
25158,349,2018-07-01,0.0
25159,349,2018-08-01,0.0
25160,349,2018-09-01,0.0
25161,349,2018-10-01,0.0
25162,349,2018-11-01,0.0
25163,349,2018-12-01,0.0
25164,349,2019-01-01,9.0
25165,349,2019-02-01,0.0
25166,349,2019-03-01,0.0
25167,349,2019-04-01,0.0
25168,349,2019-05-01,10.0
25169,349,2019-06-01,0.0
25170,349,2019-07-01,0.0
25171,349,2019-08-01,0.0
25172,349,2019-09-01,0.0
25173,349,2019-10-01,17.0
25174,349,2019-11-01,0.0
25175,349,2019-12-01,0.0
25176,349,2020-01-01,0.0
25177,349,2020-02-01,0.0
25178,349,2020-03-01,0.0
25179,349,2020-04-01,0.0
25180,349,2020-05-01,0.0
25181,349,2020-06-01,0.0
25182,349,2020-07-01,0.0
25183,349,2020-08-01,11.6
25184,349,2020-09-01,0.0
25185,349,2020-10-01,0.0
25186,349,2020-11-01,0.0
25187,349,2020-12-01,0.0
25188,349,2021-01-01,0.0
25189,349,2021-02-01,0.0
25190,349,2021-03-01,0.0
25191,349,2021-04-01,0.0
25192,349,2021-05-01,0.0
25193,349,2021-06-01,0.0
25194,349,2021-07-01,0.0
25195,349,2021-08-01,0.0
25196,349,2021-09-01,0.0
25197,349,2021-10-01,0.0
25198,349,2021-11-01,0.0
25199,349,2021-12-01,0.0
25200,350,2015-01-01,0.0
25201,350,2015-02-01,0.0
25202,350,2015-03-01,0.0
25203,350,2015-04-01,0.0
25204,350,2015-05-01,0.0
25205,350,2015-06-01,0.0
25206,350,2015-07-01,0.0
25207,350,2015-08-01,0.0
25208,350,2015-09-01,0.0
25209,350,2015-10-01,0.0
25210,350,2015-11-01,0.0
25211,350,2015-12-01,0.0
25212,350,2016-01-01,0.0
25213,350,2016-02-01,0.0
25214,350,2016-03-01,0.0
25215,350,2016-04-01,0.0
25216,350,2016-05-01,0.0
25217,350,2016-06-01,0.0
25218,350,2016-07-01,0.0
25219,350,2016-08-01,0.0
25220,350,2016-09-01,0.0
25221,350,2016-10-01,0.0
25222,350,2016-11-01,0.0
25223,350,2016-12-01,0.0
25224,350,2017-01-01,0.0
25225,350,2017-02-01,0.0
25226,350,2017-03-01,0.0
25227,350,2017-04-01,0.0
25228,350,2017-05-01,0.0
25229,350,2017-06-01,0.0
25230,350,2017-07-01,0.0
25231,350,2017-08-01,0.0
25232,350,2017-09-01,0.0
25233,350,2017-10-01,0.0
25234,350,2017-11-01,0.0
25235,350,2017-12-01,0.0
25236,350,2018-01-01,0.0
25237,350,2018-02-01,0.0
25238,350,2018-03-01,9.5
25239,350,2018-04-01,0.0
25240,350,2018-05-01,0.0
25241,350,2018-06-01,0.0
25242,350,2018-07-01,0.0
25243,350,2018-08-01,0.0
25244,350,2018-09-01,0.0
25245,350,2018-10-01,0.0
25246,350,2018-11-01,0.0
25247,350,2018-12-01,0.0
25248,350,2019-01-01,0.0
25249,350,2019-02-01,0.0
25250,350,2019-03-01,0.0
25251,350,2019-04-01,0.0
25252,350,2019-05-01,0.0
25253,350,2019-06-01,0.0
25254,350,2019-07-01,0.0
25255,350,2019-08-01,0.0
25256,350,2019-09-01,0.0
25257,350,2019-10-01,18.5
25258,350,2019-11-01,0.0
25259,350,2019-12-01,0.0
25260,350,2020-01-01,0.0
25261,350,2020-02-01,0.0
25262,350,2020-03-01,0.0
25263,350,2020-04-01,0.0
25264,350,2020-05-01,0.0
25265,350,2020-06-01,0.0
25266,350,2020-07-01,0.0
25267,350,2020-08-01,0.0
25268,350,2020-09-01,0.0
25269,350,2020-10-01,0.0
25270,350,2020-11-01,0.0
25271,350,2020-12-01,0.0
25272,350,2021-01-01,4.9
25273,350,2021-02-01,0.0
25274,350,2021-03-01,0.0
25275,350,2021-04-01,0.0
25276,350,2021-05-01,0.0
25277,350,2021-06-01,0.0
25278,350,2021-07-01,0.0
25279,350,2021-08-01,0.0
25280,350,2021-09-01,0.0
25281,350,2021-10-01,0.0
25282,350,2021-11-01,0.0
25283,350,2021-12-01,7.23
25284,351,2015-01-01,0.0
25285,351,2015-02-01,0.0
25286,351,2015-03-01,0.0
25287,351,2015-04-01,0.0
25288,351,2015-05-01,0.0
25289,351,2015-06-01,0.0
25290,351,2015-07-01,0.0
25291,351,2015-08-01,0.0
25292,351,2015-09-01,0.0
25293,351,2015-10-01,0.0
25294,351,2015-11-01,0.0
25295,351,2015-12-01,0.0
25296,351,2016-01-01,0.0
25297,351,2016-02-01,0.0
25298,351,2016-03-01,0.0
25299,351,2016-04-01,0.0
25300,351,2016-05-01,0.0
25301,351,2016-06-01,0.0
25302,351,2016-07-01,0.0
25303,351,2016-08-01,0.0
25304,351,2016-09-01,0.0
25305,351,2016-10-01,0.0
25306,351,2016-11-01,0.0
25307,351,2016-12-01,0.0
25308,351,2017-01-01,0.0
25309,351,2017-02-01,0.0
25310,351,2017-03-01,0.0
25311,351,2017-04-01,0.0
25312,351,2017-05-01,0.0
25313,351,2017-06-01,0.0
25314,351,2017-07-01,0.0
25315,351,2017-08-01,0.0
25316,351,2017-09-01,0.0
25317,351,2017-10-01,8.9
25318,351,2017-11-01,0.0
25319,351,2017-12-01,0.0
25320,351,2018-01-01,0.0
25321,351,2018-02-01,0.0
25322,351,2018-03-01,0.0
25323,351,2018-04-01,0.0
25324,351,2018-05-01,0.0
25325,351,2018-06-01,0.0
25326,351,2018-07-01,0.0
25327,351,2018-08-01,0.0
25328,351,2018-09-01,0.0
25329,351,2018-10-01,0.0
25330,351,2018-11-01,0.0
25331,351,2018-12-01,0.0
25332,351,2019-01-01,0.0
25333,351,2019-02-01,0.0
25334,351,2019-03-01,0.0
25335,351,2019-04-01,0.0
25336,351,2019-05-01,0.0
25337,351,2019-06-01,0.0
25338,351,2019-07-01,0.0
25339,351,2019-08-01,0.0
25340,351,2019-09-01,0.0
25341,351,2019-10-01,0.0
25342,351,2019-11-01,0.0
25343,351,2019-12-01,0.0
25344,351,2020-01-01,0.0
25345,351,2020-02-01,0.0
25346,351,2020-03-01,0.0
25347,351,2020-04-01,0.0
25348,351,2020-05-01,0.0
25349,351,2020-06-01,0.0
25350,351,2020-07-01,0.0
25351,351,2020-08-01,0.0
25352,351,2020-09-01,0.0
25353,351,2020-10-01,0.0
25354,351,2020-11-01,29.3
25355,351,2020-12-01,0.0
25356,351,2021-01-01,0.0
25357,351,2021-02-01,0.0
25358,351,2021-03-01,0.0
25359,351,2021-04-01,0.0
25360,351,2021-05-01,0.0
25361,351,2021-06-01,0.0
25362,351,2021-07-01,0.0
25363,351,2021-08-01,0.0
25364,351,2021-09-01,0.0
25365,351,2021-10-01,0.0
25366,351,2021-11-01,0.0
25367,351,2021-12-01,0.0
25368,352,2015-01-01,0.0
25369,352,2015-02-01,0.0
25370,352,2015-03-01,0.0
25371,352,2015-04-01,0.0
25372,352,2015-05-01,0.0
25373,352,2015-06-01,0.0
25374,352,2015-07-01,0.0
25375,352,2015-08-01,0.0
25376,352,2015-09-01,0.0
25377,352,2015-10-01,0.0
25378,352,2015-11-01,0.0
25379,352,2015-12-01,0.0
25380,352,2016-01-01,7.45
25381,352,2016-02-01,0.0
25382,352,2016-03-01,0.0
25383,352,2016-04-01,0.0
25384,352,2016-05-01,0.0
25385,352,2016-06-01,0.0
25386,352,2016-07-01,0.0
25387,352,2016-08-01,0.0
25388,352,2016-09-01,0.0
25389,352,2016-10-01,0.0
25390,352,2016-11-01,0.0
25391,352,2016-12-01,0.0
25392,352,2017-01-01,0.0
25393,352,2017-02-01,0.0
25394,352,2017-03-01,0.0
25395,352,2017-04-01,0.0
25396,352,2017-05-01,19.7
25397,352,2017-06-01,0.0
25398,352,2017-07-01,0.0
25399,352,2017-08-01,0.0
25400,352,2017-09-01,0.0
25401,352,2017-10-01,0.0
25402,352,2017-11-01,0.0
25403,352,2017-12-01,0.0
25404,352,2018-01-01,0.0
25405,352,2018-02-01,0.0
25406,352,2018-03-01,0.0
25407,352,2018-04-01,0.0
25408,352,2018-05-01,14.350000000000001
25409,352,2018-06-01,0.0
25410,352,2018-07-01,0.0
25411,352,2018-08-01,0.0
25412,352,2018-09-01,0.0
25413,352,2018-10-01,11.75
25414,352,2018-11-01,9.95
25415,352,2018-12-01,0.0
25416,352,2019-01-01,0.0
25417,352,2019-02-01,0.0
25418,352,2019-03-01,0.0
25419,352,2019-04-01,0.0
25420,352,2019-05-01,0.0
25421,352,2019-06-01,6.0
25422,352,2019-07-01,0.0
25423,352,2019-08-01,0.0
25424,352,2019-09-01,0.0
25425,352,2019-10-01,0.0
25426,352,2019-11-01,0.0
25427,352,2019-12-01,0.0
25428,352,2020-01-01,16.65
25429,352,2020-02-01,0.0
25430,352,2020-03-01,0.0
25431,352,2020-04-01,0.0
25432,352,2020-05-01,0.0
25433,352,2020-06-01,0.0
25434,352,2020-07-01,0.0
25435,352,2020-08-01,0.0
25436,352,2020-09-01,0.0
25437,352,2020-10-01,0.0
25438,352,2020-11-01,0.0
25439,352,2020-12-01,0.0
25440,352,2021-01-01,0.0
25441,352,2021-02-01,0.0
25442,352,2021-03-01,0.0
25443,352,2021-04-01,0.0
25444,352,2021-05-01,7.3
25445,352,2021-06-01,0.0
25446,352,2021-07-01,0.0
25447,352,2021-08-01,0.0
25448,352,2021-09-01,0.0
25449,352,2021-10-01,0.0
25450,352,2021-11-01,8.66
25451,352,2021-12-01,0.0
25452,354,2015-01-01,0.0
25453,354,2015-02-01,0.0
25454,354,2015-03-01,0.0
25455,354,2015-04-01,0.0
25456,354,2015-05-01,0.0
25457,354,2015-06-01,0.0
25458,354,2015-07-01,6.6
25459,354,2015-08-01,0.0
25460,354,2015-09-01,0.0
25461,354,2015-10-01,0.0
