,MAE,RMSE,R2,Features
259,75.41420835400672,107.93007392154257,-0.5574372517437751,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
260,76.04567835451128,108.55426504471346,-0.5755035710261047,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
261,75.38956739421363,108.60868795514118,-0.5770837020902178,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
262,76.11526818276481,108.94975378351388,-0.5870043436384111,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
263,76.16091650645738,109.1485807829259,-0.5928020113013259,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
264,80.78281298133409,113.02273460772435,-0.7078795212581614,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
265,81.36528226162908,113.39076201513322,-0.7190201084824823,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
266,82.63207671442534,114.44616832247212,-0.75116925257583,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
267,83.58451803208065,116.99412105891868,-0.8300109454119975,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
268,84.2260536075667,117.73718493691969,-0.8533306354785233,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
269,84.44670471151805,117.84666909954458,-0.8567790735616152,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
270,83.0918122722691,116.71833408514819,-0.821393446917706,"['ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
271,74.1822847545916,93.6182530871109,-0.17178160244666807,"['BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
272,74.03574963261975,93.604195532149,-0.17142972346998975,"['AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
273,74.07603161998986,93.71975408830659,-0.17432387337601551,"['AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
274,73.65923962765525,93.17824253776952,-0.16079262144553153,"['AOT_min_lagged', 'AOT_percentile_90_lagged']"
275,70.45713647441184,90.27101701600373,-0.08948757043566169,['AOT_percentile_90_lagged']
276,62.62895179626863,88.16854967029505,-0.03932889856832644,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
277,64.0779412450454,89.19449150933661,-0.06365718258309072,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
278,64.34807973646113,89.50300975294151,-0.07102815760030823,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
279,65.40260049568793,90.37245177408619,-0.0919373932294607,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
280,65.60292387174663,90.32629293148032,-0.0908222371522569,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
281,64.42765320597198,89.48045727974002,-0.07048848210221537,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
282,65.21994256063049,90.28280367680956,-0.089772097169041,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
283,66.48573474408339,91.62501114465222,-0.12241558963562138,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
284,68.43338698967412,93.15070248429016,-0.16010654783696432,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
285,64.25705733537939,90.65816279167804,-0.09885259128253043,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
286,63.89080891075982,90.52858984241234,-0.0957137714028915,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
287,69.32977311913628,96.17228641017168,-0.23658932035809932,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
288,69.50576667994945,96.2005746562643,-0.23731689144924406,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
289,71.17131219172268,98.09211954542013,-0.2864527707116915,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
290,75.87192528283367,100.6616136595333,-0.3547319875577071,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
291,76.29808191123533,101.20911618447909,-0.3695089472519131,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
292,75.40019680350443,100.8770695632951,-0.36053752492459634,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
293,76.76692591770194,101.98534871918673,-0.3905966525781177,"['ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
294,71.6621614184932,98.96830176010019,-0.3095372163413921,"['BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
295,71.62952775938733,98.97778697602554,-0.3097882429483003,"['AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
296,71.78960264465603,99.10022589965186,-0.31303075338560604,"['AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
297,71.206311801009,98.70330541994136,-0.3025338026881401,"['AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged']"
298,73.26728343428002,101.59146860940186,-0.3798760800351566,"['AOT_percentile_90_lagged', 'PRE_lagged']"
299,69.80112402363805,97.78635193408735,-0.27844514443340307,['PRE_lagged']
300,67.29889318273159,91.32300881523823,-0.11502866589690353,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
301,67.0083221839902,91.14243429663655,-0.11062349561176865,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
302,66.55743978741722,90.96458977106874,-0.10629344664400597,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
303,68.59982069500528,92.65725390349797,-0.14784820339668703,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
304,69.30171603552705,93.06657510154592,-0.15801203531892405,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
305,68.93127494224751,92.7207228612876,-0.14942126276687184,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
306,71.89688405008583,95.35706740250366,-0.21571389902235305,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
307,74.98757092557511,98.46148659189751,-0.2961593179419313,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
308,75.35123601781844,98.95518710946077,-0.3091901762309044,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
309,66.42911590606937,92.06534549868451,-0.13322979309424854,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
310,65.45550257075168,91.40795755387032,-0.11710403188356855,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
311,70.64856457962546,97.03712886717436,-0.25892971791454666,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
312,71.39633608243152,97.60478886865407,-0.2737020913599102,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
313,73.12507543368805,99.46248188141243,-0.32264773667290947,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
314,75.88771028583739,101.18301453091371,-0.36880265042865923,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
315,76.32692570409135,101.49931865298416,-0.37737394371832056,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
316,75.76811448748616,101.51642916573863,-0.3778383716815261,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
317,76.60126964063102,102.05751409434946,-0.39256533603171717,"['ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
318,71.96007184495683,99.64134324508359,-0.32740899505686905,"['BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
319,72.54667464237814,100.03947642249517,-0.3380379442188597,"['AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
320,72.7332411609347,100.2667682153908,-0.3441249519369525,"['AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
321,72.6689212508503,100.22288510921165,-0.3429486605020451,"['AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
322,74.07882734058147,102.41780315919894,-0.4024149130595216,"['AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged']"
323,70.41524472012476,98.25161799241333,-0.29063973369934604,"['PRE_lagged', 'PRE_max_lagged']"
324,71.78565062896766,99.4937643909853,-0.32347985439932647,['PRE_max_lagged']
325,65.092968066192,89.62116292188118,-0.0738577584738298,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
326,66.21241317965261,90.56086482571456,-0.09649519189551592,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
327,66.60656226732102,91.00989179593667,-0.1073956296589631,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
328,66.98431426913847,91.25881333913449,-0.11346159887822016,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
329,68.00461512754616,92.07305702180454,-0.1334196428948411,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
330,68.44392053201581,92.34005491467481,-0.1400026638823748,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
331,69.03745688293778,92.97976508368448,-0.15585271741370654,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
332,71.54896675997367,95.37928615849128,-0.2162805019631837,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
333,71.03482092895817,95.08642000390435,-0.20882268731897535,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
334,63.136641704117736,90.14520940506046,-0.0864529238580174,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
335,64.63996547209081,90.90344617777524,-0.10480671377252015,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
336,68.74427147026347,95.90877861136302,-0.22982220410377407,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
337,68.64593891790258,95.80058779569076,-0.22704914365878714,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
338,71.66801826670402,98.54940260819902,-0.2984750261831888,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
339,73.46527727420064,99.12532536384442,-0.3136959494851512,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
340,73.21432487011795,99.1361181447819,-0.3139820358999834,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
341,73.77698244672898,99.80588289394528,-0.33179656624539655,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
342,74.7338518105756,100.48408020964739,-0.34995761240445655,"['ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged', 'PRE_lagged', 'PRE_max_lagged', 'PRE_min_lagged']"
