,MAE,Accuracy,Tree Depth,Number of Trees,Predictor,Features
1560,47.00236900517748,76.32737672064428,10,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1561,47.01553184402312,76.50327137464157,5,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1562,47.024286886773794,76.51538804265837,5,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1563,47.02783755980299,76.42560352008218,8,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1564,47.03700764654743,76.41329329563173,8,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1565,47.03999447944568,76.42833612458075,8,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1566,47.09870289141417,76.25212919646981,8,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1567,47.15263305858153,76.23619599378765,8,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1568,47.16059755175668,76.2356377834081,9,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1569,47.20645729246181,76.216914481966,9,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1570,47.210344133903156,76.22404708524886,9,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1571,47.21683496969558,76.20353787635024,8,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1572,47.32304941462426,76.2500010471347,7,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1573,47.327148873156474,76.14179129168366,8,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1574,47.34976842358531,76.24283599530224,7,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1575,47.352886337192324,76.14593419530806,8,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1576,47.3754543031419,76.28200447993453,8,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1577,47.38012413614384,76.1251741333631,8,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1578,47.387959676657744,76.21329337255457,7,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1579,47.39587163059979,76.27100007604892,8,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1580,47.41523384953549,76.28445903395199,9,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1581,47.41866970041053,76.26419165511209,8,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1582,47.42086060933837,76.28726933255457,9,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1583,47.42595555345763,76.27296115175386,9,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1584,47.437103796993384,76.22813022835656,7,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1585,47.46733353622918,76.2098609085447,7,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1586,47.480907881617604,76.17966122430887,7,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1587,47.4908422551324,76.1715652636019,7,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1588,47.50066893723162,76.02454665987892,7,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1589,47.5018056352638,76.17494363438043,7,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1590,47.504926421889316,76.19221506749625,7,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1591,47.558549073921355,76.00155624810526,7,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1592,47.5904108371432,76.1237114066697,6,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1593,47.59945678662933,76.12332721588096,6,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1594,47.6188638484581,76.20846256529883,10,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1595,47.623378463116374,75.97768663954446,7,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1596,47.625219573278635,76.20870802807785,10,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1597,47.63772450808796,76.09745522648043,6,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1598,47.64514351020665,75.94927396290797,7,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1599,47.664564767706935,76.19363854915129,10,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1600,47.683608832269734,75.93935682260968,7,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1601,47.699973733238295,75.93110288470106,7,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1602,47.74130875783165,75.75520365954311,11,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1603,47.767974367476725,76.14890726763431,11,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1604,47.777924161916125,75.74337827979127,10,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1605,47.77894269448224,75.753439072121,10,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1606,47.786913159106575,76.13286659756253,11,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1607,47.78818849968834,75.72845852437737,11,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1608,47.80184044376142,75.74272891976332,10,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1609,47.82538846993673,75.7277035970171,11,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1610,47.8401062857138,76.11932521894937,11,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1611,47.87027747589192,75.70813274703966,9,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1612,47.89078529071543,75.7047536095076,9,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1613,47.90983613632245,75.69914547455637,9,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1614,47.952632710705316,75.61639912459002,11,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1615,47.961886669367374,75.66547579936211,11,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1616,47.98688402743016,75.61599799855776,10,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1617,47.993673186038805,75.60777282784912,10,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1618,47.99834784077255,75.59637824404629,10,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1619,48.01496180171547,75.91539555057304,5,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1620,48.02901740144495,75.57344877380741,11,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1621,48.03794396035418,75.64063659669036,10,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1622,48.03956252575501,75.61357487434182,10,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1623,48.040585830583154,75.58098052627874,11,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1624,48.04437982388278,75.89661558637741,5,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1625,48.0443928260056,75.61737397767726,11,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1626,48.05828892917935,75.63380017527301,11,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1627,48.06956709933899,75.68419756913019,6,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1628,48.07656110556555,75.87567269390273,5,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1629,48.08794103859575,75.83198973901226,6,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1630,48.08876188225073,75.81685912101545,4,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1631,48.089772434846765,75.61712142154391,10,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1632,48.09746634217168,75.5802490241088,9,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1633,48.09906139130174,75.58911107891484,8,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1634,48.11230468494043,75.82314405093746,6,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1635,48.115584510958634,75.56472562536266,9,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1636,48.11591838368677,75.80769154790558,4,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1637,48.121196230150126,75.66477414229811,6,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1638,48.12436026645666,75.58091613983066,9,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1639,48.13270971940593,75.65304206868721,6,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1640,48.13636252692784,75.79582813081304,6,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1641,48.14142599445789,75.54363198705522,9,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1642,48.151091304764435,75.56906133005583,8,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1643,48.15796245801894,75.5597725559715,8,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1644,48.16532668440318,75.62558108350731,6,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1645,48.174707914221266,75.78231730781897,4,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1646,48.17843505907904,75.77893723077283,6,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1647,48.192719780963166,75.774682088737,6,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1648,48.19294622163521,75.5674210501882,9,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1649,48.194210137966664,75.56576641162428,9,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1650,48.21005663225416,75.60891973815112,6,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1651,48.213262661139545,75.754169781382,6,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1652,48.2259284901773,75.59722456512918,6,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1653,48.289458382511896,75.48729854513317,10,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1654,48.291604192877756,75.47281391727896,11,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1655,48.300484926149586,75.46966257928085,8,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1656,48.313746090869685,75.76479827614051,4,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1657,48.320936484246,75.49462196662418,8,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1658,48.331607355593334,75.43995261844684,10,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1659,48.337591306443635,75.76340280279926,4,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1660,48.338204088950164,75.45381525621252,8,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1661,48.33859104359876,75.48389025264788,8,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1662,48.352091336590235,75.48636931891048,8,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1663,48.357742252931246,75.45370415644852,10,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1664,48.371621096366084,75.74301865576639,4,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1665,48.38751363163999,75.43325927736817,7,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1666,48.39449850891709,75.42317585081807,8,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1667,48.40384869372091,75.42201517141558,11,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1668,48.40603510397129,75.40156725264333,11,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1669,48.41936643392557,75.41853149750787,7,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1670,48.44053289172233,75.42008454910122,9,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1671,48.45325377472062,75.40523866414208,7,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1672,48.46624532596501,75.38525574513369,9,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1673,48.496494624665225,75.38597146733325,9,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1674,48.530688198296325,75.37250318711591,8,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1675,48.543930717235945,75.3587744166787,7,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1676,48.55101038954602,75.35646579714079,7,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1677,48.55464397062624,75.35649496014871,8,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1678,48.55629974222789,75.35524867645861,7,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1679,48.56071826365062,75.36153595417075,8,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1680,48.56592434332683,75.33836977019193,7,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1681,48.58496229202016,75.33270678172731,7,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1682,48.650211637902714,75.30450586742818,7,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1683,48.6836587092968,74.771764549699,10,64,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1684,48.71279887774006,74.77858680330814,10,96,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1685,48.716897936580324,74.77753071553931,11,128,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1686,48.718012227859596,75.27495937396026,7,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1687,48.722788098311646,75.26839265753725,7,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1688,48.72381210980976,75.26662560345906,7,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1689,48.72831315230496,74.77815157682885,10,128,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1690,48.731716820121854,74.75050830162564,11,64,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1691,48.76233383265944,74.74828977937608,11,96,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1692,48.77436571706967,74.72008014723926,9,64,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1693,48.78884470691153,74.73312606852654,9,128,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1694,48.790938374573685,74.72634538969456,9,96,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1695,48.79357903110191,75.19454001845396,6,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1696,48.809097544870966,75.1845321757796,6,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1697,48.81683757262928,75.1871257484924,6,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1698,48.8680065235093,75.46466768827801,4,64,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1699,48.86880992862149,75.14624561963707,6,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1700,48.87921634971111,75.13660414650029,5,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1701,48.87924378849788,75.46407686709559,4,96,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1702,48.881367899227214,75.14007185741708,5,128,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1703,48.888551519300634,75.13530257006818,6,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1704,48.889561308240644,74.65241214534441,8,128,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1705,48.89028229243819,75.13882107709559,6,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1706,48.908951255113124,75.12672556919257,5,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1707,48.91092338881986,75.12451885289953,5,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1708,48.91167647376551,75.12862275468099,5,96,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1709,48.91510897278703,74.64499359428538,8,96,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1710,48.91733151464091,75.11507166756853,5,64,NO2,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1711,48.91762536171388,75.44029673881167,4,128,NO2,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
1712,48.928388604255204,74.47938272919632,9,64,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1713,48.938624824800634,74.45508506030518,10,64,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1714,48.945717219794666,74.62147124046687,8,64,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1715,48.95641325643645,75.12032995047643,6,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1716,48.966014837251734,74.4714924088008,9,96,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1717,48.96725418460465,74.47819610426922,9,128,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1718,48.97996185845486,74.43554722347614,10,96,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1719,48.9902348352327,74.40953414884359,11,64,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1720,48.99584910035339,75.1050633866039,6,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1721,49.0012355792048,74.4345594692705,10,128,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1722,49.0057322586658,75.09209242780271,6,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1723,49.00884709228056,75.08333441494229,6,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1724,49.02765422113835,74.4460013764524,8,128,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1725,49.03298186302109,75.28122432804429,5,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1726,49.03905780505284,75.0716099098819,6,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
1727,49.04413860226253,74.39447954915263,11,128,NO2,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
1728,49.04539331365416,74.62674342657908,11,128,NO2,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
