,fireID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,geometry,agricultural,agricultural strict
6114,6114,17.2349,78.9766,333.9,1.3,1.1,2017-03-21,756,Aqua,MODIS,71,6.03,316.0,16.3,D,0.0,POINT (78.9766 17.2349),1,1
6115,6115,17.9508,80.1312,331.9,1.1,1.0,2017-03-21,756,Aqua,MODIS,69,6.03,316.9,10.1,D,0.0,POINT (80.1312 17.9508),0,0
6116,6116,18.4489,78.4894,326.0,1.3,1.1,2017-03-21,756,Aqua,MODIS,15,6.03,312.8,8.0,D,0.0,POINT (78.4894 18.4489),0,0
6117,6117,18.2516,80.2905,328.9,1.1,1.0,2017-03-21,756,Aqua,MODIS,65,6.03,315.0,9.3,D,0.0,POINT (80.2905 18.2516),0,0
6118,6118,18.2532,80.3005,328.0,1.1,1.0,2017-03-21,756,Aqua,MODIS,62,6.03,313.1,8.1,D,0.0,POINT (80.3005 18.2532),0,0
6119,6119,17.9974,80.186,331.5,1.1,1.0,2017-03-21,756,Aqua,MODIS,56,6.03,317.1,9.8,D,0.0,POINT (80.186 17.9974),0,0
6120,6120,18.3626,80.2236,326.7,1.1,1.0,2017-03-21,756,Aqua,MODIS,59,6.03,313.2,9.1,D,0.0,POINT (80.2236 18.3626),0,0
6121,6121,18.127,80.9233,327.9,1.0,1.0,2017-03-21,756,Aqua,MODIS,53,6.03,314.9,7.5,D,0.0,POINT (80.9233 18.127),0,0
6122,6122,18.6122,80.1734,327.2,1.1,1.0,2017-03-21,756,Aqua,MODIS,63,6.03,312.6,10.1,D,0.0,POINT (80.1734 18.6122),0,0
6123,6123,17.9759,80.417,331.0,1.1,1.0,2017-03-21,756,Aqua,MODIS,59,6.03,310.1,14.9,D,0.0,POINT (80.417 17.9759),0,0
6124,6124,18.0081,80.3808,333.4,1.1,1.0,2017-03-21,756,Aqua,MODIS,72,6.03,310.9,17.9,D,0.0,POINT (80.3808 18.0081),0,0
6125,6125,18.6029,80.1128,339.1,1.1,1.0,2017-03-21,756,Aqua,MODIS,84,6.03,314.7,27.6,D,0.0,POINT (80.1128 18.6029),0,0
6126,6126,18.0173,80.3792,328.9,1.1,1.0,2017-03-21,756,Aqua,MODIS,56,6.03,311.8,11.3,D,0.0,POINT (80.3792 18.0173),0,0
6127,6127,18.4834,80.2284,329.8,1.1,1.0,2017-03-21,756,Aqua,MODIS,70,6.03,315.2,13.4,D,0.0,POINT (80.2284 18.4834),0,0
6128,6128,18.0066,80.3708,331.6,1.1,1.0,2017-03-21,756,Aqua,MODIS,66,6.03,310.8,14.3,D,0.0,POINT (80.3708 18.0066),0,0
6129,6129,18.5829,80.1681,329.1,1.1,1.0,2017-03-21,756,Aqua,MODIS,68,6.03,313.8,11.5,D,0.0,POINT (80.1681 18.5829),0,0
6130,6130,18.5737,80.1697,327.7,1.1,1.0,2017-03-21,756,Aqua,MODIS,49,6.03,313.1,9.0,D,0.0,POINT (80.1697 18.5737),0,0
6131,6131,18.5936,80.1144,326.5,1.1,1.0,2017-03-21,756,Aqua,MODIS,50,6.03,313.4,8.5,D,0.0,POINT (80.1144 18.5936),0,0
6132,6132,19.1333,79.8376,328.2,1.1,1.0,2017-03-21,757,Aqua,MODIS,61,6.03,315.4,9.4,D,0.0,POINT (79.8376 19.1333),0,0
6133,6133,19.2618,79.8455,329.7,1.1,1.0,2017-03-21,757,Aqua,MODIS,69,6.03,316.5,12.2,D,0.0,POINT (79.8455 19.2618),0,0
6134,6134,19.2634,79.8557,329.7,1.1,1.0,2017-03-21,757,Aqua,MODIS,70,6.03,315.5,11.6,D,0.0,POINT (79.8557 19.2634),0,0
6135,6135,19.2539,79.8947,327.1,1.1,1.0,2017-03-21,757,Aqua,MODIS,46,6.03,315.6,5.6,D,0.0,POINT (79.8947 19.2539),0,0
6136,6136,19.2043,79.8821,333.5,1.1,1.0,2017-03-21,757,Aqua,MODIS,70,6.03,316.3,14.9,D,0.0,POINT (79.8821 19.2043),0,0
6137,6137,19.1951,79.8838,344.1,1.1,1.0,2017-03-21,757,Aqua,MODIS,89,6.03,315.3,34.8,D,0.0,POINT (79.8838 19.1951),0,0
6138,6138,19.4504,79.9109,330.7,1.1,1.0,2017-03-21,757,Aqua,MODIS,34,6.03,316.8,9.0,D,0.0,POINT (79.9109 19.4504),0,0
6139,6139,19.4396,79.9024,342.1,1.1,1.0,2017-03-21,757,Aqua,MODIS,87,6.03,315.8,30.1,D,0.0,POINT (79.9024 19.4396),0,0
6140,6140,19.4242,79.926,331.8,1.1,1.0,2017-03-21,757,Aqua,MODIS,57,6.03,318.2,10.5,D,0.0,POINT (79.926 19.4242),0,0
6141,6141,19.4258,79.9362,340.5,1.1,1.0,2017-03-21,757,Aqua,MODIS,85,6.03,318.8,25.1,D,0.0,POINT (79.9362 19.4258),0,0
6142,6142,19.0445,78.5549,332.3,1.3,1.1,2017-03-21,757,Aqua,MODIS,66,6.03,315.4,18.0,D,0.0,POINT (78.5549 19.0445),0,0
6143,6143,19.0426,78.5429,329.4,1.3,1.1,2017-03-21,757,Aqua,MODIS,59,6.03,316.8,13.1,D,0.0,POINT (78.5429 19.0426),0,0
6144,6144,19.4265,78.6104,327.8,1.0,1.0,2017-03-22,532,Terra,MODIS,48,6.03,316.3,6.6,D,0.0,POINT (78.6104 19.4265),0,0
6145,6145,18.957,78.5406,325.1,1.0,1.0,2017-03-22,532,Terra,MODIS,62,6.03,311.6,10.9,D,0.0,POINT (78.5406 18.957),1,1
6146,6146,17.6933,80.8408,325.9,1.4,1.2,2017-03-22,533,Terra,MODIS,63,6.03,310.0,15.0,D,0.0,POINT (80.8408 17.6933),0,0
6147,6147,17.1428,78.0943,333.2,1.0,1.0,2017-03-22,533,Terra,MODIS,66,6.03,318.7,13.9,D,0.0,POINT (78.0943 17.1428),0,0
6148,6148,18.0262,80.9407,326.6,1.5,1.2,2017-03-23,744,Aqua,MODIS,47,6.03,312.5,14.2,D,0.0,POINT (80.9407 18.0262),0,0
6149,6149,18.5488,80.3347,324.2,1.6,1.2,2017-03-23,744,Aqua,MODIS,52,6.03,309.8,14.5,D,0.0,POINT (80.3347 18.5488),0,0
6150,6150,18.4837,80.2317,324.0,1.6,1.2,2017-03-23,744,Aqua,MODIS,49,6.03,310.6,13.8,D,0.0,POINT (80.2317 18.4837),0,0
6151,6151,17.9519,80.8013,312.8,1.3,1.1,2017-03-23,1709,Terra,MODIS,84,6.03,300.5,11.1,N,2.0,POINT (80.8013 17.9519),0,0
6152,6152,17.8456,80.25,324.5,1.0,1.0,2017-03-24,520,Terra,MODIS,39,6.03,308.8,7.1,D,0.0,POINT (80.25 17.8456),0,0
6153,6153,18.3189,80.2901,328.1,1.0,1.0,2017-03-24,520,Terra,MODIS,70,6.03,310.9,10.6,D,0.0,POINT (80.2901 18.3189),0,0
6154,6154,19.5203,78.5805,328.8,1.1,1.0,2017-03-24,520,Terra,MODIS,54,6.03,312.5,6.8,D,0.0,POINT (78.5805 19.5203),1,1
6155,6155,18.599,80.1426,332.5,1.0,1.0,2017-03-24,520,Terra,MODIS,78,6.03,310.9,16.8,D,0.0,POINT (80.1426 18.599),0,0
6156,6156,18.6004,80.1333,325.2,1.0,1.0,2017-03-24,520,Terra,MODIS,64,6.03,310.4,7.5,D,0.0,POINT (80.1333 18.6004),0,0
6157,6157,18.3191,80.0415,323.9,1.0,1.0,2017-03-24,520,Terra,MODIS,56,6.03,310.6,6.9,D,0.0,POINT (80.0415 18.3191),0,0
6158,6158,18.2916,80.1041,323.7,1.0,1.0,2017-03-24,520,Terra,MODIS,55,6.03,310.1,6.7,D,0.0,POINT (80.1041 18.2916),0,0
6159,6159,19.4066,79.8488,327.7,1.0,1.0,2017-03-24,520,Terra,MODIS,67,6.03,312.2,8.1,D,0.0,POINT (79.8488 19.4066),1,1
6160,6160,19.3929,79.9434,335.7,1.0,1.0,2017-03-24,520,Terra,MODIS,81,6.03,313.1,19.5,D,0.0,POINT (79.9434 19.3929),0,0
6161,6161,18.3177,80.0509,325.2,1.0,1.0,2017-03-24,520,Terra,MODIS,62,6.03,310.1,8.7,D,0.0,POINT (80.0509 18.3177),0,0
6162,6162,17.8335,78.6176,331.8,1.0,1.0,2017-03-24,520,Terra,MODIS,72,6.03,316.9,12.9,D,0.0,POINT (78.6176 17.8335),0,0
6163,6163,17.55,81.1675,344.7,1.0,1.0,2017-03-24,520,Terra,MODIS,90,6.03,311.0,38.1,D,0.0,POINT (81.1675 17.55),0,0
6164,6164,17.0582,80.8242,323.9,1.0,1.0,2017-03-24,521,Terra,MODIS,60,6.03,309.9,7.4,D,0.0,POINT (80.8242 17.0582),1,0
6165,6165,16.8962,80.3711,326.1,1.0,1.0,2017-03-24,521,Terra,MODIS,69,6.03,310.5,9.2,D,0.0,POINT (80.3711 16.8962),0,0
6166,6166,16.1793,78.6246,333.7,1.4,1.2,2017-03-24,826,Aqua,MODIS,65,6.03,314.6,22.7,D,0.0,POINT (78.6246 16.1793),0,0
6167,6167,16.1809,78.6372,332.7,1.4,1.2,2017-03-24,826,Aqua,MODIS,61,6.03,314.0,19.7,D,0.0,POINT (78.6372 16.1809),0,0
6168,6168,17.8362,78.6149,335.2,1.5,1.2,2017-03-24,827,Aqua,MODIS,55,6.03,317.2,25.7,D,0.0,POINT (78.6149 17.8362),0,0
6169,6169,17.7175,78.3121,332.5,1.4,1.2,2017-03-24,827,Aqua,MODIS,60,6.03,316.2,16.8,D,0.0,POINT (78.3121 17.7175),0,0
6170,6170,18.1082,80.4942,327.7,2.0,1.4,2017-03-24,827,Aqua,MODIS,61,6.03,309.6,21.7,D,0.0,POINT (80.4942 18.1082),0,0
6171,6171,18.1067,80.4996,327.2,2.0,1.4,2017-03-24,827,Aqua,MODIS,56,6.03,309.9,19.7,D,0.0,POINT (80.4996 18.1067),0,0
6172,6172,17.953,80.8093,307.9,1.4,1.2,2017-03-24,2039,Aqua,MODIS,73,6.03,297.3,9.6,N,2.0,POINT (80.8093 17.953),0,0
6173,6173,17.951,80.8018,312.2,1.0,1.0,2017-03-25,1656,Terra,MODIS,79,6.03,301.3,7.2,N,2.0,POINT (80.8018 17.951),0,0
6174,6174,17.447,80.8783,324.7,1.1,1.1,2017-03-26,508,Terra,MODIS,66,6.03,308.1,9.6,D,0.0,POINT (80.8783 17.447),1,0
6175,6175,17.5004,80.7827,328.0,1.3,1.1,2017-03-26,814,Aqua,MODIS,45,6.03,311.5,11.0,D,0.0,POINT (80.7827 17.5004),0,0
6176,6176,17.5185,81.4224,325.0,1.4,1.2,2017-03-26,814,Aqua,MODIS,45,6.03,307.8,13.6,D,0.0,POINT (81.4224 17.5185),0,0
6177,6177,17.5201,81.4356,326.8,1.4,1.2,2017-03-26,814,Aqua,MODIS,60,6.03,307.4,17.4,D,0.0,POINT (81.4356 17.5201),0,0
6178,6178,16.1182,78.7067,337.3,1.0,1.0,2017-03-26,814,Aqua,MODIS,75,6.03,316.8,18.8,D,0.0,POINT (78.7067 16.1182),0,0
6179,6179,16.1683,78.731,330.1,1.0,1.0,2017-03-26,814,Aqua,MODIS,26,6.03,313.1,7.3,D,0.0,POINT (78.731 16.1683),0,0
6180,6180,16.4038,77.5983,334.3,1.0,1.0,2017-03-26,814,Aqua,MODIS,58,6.03,318.3,8.2,D,0.0,POINT (77.5983 16.4038),0,0
6181,6181,16.177,77.7565,337.0,1.0,1.0,2017-03-26,814,Aqua,MODIS,59,6.03,315.1,15.7,D,0.0,POINT (77.7565 16.177),1,1
6182,6182,16.1195,78.7161,331.9,1.0,1.0,2017-03-26,814,Aqua,MODIS,53,6.03,315.3,10.4,D,0.0,POINT (78.7161 16.1195),0,0
6183,6183,18.3213,79.0174,333.3,1.1,1.0,2017-03-26,815,Aqua,MODIS,57,6.03,317.6,10.7,D,0.0,POINT (79.0174 18.3213),1,0
6184,6184,18.6534,80.1563,328.7,1.2,1.1,2017-03-26,815,Aqua,MODIS,61,6.03,312.4,10.1,D,0.0,POINT (80.1563 18.6534),0,0
6185,6185,17.9513,80.7982,330.4,1.3,1.1,2017-03-26,815,Aqua,MODIS,65,6.03,312.6,12.6,D,2.0,POINT (80.7982 17.9513),0,0
6186,6186,18.3837,80.6816,337.2,1.3,1.1,2017-03-26,815,Aqua,MODIS,80,6.03,314.0,24.7,D,0.0,POINT (80.6816 18.3837),0,0
6187,6187,19.4279,79.9085,333.5,1.2,1.1,2017-03-26,815,Aqua,MODIS,62,6.03,314.2,14.4,D,0.0,POINT (79.9085 19.4279),0,0
6188,6188,18.4003,80.2448,338.0,1.2,1.1,2017-03-26,815,Aqua,MODIS,81,6.03,311.3,28.3,D,0.0,POINT (80.2448 18.4003),0,0
6189,6189,18.582,78.6261,339.2,1.0,1.0,2017-03-26,815,Aqua,MODIS,81,6.03,321.9,18.1,D,0.0,POINT (78.6261 18.582),0,0
6190,6190,18.4087,80.2319,333.4,1.2,1.1,2017-03-26,815,Aqua,MODIS,74,6.03,312.7,19.0,D,0.0,POINT (80.2319 18.4087),0,0
6191,6191,18.3989,80.2334,336.7,1.2,1.1,2017-03-26,815,Aqua,MODIS,79,6.03,312.4,25.0,D,0.0,POINT (80.2334 18.3989),0,0
6192,6192,18.5758,78.0523,331.9,1.0,1.0,2017-03-26,815,Aqua,MODIS,31,6.03,318.2,7.4,D,0.0,POINT (78.0523 18.5758),0,0
6193,6193,18.3894,80.3164,337.0,1.2,1.1,2017-03-26,815,Aqua,MODIS,80,6.03,311.7,26.9,D,0.0,POINT (80.3164 18.3894),0,0
6194,6194,16.133,78.703,305.3,1.0,1.0,2017-03-26,2027,Aqua,MODIS,63,6.03,294.9,5.0,N,0.0,POINT (78.703 16.133),0,0
6195,6195,16.5289,77.8476,331.8,1.9,1.4,2017-03-27,551,Terra,MODIS,71,6.03,315.7,30.9,D,0.0,POINT (77.8476 16.5289),1,1
6196,6196,16.1187,78.5914,328.0,2.2,1.4,2017-03-27,551,Terra,MODIS,65,6.03,308.5,41.8,D,0.0,POINT (78.5914 16.1187),0,0
6197,6197,16.1074,78.5834,326.4,2.2,1.4,2017-03-27,551,Terra,MODIS,26,6.03,307.8,31.4,D,0.0,POINT (78.5834 16.1074),0,0
6198,6198,17.3433,81.2196,329.0,1.0,1.0,2017-03-28,802,Aqua,MODIS,71,6.03,307.6,9.2,D,0.0,POINT (81.2196 17.3433),0,0
6199,6199,18.0732,80.1373,330.6,1.0,1.0,2017-03-28,802,Aqua,MODIS,66,6.03,312.5,8.6,D,0.0,POINT (80.1373 18.0732),0,0
6200,6200,18.3066,80.6702,326.7,1.0,1.0,2017-03-28,802,Aqua,MODIS,30,6.03,310.9,6.3,D,0.0,POINT (80.6702 18.3066),0,0
6201,6201,17.5124,81.4405,325.1,1.0,1.0,2017-03-28,802,Aqua,MODIS,40,6.03,308.2,7.8,D,0.0,POINT (81.4405 17.5124),0,0
6202,6202,18.5632,80.2089,336.7,1.0,1.0,2017-03-28,803,Aqua,MODIS,79,6.03,313.7,17.3,D,0.0,POINT (80.2089 18.5632),0,0
6203,6203,18.6086,80.2056,340.6,1.0,1.0,2017-03-28,803,Aqua,MODIS,84,6.03,313.6,24.9,D,0.0,POINT (80.2056 18.6086),0,0
6204,6204,18.5613,80.1326,333.8,1.0,1.0,2017-03-28,803,Aqua,MODIS,61,6.03,313.3,12.8,D,0.0,POINT (80.1326 18.5613),0,0
6205,6205,18.5818,80.1485,333.4,1.0,1.0,2017-03-28,803,Aqua,MODIS,74,6.03,313.8,12.9,D,0.0,POINT (80.1485 18.5818),0,0
6206,6206,18.524,80.2535,328.8,1.0,1.0,2017-03-28,803,Aqua,MODIS,63,6.03,311.7,9.6,D,0.0,POINT (80.2535 18.524),0,0
6207,6207,18.5485,80.2974,326.9,1.0,1.0,2017-03-28,803,Aqua,MODIS,53,6.03,312.2,7.3,D,0.0,POINT (80.2974 18.5485),0,0
6208,6208,18.053,78.4083,328.9,1.1,1.1,2017-03-28,803,Aqua,MODIS,48,6.03,313.0,10.2,D,0.0,POINT (78.4083 18.053),1,1
6209,6209,18.2888,78.7895,328.9,1.1,1.0,2017-03-28,803,Aqua,MODIS,41,6.03,315.2,9.7,D,0.0,POINT (78.7895 18.2888),1,0
6210,6210,18.2277,78.3449,334.4,1.1,1.1,2017-03-28,803,Aqua,MODIS,63,6.03,318.3,15.4,D,0.0,POINT (78.3449 18.2277),1,1
6211,6211,18.5442,79.6385,332.1,1.0,1.0,2017-03-28,803,Aqua,MODIS,61,6.03,315.9,11.9,D,0.0,POINT (79.6385 18.5442),0,0
6212,6212,19.7503,78.4548,339.7,1.1,1.0,2017-03-28,803,Aqua,MODIS,79,6.03,321.5,13.9,D,0.0,POINT (78.4548 19.7503),0,0
6213,6213,19.529,78.4506,337.3,1.1,1.0,2017-03-28,803,Aqua,MODIS,68,6.03,323.7,12.9,D,0.0,POINT (78.4506 19.529),0,0
6214,6214,18.305,80.0139,325.8,1.0,1.0,2017-03-28,803,Aqua,MODIS,32,6.03,311.4,6.4,D,0.0,POINT (80.0139 18.305),0,0
6215,6215,19.3955,79.1617,331.9,1.0,1.0,2017-03-28,803,Aqua,MODIS,57,6.03,317.3,7.6,D,0.0,POINT (79.1617 19.3955),0,0
6216,6216,19.4778,79.656,334.1,1.0,1.0,2017-03-28,803,Aqua,MODIS,67,6.03,317.6,9.2,D,0.0,POINT (79.656 19.4778),0,0
6217,6217,18.4991,79.8931,332.0,1.0,1.0,2017-03-28,803,Aqua,MODIS,71,6.03,313.6,13.3,D,0.0,POINT (79.8931 18.4991),0,0
6218,6218,19.3016,79.0844,332.9,1.0,1.0,2017-03-28,803,Aqua,MODIS,60,6.03,319.0,9.4,D,0.0,POINT (79.0844 19.3016),0,0
6219,6219,19.3967,79.6655,331.5,1.0,1.0,2017-03-28,803,Aqua,MODIS,57,6.03,317.8,7.0,D,0.0,POINT (79.6655 19.3967),0,0
6220,6220,18.5972,80.0637,332.4,1.0,1.0,2017-03-28,803,Aqua,MODIS,67,6.03,315.0,10.6,D,0.0,POINT (80.0637 18.5972),0,0
6221,6221,18.5959,80.0543,328.6,1.0,1.0,2017-03-28,803,Aqua,MODIS,38,6.03,313.6,6.0,D,0.0,POINT (80.0543 18.5959),1,0
6222,6222,19.0429,79.7675,334.0,1.0,1.0,2017-03-28,803,Aqua,MODIS,62,6.03,315.7,13.8,D,0.0,POINT (79.7675 19.0429),0,0
6223,6223,18.391,80.2298,332.4,1.0,1.0,2017-03-28,803,Aqua,MODIS,72,6.03,312.3,12.4,D,0.0,POINT (80.2298 18.391),0,0
6224,6224,19.5316,78.7165,333.2,1.1,1.0,2017-03-28,803,Aqua,MODIS,59,6.03,317.5,8.5,D,0.0,POINT (78.7165 19.5316),0,0
6225,6225,19.1812,78.5385,339.5,1.1,1.0,2017-03-28,803,Aqua,MODIS,79,6.03,318.5,19.9,D,0.0,POINT (78.5385 19.1812),0,0
6226,6226,19.1691,78.883,331.7,1.0,1.0,2017-03-28,803,Aqua,MODIS,56,6.03,314.0,10.3,D,0.0,POINT (78.883 19.1691),0,0
6227,6227,19.6224,78.4053,333.8,1.2,1.1,2017-03-29,538,Terra,MODIS,71,6.03,316.4,16.3,D,0.0,POINT (78.4053 19.6224),1,1
6228,6228,19.7827,78.4351,335.3,1.2,1.1,2017-03-29,538,Terra,MODIS,73,6.03,319.9,13.4,D,0.0,POINT (78.4351 19.7827),0,0
6229,6229,17.4095,77.9293,331.2,1.2,1.1,2017-03-29,539,Terra,MODIS,66,6.03,315.9,12.6,D,0.0,POINT (77.9293 17.4095),1,1
6230,6230,17.4726,80.8159,332.9,1.2,1.1,2017-03-30,750,Aqua,MODIS,75,6.03,310.6,18.1,D,0.0,POINT (80.8159 17.4726),0,0
6231,6231,17.4412,81.4536,324.9,1.1,1.1,2017-03-30,750,Aqua,MODIS,33,6.03,309.0,10.6,D,0.0,POINT (81.4536 17.4412),0,0
6232,6232,17.6824,81.5078,323.6,1.1,1.1,2017-03-30,750,Aqua,MODIS,34,6.03,308.9,9.5,D,0.0,POINT (81.5078 17.6824),0,0
6233,6233,19.4055,79.0608,330.6,1.5,1.2,2017-03-30,751,Aqua,MODIS,50,6.03,313.1,12.3,D,0.0,POINT (79.0608 19.4055),0,0
6234,6234,17.9534,80.8084,325.4,1.1,1.1,2017-03-31,526,Terra,MODIS,62,6.03,310.0,7.8,D,2.0,POINT (80.8084 17.9534),0,0
6235,6235,18.6147,78.2183,331.4,1.0,1.0,2017-03-31,526,Terra,MODIS,71,6.03,313.9,13.8,D,0.0,POINT (78.2183 18.6147),0,0
6236,6236,19.0089,78.8585,328.5,1.0,1.0,2017-03-31,526,Terra,MODIS,60,6.03,312.5,8.5,D,0.0,POINT (78.8585 19.0089),0,0
6237,6237,19.1615,79.0108,327.7,1.0,1.0,2017-03-31,526,Terra,MODIS,35,6.03,311.9,8.7,D,0.0,POINT (79.0108 19.1615),0,0
6238,6238,17.9125,80.3595,331.1,1.1,1.0,2017-03-31,526,Terra,MODIS,75,6.03,312.9,11.4,D,0.0,POINT (80.3595 17.9125),1,0
6239,6239,18.4822,80.604,331.6,1.1,1.0,2017-03-31,526,Terra,MODIS,75,6.03,313.3,13.7,D,0.0,POINT (80.604 18.4822),0,0
6240,6240,18.3396,79.6878,330.9,1.0,1.0,2017-03-31,526,Terra,MODIS,74,6.03,310.3,14.5,D,0.0,POINT (79.6878 18.3396),1,1
6241,6241,16.9756,78.023,331.6,1.0,1.0,2017-03-31,527,Terra,MODIS,57,6.03,318.1,8.5,D,0.0,POINT (78.023 16.9756),1,1
6242,6242,16.1072,78.7192,327.8,1.0,1.0,2017-03-31,527,Terra,MODIS,48,6.03,315.1,6.9,D,0.0,POINT (78.7192 16.1072),0,0
6243,6243,17.7219,78.0357,332.2,1.7,1.3,2017-03-31,833,Aqua,MODIS,55,6.03,315.6,26.3,D,0.0,POINT (78.0357 17.7219),0,0
6244,6244,16.0875,78.7787,333.4,1.8,1.3,2017-03-31,833,Aqua,MODIS,69,6.03,313.7,31.7,D,0.0,POINT (78.7787 16.0875),0,0
6245,6245,16.0856,78.7621,329.6,1.8,1.3,2017-03-31,833,Aqua,MODIS,51,6.03,313.8,19.3,D,0.0,POINT (78.7621 16.0856),0,0
6246,6246,17.9523,80.8072,312.0,1.1,1.0,2017-01-04,1702,Terra,MODIS,78,6.03,300.9,7.1,N,2.0,POINT (80.8072 17.9523),0,0
6247,6247,17.7509,77.7168,306.9,1.1,1.0,2017-01-04,1702,Terra,MODIS,70,6.03,295.8,5.0,N,2.0,POINT (77.7168 17.7509),1,0
6248,6248,17.5761,81.4645,320.2,1.0,1.0,2017-02-04,514,Terra,MODIS,40,6.03,303.9,6.3,D,0.0,POINT (81.4645 17.5761),0,0
6249,6249,17.7015,77.7205,326.9,1.4,1.2,2017-02-04,514,Terra,MODIS,54,6.03,309.3,10.0,D,0.0,POINT (77.7205 17.7015),0,0
6250,6250,16.1593,78.806,327.8,1.1,1.1,2017-02-04,515,Terra,MODIS,54,6.03,309.9,11.3,D,0.0,POINT (78.806 16.1593),0,0
6251,6251,18.2349,78.6583,334.7,1.2,1.1,2017-02-04,821,Aqua,MODIS,73,6.03,311.2,20.6,D,0.0,POINT (78.6583 18.2349),0,0
6252,6252,17.9833,80.5204,328.9,1.6,1.2,2017-02-04,821,Aqua,MODIS,65,6.03,305.9,20.1,D,0.0,POINT (80.5204 17.9833),0,0
6253,6253,17.6342,81.4695,323.7,1.8,1.3,2017-02-04,821,Aqua,MODIS,31,6.03,303.2,19.1,D,0.0,POINT (81.4695 17.6342),0,0
6254,6254,17.5911,81.464,330.9,1.8,1.3,2017-02-04,821,Aqua,MODIS,73,6.03,304.5,38.9,D,0.0,POINT (81.464 17.5911),0,0
6255,6255,18.373,80.6464,330.7,1.6,1.2,2017-02-04,821,Aqua,MODIS,72,6.03,308.2,20.2,D,0.0,POINT (80.6464 18.373),0,0
6256,6256,18.3736,80.6396,331.5,1.6,1.2,2017-02-04,821,Aqua,MODIS,74,6.03,307.7,22.3,D,0.0,POINT (80.6396 18.3736),0,0
6257,6257,18.5714,80.2016,328.3,1.5,1.2,2017-02-04,821,Aqua,MODIS,66,6.03,307.9,12.1,D,0.0,POINT (80.2016 18.5714),0,0
6258,6258,18.5663,80.1593,331.5,1.5,1.2,2017-02-04,821,Aqua,MODIS,73,6.03,308.2,19.9,D,0.0,POINT (80.1593 18.5663),0,0
6259,6259,19.142,79.8141,328.9,1.4,1.2,2017-02-04,821,Aqua,MODIS,65,6.03,308.8,12.9,D,0.0,POINT (79.8141 19.142),0,0
6260,6260,18.5234,79.8984,328.9,1.4,1.2,2017-02-04,821,Aqua,MODIS,65,6.03,309.0,12.9,D,0.0,POINT (79.8984 18.5234),0,0
6261,6261,18.3999,80.2947,332.3,1.5,1.2,2017-02-04,821,Aqua,MODIS,64,6.03,307.7,24.4,D,0.0,POINT (80.2947 18.3999),0,0
6262,6262,18.1508,80.2956,327.1,1.5,1.2,2017-02-04,821,Aqua,MODIS,59,6.03,308.2,14.1,D,0.0,POINT (80.2956 18.1508),0,0
6263,6263,16.0838,78.7372,312.4,1.4,1.2,2017-03-04,1650,Terra,MODIS,81,6.03,297.9,13.3,N,0.0,POINT (78.7372 16.0838),0,0
6264,6264,16.086,78.7503,308.2,1.4,1.2,2017-03-04,1650,Terra,MODIS,66,6.03,297.6,8.3,N,0.0,POINT (78.7503 16.086),0,0
6265,6265,17.5599,80.1075,325.4,1.5,1.2,2017-04-04,502,Terra,MODIS,66,6.03,301.7,17.7,D,0.0,POINT (80.1075 17.5599),1,0
6266,6266,17.5564,80.1147,325.0,1.5,1.2,2017-04-04,502,Terra,MODIS,65,6.03,302.1,17.0,D,0.0,POINT (80.1147 17.5564),1,1
6267,6267,17.3137,80.8307,330.7,1.1,1.0,2017-04-04,808,Aqua,MODIS,70,6.03,308.1,12.3,D,0.0,POINT (80.8307 17.3137),0,0
6268,6268,17.5029,81.4129,327.8,1.1,1.1,2017-04-04,808,Aqua,MODIS,62,6.03,307.8,9.7,D,0.0,POINT (81.4129 17.5029),0,0
6269,6269,17.5043,81.4236,335.6,1.1,1.1,2017-04-04,808,Aqua,MODIS,79,6.03,308.8,22.6,D,0.0,POINT (81.4236 17.5043),0,0
6270,6270,17.3152,79.8307,333.6,1.0,1.0,2017-04-04,808,Aqua,MODIS,71,6.03,310.8,9.9,D,0.0,POINT (79.8307 17.3152),0,0
6271,6271,17.431,80.736,330.4,1.1,1.0,2017-04-04,808,Aqua,MODIS,67,6.03,308.9,11.0,D,0.0,POINT (80.736 17.431),0,0
6272,6272,19.4733,79.8688,333.2,1.0,1.0,2017-04-04,809,Aqua,MODIS,68,6.03,312.2,9.8,D,0.0,POINT (79.8688 19.4733),0,0
6273,6273,19.472,79.859,340.2,1.0,1.0,2017-04-04,809,Aqua,MODIS,82,6.03,313.7,20.7,D,0.0,POINT (79.859 19.472),0,0
6274,6274,18.5083,79.8779,328.2,1.0,1.0,2017-04-04,809,Aqua,MODIS,51,6.03,308.1,6.5,D,0.0,POINT (79.8779 18.5083),0,0
6275,6275,18.3491,80.2602,333.3,1.0,1.0,2017-04-04,809,Aqua,MODIS,72,6.03,309.3,13.4,D,0.0,POINT (80.2602 18.3491),0,0
6276,6276,19.481,79.8576,346.9,1.0,1.0,2017-04-04,809,Aqua,MODIS,89,6.03,313.9,33.9,D,0.0,POINT (79.8576 19.481),0,0
6277,6277,19.4824,79.8673,337.2,1.0,1.0,2017-04-04,809,Aqua,MODIS,77,6.03,312.2,16.7,D,0.0,POINT (79.8673 19.4824),0,0
6278,6278,18.4182,80.2931,335.3,1.0,1.0,2017-04-04,809,Aqua,MODIS,72,6.03,307.1,18.2,D,0.0,POINT (80.2931 18.4182),0,0
