,index,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00
229,Peddakothapalle,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034644194756554307,0.006928838951310861,0.006928838951310861,0.006928838951310861,0.0034644194756554307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
230,Pentlavelli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01426767676767677,0.02853535353535354,0.02853535353535354,0.02853535353535354,0.01426767676767677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
231,Tadoor,,,0.014159292035398232,0.014159292035398232,0.007079646017699116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
232,Telkapalle,,,0.009959349593495936,0.009959349593495936,0.004979674796747968,0.0,0.0,0.0,0.0,0.012398373983739837,0.024796747967479674,0.024796747967479674,0.024796747967479674,0.012398373983739837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005386178861788618,0.010772357723577236,0.010772357723577236,0.010772357723577236,0.005386178861788618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
233,Thimmajipeta,,,0.00363849765258216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009448356807511738,0.018896713615023476,0.018896713615023476,0.018896713615023476,0.009448356807511738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004342723004694836,0.008685446009389673,0.008685446009389673,0.008685446009389673,0.004342723004694836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00727699530516432,0.01455399061032864,0.01455399061032864,0.01455399061032864,0.00727699530516432,0.0,0.0,0.0,0.0,0.0,,
234,Urkonda,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01225328947368421,0.02450657894736842,0.02450657894736842,0.02450657894736842,0.027467105263157897,0.03042763157894737,0.03042763157894737,0.06291118421052631,0.08018092105263158,0.0649671052631579,0.0725328947368421,0.04761513157894737,0.01513157894736842,,
235,Vangoor,,,0.01415289256198347,0.01415289256198347,0.007076446280991735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004235537190082644,0.008471074380165288,0.008471074380165288,0.008471074380165288,0.004235537190082644,0.0,0.0,0.0,0.0,0.0,0.0,,
236,Veldanda,,,0.007053941908713693,0.0035269709543568465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00446058091286307,0.00892116182572614,0.00892116182572614,0.00892116182572614,0.00446058091286307,0.0,0.0,0.008350622406639006,0.02069502074688797,0.024688796680497928,0.024688796680497928,0.016338174273858922,0.003993775933609958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014159751037344397,0.028319502074688793,,
237,Anumula_Haliya,,,0.029296875,0.029296875,0.01953125,0.01953125,0.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064453125000000005,0.012890625000000001,0.012890625000000001,0.012890625000000001,0.0064453125000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004361979166666667,0.008723958333333334,0.008723958333333334,0.008723958333333334,0.004361979166666667,0.0,0.0,,
238,Chandampet,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004899135446685879,0.009798270893371758,0.009798270893371758,0.009798270893371758,0.004899135446685879,0.009942363112391932,0.019884726224783864,0.019884726224783864,0.019884726224783864,0.009942363112391932,0.0,,
239,Chinthapally,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022590909090909092,0.045181818181818184,0.045181818181818184,0.045181818181818184,0.022590909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034545454545454546,0.06909090909090909,0.06909090909090909,0.06909090909090909,0.034545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024727272727272726,0.04945454545454545,0.04945454545454545,0.04945454545454545,0.024727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,,
240,Damaracherla,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
241,Devarakonda,,,0.024683544303797468,0.012341772151898734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165084388185654,0.06413502109704641,0.09525316455696203,0.09525316455696203,0.07874472573839662,0.031118143459915613,0.0,0.0,0.0,0.0,0.0,,
242,Gundlapally,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022462406015037593,0.04492481203007519,0.04492481203007519,0.04492481203007519,0.022462406015037593,0.0,0.0,0.0,0.0419172932330827,0.0838345864661654,,
243,Gurrampode,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217741935483871,0.00435483870967742,0.00435483870967742,0.00435483870967742,0.00217741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005080645161290322,0.010161290322580644,0.013508064516129032,0.021088709677419354,0.020241935483870967,0.015161290322580647,0.01181451612903226,0.004233870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029838709677419356,0.005967741935483871,0.005967741935483871,0.005967741935483871,0.0029838709677419356,0.0,0.0,0.005967741935483871,0.011935483870967743,0.011935483870967743,0.011935483870967743,0.01060483870967742,,
244,Kanagal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055862831858407075,0.011172566371681415,0.011172566371681415,0.011172566371681415,0.0055862831858407075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002820796460176991,0.005641592920353982,0.005641592920353982,0.005641592920353982,0.012721238938053096,0.01980088495575221,0.01980088495575221,0.01980088495575221,0.009900442477876106,0.0,0.0,0.0,0.02472345132743363,0.04944690265486726,0.04944690265486726,0.04944690265486726,0.02472345132743363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012610619469026548,,
245,Kattangur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064453125000000005,0.012890625000000001,0.017252604166666668,0.021614583333333333,0.015169270833333335,0.008723958333333334,0.004361979166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015625,0.0203125,0.0203125,0.0203125,0.01015625,0.0,0.0,0.0,0.0,0.0,0.006184895833333333,0.012369791666666666,0.012369791666666666,0.012369791666666666,0.006184895833333333,0.0,0.005729166666666667,0.011458333333333334,0.011458333333333334,0.011458333333333334,0.005729166666666667,0.0,0.0,0.0,0.0,0.0,0.0,,
246,Kethepally,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017091836734693878,0.034183673469387756,0.034183673469387756,0.034183673469387756,0.030357142857142857,0.036479591836734694,0.04642857142857143,0.04642857142857143,0.033163265306122444,0.009948979591836734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
247,Madugulapally,,,0.0,0.0,0.0083710407239819,0.0167420814479638,0.0167420814479638,0.0167420814479638,0.0083710407239819,0.0,0.0,0.0,0.0,0.0,0.0332579185520362,0.0665158371040724,0.0665158371040724,0.0665158371040724,0.0332579185520362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003110859728506787,0.006221719457013574,0.006221719457013574,0.006221719457013574,0.003110859728506787,0.011368778280542988,0.022737556561085975,0.025904977375565613,0.02907239819004525,0.017703619909502262,0.006334841628959275,0.0031674208144796376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
248,Marriguda,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049126637554585155,0.009825327510917031,0.009825327510917031,0.009825327510917031,0.0049126637554585155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00955240174672489,0.01910480349344978,0.01910480349344978,0.01910480349344978,0.00955240174672489,0.0,0.0,0.0,,
249,Miryalaguda,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
250,Munugode,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017271784232365143,0.034543568464730286,0.034543568464730286,0.034543568464730286,0.017271784232365143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120850622406639,0.034336099585062244,0.04450207468879668,0.04450207468879668,0.03241701244813278,0.01016597510373444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783195020746888,0.01566390041493776,0.01996887966804979,0.024273858921161826,0.016441908713692947,0.008609958506224067,0.0043049792531120335,0.0,0.0,0.0,0.0,0.0,0.006172199170124481,0.012344398340248962,0.012344398340248962,0.012344398340248962,0.006172199170124481,0.0,0.0,0.0,,
251,Nalgonda,,,0.0,0.0,0.0034801136363636367,0.006960227272727273,0.006960227272727273,0.006960227272727273,0.0034801136363636367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006960227272727273,0.017791193181818182,0.02166193181818182,0.02166193181818182,0.014701704545454546,0.0038707386363636366,0.0,0.0,0.0,0.0,0.007919034090909091,0.01796875,0.02009943181818182,0.02009943181818182,0.041690340909090906,0.061150568181818174,0.05901988636363636,0.05901988636363636,0.02950994318181818,0.0,0.0,0.0,0.0,0.0,,
252,Nampally,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006696428571428571,0.013392857142857142,0.013392857142857142,0.013392857142857142,0.006696428571428571,0.009241071428571428,0.018482142857142857,0.018482142857142857,0.018482142857142857,0.009241071428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006696428571428571,0.013392857142857142,0.013392857142857142,0.016830357142857143,0.013571428571428571,0.006875,0.006875,0.0034375,0.0,0.0071875,0.02160714285714286,0.028839285714285713,0.028839285714285713,0.021651785714285714,0.007232142857142857,0.0,0.0,0.0,0.004241071428571428,0.008482142857142856,,
253,Narketpally,,,0.0,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005341880341880342,0.010683760683760684,0.010683760683760684,0.010683760683760684,0.005341880341880342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055021367521367525,0.011004273504273505,0.011004273504273505,0.011004273504273505,0.0055021367521367525,0.0,0.0,0.0,0.0,0.0,,
254,Neredugommu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006909937888198758,0.013819875776397516,0.013819875776397516,0.013819875776397516,0.006909937888198758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
255,Nidamanoor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03300691244239631,0.06601382488479263,0.06601382488479263,0.07016129032258064,0.04130184331797235,0.016129032258064516,0.023963133640552997,0.01981566820276498,0.01566820276497696,0.00783410138248848,0.010195852534562212,0.023847926267281105,0.02730414746543779,0.02730414746543779,0.017108294930875578,0.0034562211981566822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
256,Peda Adisharla Palli,,,0.009480337078651686,0.006460674157303371,0.0032303370786516857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
257,Peddavoora,,,0.0,0.0,0.005946180555555555,0.01189236111111111,0.01189236111111111,0.01189236111111111,0.005946180555555555,0.0,0.0,0.0,0.0,0.01384548611111111,0.02769097222222222,0.02769097222222222,0.02769097222222222,0.01384548611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006380208333333333,0.012760416666666666,0.012760416666666666,0.012760416666666666,0.006380208333333333,0.0,0.0,0.0030381944444444445,0.006076388888888889,0.006076388888888889,0.006076388888888889,,
258,Shaligouraram,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814977973568282,0.01629955947136564,0.01629955947136564,0.021145374449339206,0.017841409691629957,0.009691629955947138,0.009691629955947138,0.004845814977973569,0.0,0.0,0.009911894273127754,0.019823788546255508,0.019823788546255508,0.019823788546255508,0.009911894273127754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
259,Tipparthy,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004720744680851064,0.009441489361702127,0.009441489361702127,0.009441489361702127,0.004720744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
260,Tripuraram,,,0.0,0.0060185185185185185,0.012037037037037037,0.012037037037037037,0.012037037037037037,0.0060185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00470679012345679,0.00941358024691358,0.00941358024691358,0.00941358024691358,0.00470679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
261,Vemulapally,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01073008849557522,0.02146017699115044,0.02146017699115044,0.02146017699115044,0.01073008849557522,0.020464601769911505,0.04092920353982301,0.04092920353982301,0.04092920353982301,0.020464601769911505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050442477876106194,0.10088495575221239,0.10088495575221239,0.10088495575221239,0.050442477876106194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
262,Damargidda,,,0.02474747474747475,0.02474747474747475,0.012373737373737375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003724747474747475,0.00744949494949495,0.015277777777777779,0.023106060606060606,0.01938131313131313,0.015656565656565657,0.007828282828282828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
263,Dhanwada,,,0.49523026315789476,0.2700657894736842,0.044901315789473685,0.022450657894736843,0.0,0.0,0.0,0.0,0.0,0.04169407894736842,0.08338815789473684,0.10189144736842105,0.12039473684210526,0.07870065789473685,0.03700657894736842,0.01850328947368421,0.0,0.0,0.0,0.0,0.0,0.03832236842105263,0.07664473684210527,0.07664473684210527,0.07664473684210527,0.03832236842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
264,Kosgi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011448019801980198,0.022896039603960396,0.022896039603960396,0.022896039603960396,0.011448019801980198,0.0,0.0,0.0,0.0,0.0,,
265,Krishna,,,0.0,0.00954968944099379,0.01909937888198758,0.01909937888198758,0.01909937888198758,0.00954968944099379,0.0,0.0,0.0,0.0,0.006055900621118012,0.012111801242236025,0.02111801242236025,0.03012422360248447,0.024068322981366456,0.018012422360248446,0.009006211180124223,0.011490683229813664,0.044099378881987575,0.06521739130434782,0.06521739130434782,0.05372670807453416,0.03322981366459628,0.03524844720496895,0.04627329192546584,0.06762422360248446,0.07686335403726707,0.053726708074534155,0.042701863354037264,0.021350931677018632,0.011723602484472049,0.05295031055900621,0.08245341614906831,0.08245341614906831,0.07072981366459627,0.029503105590062112,0.022049689440993787,0.044099378881987575,0.044099378881987575,0.044099378881987575,0.022049689440993787,0.0,0.009394409937888199,0.027562111801242236,0.043245341614906826,0.05015527950310559,0.05489130434782609,0.07468944099378882,0.08284161490683231,0.07593167701863354,0.1001552795031056,0.10054347826086957,0.0767080745341615,0.0767080745341615,0.04984472049689441,0.03097826086956522,,
266,Maganoor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007115384615384615,0.021987179487179487,0.029743589743589743,0.029743589743589743,0.022628205128205126,0.007756410256410256,0.0,0.0,0.0,0.0,0.0,0.008205128205128205,0.030705128205128204,0.045,0.0625,0.0717948717948718,0.0492948717948718,0.035,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0041025641025641026,0.008205128205128205,0.008205128205128205,0.008205128205128205,0.0041025641025641026,0.010128205128205128,0.020256410256410257,0.020256410256410257,0.020256410256410257,0.010128205128205128,0.0,0.0041025641025641026,0.008205128205128205,0.008205128205128205,0.008205128205128205,0.0041025641025641026,0.009102564102564102,0.027307692307692304,0.03641025641025641,0.03987179487179487,0.034230769230769224,0.02108974358974359,0.017051282051282052,0.01903846153846154,,
267,Makthal,,,0.011202185792349726,0.011202185792349726,0.005601092896174863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006318306010928962,0.012636612021857924,0.012636612021857924,0.012636612021857924,0.006318306010928962,0.0,0.0025273224043715846,0.005054644808743169,0.005054644808743169,0.005054644808743169,0.008128415300546447,0.011202185792349726,0.011202185792349726,0.011202185792349726,0.005601092896174863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004952185792349727,0.013012295081967214,0.01612021857923497,0.01612021857923497,0.011168032786885246,0.0031079234972677594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031079234972677594,0.006215846994535519,,
268,Marikal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012974683544303795,0.02594936708860759,0.036708860759493665,0.04746835443037974,0.034493670886075946,0.021518987341772152,0.010759493670886076,0.0,0.0,0.0,0.019699367088607592,0.039398734177215185,0.039398734177215185,0.039398734177215185,0.019699367088607592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006566455696202532,,
269,Narayanpet,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004199604743083004,0.008399209486166008,0.008399209486166008,0.008399209486166008,0.004199604743083004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007707509881422925,0.01541501976284585,0.01541501976284585,0.01541501976284585,0.007707509881422925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005335968379446641,0.010671936758893281,0.010671936758893281,0.010671936758893281,0.005335968379446641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
270,Narva,,,0.04739847715736041,0.020939086294416244,0.010469543147208122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004949238578680203,0.0149746192893401,0.020050761421319795,0.020050761421319795,0.015101522842639593,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
271,Utkoor,,,0.010949612403100776,0.005474806201550388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010949612403100776,0.021899224806201552,0.026937984496124032,0.03197674418604651,0.021027131782945737,0.010077519379844961,0.0050387596899224806,0.0,0.0,0.0,0.0029554263565891472,0.0059108527131782945,0.0059108527131782945,0.0059108527131782945,0.0029554263565891472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
