Date,place,fireCount
2017-09-11,Kalluru,0.0
2017-09-12,Kalluru,0.0
2017-09-13,Kalluru,0.0
2017-09-14,Kalluru,0.0
2017-09-15,Kalluru,0.0
2017-09-16,Kalluru,0.0
2017-09-17,Kalluru,0.0
2017-09-18,Kalluru,0.0
2017-09-19,Kalluru,0.0
2017-09-20,Kalluru,0.0
2017-09-21,Kalluru,0.0
2017-09-22,Kalluru,0.0
2017-09-23,Kalluru,0.0
2017-09-24,Kalluru,0.0
2017-09-25,Kalluru,0.0
2017-09-26,Kalluru,0.0
2017-09-27,Kalluru,0.0
2017-09-28,Kalluru,0.0
2017-09-29,Kalluru,0.0
2017-09-30,Kalluru,0.0
2017-10-01,Kalluru,0.0
2017-10-02,Kalluru,0.0
2017-10-03,Kalluru,0.0
2017-10-04,Kalluru,0.0
2017-10-05,Kalluru,0.0
2017-10-06,Kalluru,0.0
2017-10-07,Kalluru,0.0
2017-10-08,Kalluru,0.0
2017-10-09,Kalluru,0.0
2017-10-10,Kalluru,0.0
2017-10-11,Kalluru,0.0
2017-10-12,Kalluru,0.0
2017-10-13,Kalluru,0.0
2017-10-14,Kalluru,0.0
2017-10-15,Kalluru,0.0
2017-10-16,Kalluru,0.0
2017-10-17,Kalluru,0.0
2017-10-18,Kalluru,0.0
2017-10-19,Kalluru,0.0
2017-10-20,Kalluru,0.0
2017-10-21,Kalluru,0.0
2017-10-22,Kalluru,1.0
2017-10-23,Kalluru,0.0
2017-10-24,Kalluru,0.0
2017-10-25,Kalluru,0.0
2017-10-26,Kalluru,0.0
2017-10-27,Kalluru,0.0
2017-10-28,Kalluru,0.0
2017-10-29,Kalluru,0.0
2017-10-30,Kalluru,1.0
2017-10-31,Kalluru,0.0
2017-11-01,Kalluru,0.0
2017-11-02,Kalluru,0.0
2017-11-03,Kalluru,0.0
2017-11-04,Kalluru,0.0
2017-11-05,Kalluru,0.0
2017-11-06,Kalluru,1.0
2017-11-07,Kalluru,0.0
2017-11-08,Kalluru,0.0
2017-11-09,Kalluru,1.0
2017-11-10,Kalluru,0.0
2017-11-11,Kalluru,0.0
2017-11-12,Kalluru,1.0
2017-11-13,Kalluru,0.0
2017-11-14,Kalluru,0.0
2017-11-15,Kalluru,1.0
2017-11-16,Kalluru,0.0
2017-11-17,Kalluru,0.0
2017-11-18,Kalluru,0.0
2017-11-19,Kalluru,0.0
2017-11-20,Kalluru,0.0
2017-11-21,Kalluru,0.0
2017-11-22,Kalluru,0.0
2017-11-23,Kalluru,0.0
2017-11-24,Kalluru,0.0
2017-11-25,Kalluru,0.0
2017-11-26,Kalluru,1.0
2017-11-27,Kalluru,3.0
2017-11-28,Kalluru,1.0
2017-11-29,Kalluru,0.0
2017-11-30,Kalluru,0.0
2017-12-01,Kalluru,2.0
2017-12-02,Kalluru,0.0
2017-12-03,Kalluru,0.0
2017-12-04,Kalluru,0.0
2017-12-05,Kalluru,0.0
2017-12-06,Kalluru,3.0
2017-12-07,Kalluru,6.0
2017-12-08,Kalluru,5.0
2017-12-09,Kalluru,0.0
2017-12-10,Kalluru,4.0
2017-12-11,Kalluru,3.0
2017-12-12,Kalluru,4.0
2017-12-13,Kalluru,2.0
2017-12-14,Kalluru,2.0
2017-12-15,Kalluru,1.0
2017-12-16,Kalluru,0.0
2017-12-17,Kalluru,7.0
2017-12-18,Kalluru,14.0
2017-12-19,Kalluru,0.0
2017-12-20,Kalluru,2.0
2017-12-21,Kalluru,0.0
2017-12-22,Kalluru,0.0
2017-12-23,Kalluru,5.0
2017-12-24,Kalluru,0.0
2017-12-25,Kalluru,1.0
2017-12-26,Kalluru,1.0
2017-12-27,Kalluru,2.0
2017-12-28,Kalluru,4.0
2017-12-29,Kalluru,5.0
2017-12-30,Kalluru,0.0
2017-12-31,Kalluru,0.0
2018-01-01,Kalluru,0.0
2018-01-02,Kalluru,0.0
2018-01-03,Kalluru,2.0
2018-01-04,Kalluru,0.0
2018-01-05,Kalluru,0.0
2018-01-06,Kalluru,0.0
2018-01-07,Kalluru,3.0
2018-01-08,Kalluru,2.0
2018-01-09,Kalluru,2.0
2018-01-10,Kalluru,0.0
2018-01-11,Kalluru,1.0
2018-01-12,Kalluru,1.0
2018-01-13,Kalluru,1.0
2018-01-14,Kalluru,1.0
2018-01-15,Kalluru,0.0
2018-01-16,Kalluru,0.0
2018-01-17,Kalluru,0.0
2018-01-18,Kalluru,1.0
2018-01-19,Kalluru,2.0
2018-01-20,Kalluru,0.0
2018-01-21,Kalluru,0.0
2018-01-22,Kalluru,0.0
2018-01-23,Kalluru,2.0
2018-01-24,Kalluru,5.0
2018-01-25,Kalluru,0.0
2018-01-26,Kalluru,0.0
2018-01-27,Kalluru,0.0
2018-01-28,Kalluru,0.0
2018-01-29,Kalluru,0.0
2018-01-30,Kalluru,1.0
2018-01-31,Kalluru,1.0
2018-02-01,Kalluru,0.0
2018-02-02,Kalluru,0.0
2018-02-03,Kalluru,0.0
2018-02-04,Kalluru,0.0
2018-02-05,Kalluru,0.0
2018-02-06,Kalluru,0.0
2018-02-07,Kalluru,0.0
2018-02-08,Kalluru,0.0
2018-02-09,Kalluru,1.0
2018-02-10,Kalluru,0.0
2018-02-11,Kalluru,0.0
2018-02-12,Kalluru,0.0
2018-02-13,Kalluru,0.0
2018-02-14,Kalluru,2.0
2018-02-15,Kalluru,2.0
2018-02-16,Kalluru,3.0
2018-02-17,Kalluru,0.0
2018-02-18,Kalluru,0.0
2018-02-19,Kalluru,1.0
2018-02-20,Kalluru,0.0
2018-02-21,Kalluru,0.0
2018-02-22,Kalluru,0.0
2018-02-23,Kalluru,0.0
2018-02-24,Kalluru,1.0
2018-02-25,Kalluru,1.0
2018-02-26,Kalluru,2.0
2018-02-27,Kalluru,2.0
2018-02-28,Kalluru,0.0
2018-03-01,Kalluru,0.0
2018-03-02,Kalluru,3.0
2018-03-03,Kalluru,2.0
2018-03-04,Kalluru,1.0
2018-03-05,Kalluru,1.0
2018-03-06,Kalluru,0.0
2018-03-07,Kalluru,2.0
2018-03-08,Kalluru,1.0
2018-03-09,Kalluru,0.0
2018-03-10,Kalluru,0.0
2018-03-11,Kalluru,0.0
2018-03-12,Kalluru,0.0
2018-03-13,Kalluru,1.0
2018-03-14,Kalluru,1.0
2018-03-15,Kalluru,0.0
2018-03-16,Kalluru,0.0
2018-03-17,Kalluru,0.0
2018-03-18,Kalluru,1.0
2018-03-19,Kalluru,2.0
2018-03-20,Kalluru,0.0
2018-03-21,Kalluru,0.0
2018-03-22,Kalluru,0.0
2018-03-23,Kalluru,0.0
2018-03-24,Kalluru,0.0
2018-03-25,Kalluru,1.0
2018-03-26,Kalluru,0.0
2018-03-27,Kalluru,0.0
2018-03-28,Kalluru,0.0
2018-03-29,Kalluru,0.0
2018-03-30,Kalluru,0.0
2018-03-31,Kalluru,1.0
2018-04-01,Kalluru,0.0
2018-04-02,Kalluru,0.0
2018-04-03,Kalluru,3.0
2018-04-04,Kalluru,0.0
2018-04-05,Kalluru,0.0
2018-04-06,Kalluru,0.0
2018-04-07,Kalluru,0.0
2018-04-08,Kalluru,0.0
2018-04-09,Kalluru,0.0
2018-04-10,Kalluru,2.0
2018-04-11,Kalluru,0.0
2018-04-12,Kalluru,0.0
2018-04-13,Kalluru,0.0
2018-04-14,Kalluru,4.0
2018-04-15,Kalluru,1.0
2018-04-16,Kalluru,0.0
2018-04-17,Kalluru,0.0
2018-04-18,Kalluru,1.0
2018-04-19,Kalluru,0.0
2018-04-20,Kalluru,0.0
2018-04-21,Kalluru,1.0
2018-04-22,Kalluru,0.0
2018-04-23,Kalluru,0.0
2018-04-24,Kalluru,1.0
2018-04-25,Kalluru,0.0
2018-04-26,Kalluru,2.0
2018-04-27,Kalluru,3.0
2018-04-28,Kalluru,1.0
2018-04-29,Kalluru,2.0
2018-04-30,Kalluru,0.0
2018-05-01,Kalluru,0.0
2018-05-02,Kalluru,0.0
2018-05-03,Kalluru,0.0
2018-05-04,Kalluru,0.0
2018-05-05,Kalluru,0.0
2018-05-06,Kalluru,2.0
2018-05-07,Kalluru,2.0
2018-05-08,Kalluru,0.0
2018-05-09,Kalluru,1.0
2018-05-10,Kalluru,7.0
2018-05-11,Kalluru,0.0
2018-05-12,Kalluru,10.0
2018-05-13,Kalluru,6.0
2018-05-14,Kalluru,1.0
2018-05-15,Kalluru,0.0
2018-05-16,Kalluru,2.0
2018-05-17,Kalluru,3.0
2018-05-18,Kalluru,5.0
2018-05-19,Kalluru,0.0
2018-05-20,Kalluru,3.0
2018-05-21,Kalluru,3.0
2018-05-22,Kalluru,4.0
2018-05-23,Kalluru,0.0
2018-05-24,Kalluru,0.0
2018-05-25,Kalluru,0.0
2018-05-26,Kalluru,2.0
2018-05-27,Kalluru,1.0
2018-05-28,Kalluru,0.0
2018-05-29,Kalluru,2.0
2018-05-30,Kalluru,0.0
2018-05-31,Kalluru,0.0
2018-06-01,Kalluru,0.0
2018-06-02,Kalluru,0.0
2018-06-03,Kalluru,0.0
2018-06-04,Kalluru,0.0
2018-06-05,Kalluru,0.0
2018-06-06,Kalluru,0.0
2018-06-07,Kalluru,0.0
2018-06-08,Kalluru,0.0
2018-06-09,Kalluru,0.0
2018-06-10,Kalluru,0.0
2018-06-11,Kalluru,0.0
2018-06-12,Kalluru,0.0
2018-06-13,Kalluru,1.0
2018-06-14,Kalluru,0.0
2018-06-15,Kalluru,0.0
2018-06-16,Kalluru,0.0
2018-06-17,Kalluru,0.0
2018-06-18,Kalluru,0.0
2018-06-19,Kalluru,0.0
2018-06-20,Kalluru,0.0
2018-06-21,Kalluru,0.0
2018-06-22,Kalluru,0.0
2018-06-23,Kalluru,0.0
2018-06-24,Kalluru,0.0
2018-06-25,Kalluru,0.0
2018-06-26,Kalluru,0.0
2018-06-27,Kalluru,0.0
2018-06-28,Kalluru,0.0
2018-06-29,Kalluru,0.0
2018-06-30,Kalluru,0.0
2018-07-01,Kalluru,0.0
2018-07-02,Kalluru,0.0
2018-07-03,Kalluru,0.0
2018-07-04,Kalluru,0.0
2018-07-05,Kalluru,0.0
2018-07-06,Kalluru,0.0
2018-07-07,Kalluru,0.0
2018-07-08,Kalluru,0.0
2018-07-09,Kalluru,0.0
2018-07-10,Kalluru,0.0
2018-07-11,Kalluru,0.0
2018-07-12,Kalluru,0.0
2018-07-13,Kalluru,0.0
2018-07-14,Kalluru,0.0
2018-07-15,Kalluru,0.0
2018-07-16,Kalluru,0.0
2018-07-17,Kalluru,0.0
2018-07-18,Kalluru,0.0
2018-07-19,Kalluru,0.0
2018-07-20,Kalluru,0.0
2018-07-21,Kalluru,0.0
2018-07-22,Kalluru,0.0
2018-07-23,Kalluru,0.0
2018-07-24,Kalluru,0.0
2018-07-25,Kalluru,0.0
2018-07-26,Kalluru,0.0
2018-07-27,Kalluru,0.0
2018-07-28,Kalluru,0.0
2018-07-29,Kalluru,0.0
2018-07-30,Kalluru,0.0
2018-07-31,Kalluru,0.0
2018-08-01,Kalluru,0.0
2018-08-02,Kalluru,0.0
2018-08-03,Kalluru,0.0
2018-08-04,Kalluru,0.0
2018-08-05,Kalluru,0.0
2018-08-06,Kalluru,0.0
2018-08-07,Kalluru,0.0
2018-08-08,Kalluru,0.0
2018-08-09,Kalluru,0.0
2018-08-10,Kalluru,0.0
2018-08-11,Kalluru,0.0
2018-08-12,Kalluru,0.0
2018-08-13,Kalluru,0.0
2018-08-14,Kalluru,0.0
2018-08-15,Kalluru,0.0
2018-08-16,Kalluru,0.0
2018-08-17,Kalluru,0.0
2018-08-18,Kalluru,0.0
2018-08-19,Kalluru,0.0
2018-08-20,Kalluru,0.0
2018-08-21,Kalluru,0.0
2018-08-22,Kalluru,0.0
2018-08-23,Kalluru,0.0
2018-08-24,Kalluru,0.0
2018-08-25,Kalluru,0.0
2018-08-26,Kalluru,0.0
2018-08-27,Kalluru,0.0
2018-08-28,Kalluru,0.0
2018-08-29,Kalluru,0.0
2018-08-30,Kalluru,0.0
2018-08-31,Kalluru,0.0
2018-09-01,Kalluru,0.0
2018-09-02,Kalluru,0.0
2018-09-03,Kalluru,0.0
2018-09-04,Kalluru,0.0
2018-09-05,Kalluru,0.0
2018-09-06,Kalluru,0.0
2018-09-07,Kalluru,0.0
2018-09-08,Kalluru,0.0
2018-09-09,Kalluru,0.0
2018-09-10,Kalluru,0.0
2018-09-11,Kalluru,0.0
2018-09-12,Kalluru,0.0
2018-09-13,Kalluru,0.0
2018-09-14,Kalluru,0.0
2018-09-15,Kalluru,0.0
2018-09-16,Kalluru,0.0
2018-09-17,Kalluru,0.0
2018-09-18,Kalluru,0.0
2018-09-19,Kalluru,0.0
2018-09-20,Kalluru,0.0
2018-09-21,Kalluru,0.0
2018-09-22,Kalluru,0.0
2018-09-23,Kalluru,0.0
2018-09-24,Kalluru,0.0
2018-09-25,Kalluru,1.0
2018-09-26,Kalluru,0.0
2018-09-27,Kalluru,0.0
2018-09-28,Kalluru,0.0
2018-09-29,Kalluru,0.0
2018-09-30,Kalluru,0.0
2018-10-01,Kalluru,0.0
2018-10-02,Kalluru,0.0
2018-10-03,Kalluru,0.0
2018-10-04,Kalluru,0.0
2018-10-05,Kalluru,0.0
2018-10-06,Kalluru,0.0
2018-10-07,Kalluru,0.0
2018-10-08,Kalluru,1.0
2018-10-09,Kalluru,0.0
2018-10-10,Kalluru,0.0
2018-10-11,Kalluru,0.0
2018-10-12,Kalluru,0.0
2018-10-13,Kalluru,2.0
2018-10-14,Kalluru,0.0
2018-10-15,Kalluru,0.0
2018-10-16,Kalluru,0.0
2018-10-17,Kalluru,1.0
2018-10-18,Kalluru,0.0
2018-10-19,Kalluru,0.0
2018-10-20,Kalluru,0.0
2018-10-21,Kalluru,0.0
2018-10-22,Kalluru,0.0
2018-10-23,Kalluru,0.0
2018-10-24,Kalluru,0.0
2018-10-25,Kalluru,0.0
2018-10-26,Kalluru,0.0
2018-10-27,Kalluru,1.0
2018-10-28,Kalluru,1.0
2018-10-29,Kalluru,0.0
2018-10-30,Kalluru,0.0
2018-10-31,Kalluru,0.0
2018-11-01,Kalluru,0.0
2018-11-02,Kalluru,0.0
2018-11-03,Kalluru,0.0
2018-11-04,Kalluru,0.0
2018-11-05,Kalluru,0.0
2018-11-06,Kalluru,0.0
2018-11-07,Kalluru,0.0
2018-11-08,Kalluru,1.0
2018-11-09,Kalluru,0.0
2018-11-10,Kalluru,0.0
2018-11-11,Kalluru,0.0
2018-11-12,Kalluru,0.0
2018-11-13,Kalluru,0.0
2018-11-14,Kalluru,0.0
2018-11-15,Kalluru,0.0
2018-11-16,Kalluru,0.0
2018-11-17,Kalluru,0.0
2018-11-18,Kalluru,0.0
2018-11-19,Kalluru,2.0
2018-11-20,Kalluru,0.0
2018-11-21,Kalluru,0.0
2018-11-22,Kalluru,0.0
2018-11-23,Kalluru,1.0
2018-11-24,Kalluru,2.0
2018-11-25,Kalluru,0.0
2018-11-26,Kalluru,0.0
2018-11-27,Kalluru,0.0
2018-11-28,Kalluru,0.0
2018-11-29,Kalluru,7.0
2018-11-30,Kalluru,0.0
2018-12-01,Kalluru,2.0
2018-12-02,Kalluru,0.0
2018-12-03,Kalluru,0.0
2018-12-04,Kalluru,0.0
2018-12-05,Kalluru,0.0
2018-12-06,Kalluru,1.0
2018-12-07,Kalluru,0.0
2018-12-08,Kalluru,0.0
2018-12-09,Kalluru,1.0
2018-12-10,Kalluru,2.0
2018-12-11,Kalluru,0.0
2018-12-12,Kalluru,0.0
2018-12-13,Kalluru,0.0
2018-12-14,Kalluru,0.0
2018-12-15,Kalluru,3.0
2018-12-16,Kalluru,0.0
2018-12-17,Kalluru,0.0
2018-12-18,Kalluru,0.0
2018-12-19,Kalluru,0.0
2018-12-20,Kalluru,0.0
2018-12-21,Kalluru,0.0
2018-12-22,Kalluru,0.0
2018-12-23,Kalluru,0.0
2018-12-24,Kalluru,1.0
2018-12-25,Kalluru,0.0
2018-12-26,Kalluru,0.0
2018-12-27,Kalluru,0.0
2018-12-28,Kalluru,0.0
2018-12-29,Kalluru,0.0
2018-12-30,Kalluru,1.0
2018-12-31,Kalluru,2.0
2019-01-01,Kalluru,0.0
2019-01-02,Kalluru,0.0
2019-01-03,Kalluru,0.0
2019-01-04,Kalluru,0.0
2019-01-05,Kalluru,0.0
2019-01-06,Kalluru,0.0
2019-01-07,Kalluru,0.0
2019-01-08,Kalluru,0.0
2019-01-09,Kalluru,0.0
2019-01-10,Kalluru,2.0
2019-01-11,Kalluru,1.0
2019-01-12,Kalluru,0.0
2019-01-13,Kalluru,2.0
2019-01-14,Kalluru,0.0
2019-01-15,Kalluru,0.0
2019-01-16,Kalluru,0.0
2019-01-17,Kalluru,0.0
2019-01-18,Kalluru,0.0
2019-01-19,Kalluru,0.0
2019-01-20,Kalluru,0.0
2019-01-21,Kalluru,0.0
2019-01-22,Kalluru,0.0
2019-01-23,Kalluru,0.0
2019-01-24,Kalluru,0.0
2019-01-25,Kalluru,0.0
2019-01-26,Kalluru,0.0
2019-01-27,Kalluru,0.0
2019-01-28,Kalluru,0.0
2019-01-29,Kalluru,0.0
2019-01-30,Kalluru,1.0
2019-01-31,Kalluru,0.0
2019-02-01,Kalluru,0.0
2019-02-02,Kalluru,0.0
2019-02-03,Kalluru,0.0
2019-02-04,Kalluru,1.0
2019-02-05,Kalluru,0.0
2019-02-06,Kalluru,0.0
2019-02-07,Kalluru,0.0
2019-02-08,Kalluru,0.0
2019-02-09,Kalluru,0.0
2019-02-10,Kalluru,0.0
2019-02-11,Kalluru,1.0
2019-02-12,Kalluru,0.0
2019-02-13,Kalluru,1.0
2019-02-14,Kalluru,0.0
2019-02-15,Kalluru,0.0
2019-02-16,Kalluru,0.0
2019-02-17,Kalluru,1.0
2019-02-18,Kalluru,0.0
2019-02-19,Kalluru,0.0
2019-02-20,Kalluru,0.0
2019-02-21,Kalluru,0.0
2019-02-22,Kalluru,0.0
2019-02-23,Kalluru,1.0
2019-02-24,Kalluru,2.0
2019-02-25,Kalluru,0.0
2019-02-26,Kalluru,4.0
2019-02-27,Kalluru,0.0
2019-02-28,Kalluru,0.0
2019-03-01,Kalluru,0.0
2019-03-02,Kalluru,0.0
2019-03-03,Kalluru,0.0
2019-03-04,Kalluru,1.0
2019-03-05,Kalluru,1.0
2019-03-06,Kalluru,1.0
2019-03-07,Kalluru,1.0
2019-03-08,Kalluru,0.0
2019-03-09,Kalluru,0.0
2019-03-10,Kalluru,3.0
2019-03-11,Kalluru,0.0
2019-03-12,Kalluru,0.0
2019-03-13,Kalluru,0.0
2019-03-14,Kalluru,1.0
2019-03-15,Kalluru,2.0
2019-03-16,Kalluru,4.0
2019-03-17,Kalluru,0.0
2019-03-18,Kalluru,1.0
2019-03-19,Kalluru,0.0
2019-03-20,Kalluru,1.0
2019-03-21,Kalluru,1.0
2019-03-22,Kalluru,0.0
2019-03-23,Kalluru,0.0
2019-03-24,Kalluru,1.0
2019-03-25,Kalluru,0.0
2019-03-26,Kalluru,0.0
2019-03-27,Kalluru,0.0
2019-03-28,Kalluru,0.0
2019-03-29,Kalluru,0.0
2019-03-30,Kalluru,0.0
2019-03-31,Kalluru,0.0
2019-04-01,Kalluru,1.0
2019-04-02,Kalluru,0.0
2019-04-03,Kalluru,1.0
2019-04-04,Kalluru,0.0
2019-04-05,Kalluru,1.0
2019-04-06,Kalluru,0.0
2019-04-07,Kalluru,0.0
2019-04-08,Kalluru,3.0
2019-04-09,Kalluru,0.0
2019-04-10,Kalluru,1.0
2019-04-11,Kalluru,0.0
2019-04-12,Kalluru,0.0
2019-04-13,Kalluru,0.0
2019-04-14,Kalluru,0.0
2019-04-15,Kalluru,1.0
2019-04-16,Kalluru,0.0
2019-04-17,Kalluru,0.0
2019-04-18,Kalluru,1.0
2019-04-19,Kalluru,0.0
2019-04-20,Kalluru,0.0
2019-04-21,Kalluru,4.0
2019-04-22,Kalluru,0.0
2019-04-23,Kalluru,1.0
2019-04-24,Kalluru,0.0
2019-04-25,Kalluru,0.0
2019-04-26,Kalluru,0.0
2019-04-27,Kalluru,2.0
2019-04-28,Kalluru,0.0
2019-04-29,Kalluru,2.0
2019-04-30,Kalluru,2.0
2019-05-01,Kalluru,0.0
2019-05-02,Kalluru,0.0
2019-05-03,Kalluru,0.0
2019-05-04,Kalluru,4.0
2019-05-05,Kalluru,11.0
2019-05-06,Kalluru,14.0
2019-05-07,Kalluru,3.0
2019-05-08,Kalluru,2.0
2019-05-09,Kalluru,3.0
2019-05-10,Kalluru,0.0
2019-05-11,Kalluru,1.0
2019-05-12,Kalluru,0.0
2019-05-13,Kalluru,1.0
2019-05-14,Kalluru,2.0
2019-05-15,Kalluru,3.0
2019-05-16,Kalluru,2.0
2019-05-17,Kalluru,0.0
2019-05-18,Kalluru,5.0
2019-05-19,Kalluru,0.0
2019-05-20,Kalluru,2.0
2019-05-21,Kalluru,2.0
2019-05-22,Kalluru,0.0
2019-05-23,Kalluru,0.0
2019-05-24,Kalluru,4.0
2019-05-25,Kalluru,1.0
2019-05-26,Kalluru,0.0
2019-05-27,Kalluru,0.0
2019-05-28,Kalluru,0.0
2019-05-29,Kalluru,2.0
2019-05-30,Kalluru,0.0
2019-05-31,Kalluru,0.0
2019-06-01,Kalluru,0.0
2019-06-02,Kalluru,0.0
2019-06-03,Kalluru,0.0
2019-06-04,Kalluru,0.0
2019-06-05,Kalluru,0.0
2019-06-06,Kalluru,0.0
2019-06-07,Kalluru,0.0
2019-06-08,Kalluru,2.0
2019-06-09,Kalluru,0.0
2019-06-10,Kalluru,0.0
2019-06-11,Kalluru,0.0
2019-06-12,Kalluru,1.0
2019-06-13,Kalluru,0.0
2019-06-14,Kalluru,0.0
2019-06-15,Kalluru,0.0
2019-06-16,Kalluru,0.0
2019-06-17,Kalluru,0.0
2019-06-18,Kalluru,0.0
2019-06-19,Kalluru,0.0
2019-06-20,Kalluru,0.0
2019-06-21,Kalluru,0.0
2019-06-22,Kalluru,0.0
2019-06-23,Kalluru,0.0
2019-06-24,Kalluru,0.0
2019-06-25,Kalluru,3.0
2019-06-26,Kalluru,0.0
2019-06-27,Kalluru,0.0
2019-06-28,Kalluru,0.0
2019-06-29,Kalluru,0.0
2019-06-30,Kalluru,0.0
2019-07-01,Kalluru,0.0
2019-07-02,Kalluru,0.0
2019-07-03,Kalluru,0.0
2019-07-04,Kalluru,0.0
2019-07-05,Kalluru,0.0
2019-07-06,Kalluru,0.0
2019-07-07,Kalluru,0.0
2019-07-08,Kalluru,0.0
2019-07-09,Kalluru,0.0
2019-07-10,Kalluru,0.0
2019-07-11,Kalluru,0.0
2019-07-12,Kalluru,0.0
2019-07-13,Kalluru,0.0
2019-07-14,Kalluru,0.0
2019-07-15,Kalluru,0.0
2019-07-16,Kalluru,0.0
2019-07-17,Kalluru,0.0
2019-07-18,Kalluru,0.0
2019-07-19,Kalluru,0.0
2019-07-20,Kalluru,0.0
2019-07-21,Kalluru,0.0
2019-07-22,Kalluru,0.0
2019-07-23,Kalluru,0.0
2019-07-24,Kalluru,0.0
2019-07-25,Kalluru,0.0
2019-07-26,Kalluru,0.0
2019-07-27,Kalluru,0.0
2019-07-28,Kalluru,0.0
2019-07-29,Kalluru,0.0
2019-07-30,Kalluru,0.0
2019-07-31,Kalluru,0.0
2019-08-01,Kalluru,0.0
2019-08-02,Kalluru,0.0
2019-08-03,Kalluru,0.0
2019-08-04,Kalluru,0.0
2019-08-05,Kalluru,0.0
2019-08-06,Kalluru,0.0
2019-08-07,Kalluru,0.0
2019-08-08,Kalluru,0.0
2019-08-09,Kalluru,0.0
2019-08-10,Kalluru,0.0
2019-08-11,Kalluru,0.0
2019-08-12,Kalluru,0.0
2019-08-13,Kalluru,0.0
2019-08-14,Kalluru,0.0
2019-08-15,Kalluru,0.0
2019-08-16,Kalluru,0.0
2019-08-17,Kalluru,0.0
2019-08-18,Kalluru,0.0
2019-08-19,Kalluru,0.0
2019-08-20,Kalluru,0.0
2019-08-21,Kalluru,0.0
2019-08-22,Kalluru,0.0
2019-08-23,Kalluru,0.0
2019-08-24,Kalluru,0.0
2019-08-25,Kalluru,0.0
2019-08-26,Kalluru,0.0
2019-08-27,Kalluru,0.0
2019-08-28,Kalluru,0.0
2019-08-29,Kalluru,0.0
2019-08-30,Kalluru,0.0
2019-08-31,Kalluru,0.0
2019-09-01,Kalluru,0.0
2019-09-02,Kalluru,0.0
2019-09-03,Kalluru,0.0
2019-09-04,Kalluru,0.0
2019-09-05,Kalluru,0.0
2019-09-06,Kalluru,0.0
2019-09-07,Kalluru,0.0
2019-09-08,Kalluru,0.0
2019-09-09,Kalluru,0.0
2019-09-10,Kalluru,0.0
2019-09-11,Kalluru,0.0
2019-09-12,Kalluru,0.0
2019-09-13,Kalluru,0.0
2019-09-14,Kalluru,0.0
2019-09-15,Kalluru,0.0
2019-09-16,Kalluru,0.0
2019-09-17,Kalluru,0.0
2019-09-18,Kalluru,0.0
2019-09-19,Kalluru,0.0
2019-09-20,Kalluru,0.0
2019-09-21,Kalluru,0.0
2019-09-22,Kalluru,0.0
2019-09-23,Kalluru,0.0
2019-09-24,Kalluru,0.0
2019-09-25,Kalluru,0.0
2019-09-26,Kalluru,0.0
2019-09-27,Kalluru,0.0
2019-09-28,Kalluru,0.0
2019-09-29,Kalluru,0.0
2019-09-30,Kalluru,0.0
2019-10-01,Kalluru,0.0
2019-10-02,Kalluru,0.0
2019-10-03,Kalluru,0.0
2019-10-04,Kalluru,0.0
2019-10-05,Kalluru,0.0
2019-10-06,Kalluru,0.0
2019-10-07,Kalluru,0.0
2019-10-08,Kalluru,0.0
2019-10-09,Kalluru,0.0
2019-10-10,Kalluru,0.0
2019-10-11,Kalluru,0.0
2019-10-12,Kalluru,0.0
2019-10-13,Kalluru,0.0
2019-10-14,Kalluru,0.0
2019-10-15,Kalluru,0.0
2019-10-16,Kalluru,0.0
2019-10-17,Kalluru,0.0
2019-10-18,Kalluru,0.0
2019-10-19,Kalluru,0.0
2019-10-20,Kalluru,0.0
2019-10-21,Kalluru,0.0
2019-10-22,Kalluru,0.0
2019-10-23,Kalluru,0.0
2019-10-24,Kalluru,0.0
2019-10-25,Kalluru,0.0
2019-10-26,Kalluru,0.0
2019-10-27,Kalluru,0.0
2019-10-28,Kalluru,0.0
2019-10-29,Kalluru,0.0
2019-10-30,Kalluru,0.0
2019-10-31,Kalluru,0.0
2019-11-01,Kalluru,0.0
2019-11-02,Kalluru,0.0
2019-11-03,Kalluru,0.0
2019-11-04,Kalluru,0.0
2019-11-05,Kalluru,0.0
2019-11-06,Kalluru,0.0
2019-11-07,Kalluru,0.0
2019-11-08,Kalluru,0.0
2019-11-09,Kalluru,0.0
2019-11-10,Kalluru,0.0
2019-11-11,Kalluru,0.0
2019-11-12,Kalluru,0.0
2019-11-13,Kalluru,0.0
2019-11-14,Kalluru,0.0
2019-11-15,Kalluru,0.0
2019-11-16,Kalluru,0.0
2019-11-17,Kalluru,0.0
2019-11-18,Kalluru,0.0
2019-11-19,Kalluru,0.0
2019-11-20,Kalluru,0.0
2019-11-21,Kalluru,1.0
2019-11-22,Kalluru,0.0
2019-11-23,Kalluru,0.0
2019-11-24,Kalluru,0.0
2019-11-25,Kalluru,0.0
2019-11-26,Kalluru,0.0
2019-11-27,Kalluru,0.0
2019-11-28,Kalluru,0.0
2019-11-29,Kalluru,0.0
2019-11-30,Kalluru,0.0
2019-12-01,Kalluru,0.0
2019-12-02,Kalluru,0.0
2019-12-03,Kalluru,1.0
2019-12-04,Kalluru,0.0
2019-12-05,Kalluru,0.0
2019-12-06,Kalluru,0.0
2019-12-07,Kalluru,1.0
2019-12-08,Kalluru,2.0
2019-12-09,Kalluru,1.0
2019-12-10,Kalluru,0.0
2019-12-11,Kalluru,0.0
