Date,place,fireCount
2021-03-11,Jayashankar Bhupalpally,4.0
2021-03-12,Jayashankar Bhupalpally,0.0
2021-03-13,Jayashankar Bhupalpally,1.0
2021-03-14,Jayashankar Bhupalpally,4.0
2021-03-15,Jayashankar Bhupalpally,0.0
2021-03-16,Jayashankar Bhupalpally,0.0
2021-03-17,Jayashankar Bhupalpally,0.0
2021-03-18,Jayashankar Bhupalpally,0.0
2021-03-19,Jayashankar Bhupalpally,1.0
2021-03-20,Jayashankar Bhupalpally,0.0
2021-03-21,Jayashankar Bhupalpally,1.0
2021-03-22,Jayashankar Bhupalpally,1.0
2021-03-23,Jayashankar Bhupalpally,1.0
2021-03-24,Jayashankar Bhupalpally,0.0
2021-03-25,Jayashankar Bhupalpally,0.0
2021-03-26,Jayashankar Bhupalpally,2.0
2021-03-27,Jayashankar Bhupalpally,1.0
2021-03-28,Jayashankar Bhupalpally,2.0
2021-03-29,Jayashankar Bhupalpally,0.0
2021-03-30,Jayashankar Bhupalpally,1.0
2021-03-31,Jayashankar Bhupalpally,2.0
2021-04-01,Jayashankar Bhupalpally,1.0
2021-04-02,Jayashankar Bhupalpally,1.0
2021-04-03,Jayashankar Bhupalpally,0.0
2021-04-04,Jayashankar Bhupalpally,0.0
2021-04-05,Jayashankar Bhupalpally,0.0
2021-04-06,Jayashankar Bhupalpally,1.0
2021-04-07,Jayashankar Bhupalpally,1.0
2021-04-08,Jayashankar Bhupalpally,3.0
2021-04-09,Jayashankar Bhupalpally,0.0
2021-04-10,Jayashankar Bhupalpally,1.0
2021-04-11,Jayashankar Bhupalpally,2.0
2021-04-12,Jayashankar Bhupalpally,0.0
2021-04-13,Jayashankar Bhupalpally,0.0
2021-04-14,Jayashankar Bhupalpally,0.0
2021-04-15,Jayashankar Bhupalpally,3.0
2021-04-16,Jayashankar Bhupalpally,2.0
2021-04-17,Jayashankar Bhupalpally,0.0
2021-04-18,Jayashankar Bhupalpally,1.0
2021-04-19,Jayashankar Bhupalpally,0.0
2021-04-20,Jayashankar Bhupalpally,0.0
2021-04-21,Jayashankar Bhupalpally,0.0
2021-04-22,Jayashankar Bhupalpally,0.0
2021-04-23,Jayashankar Bhupalpally,0.0
2021-04-24,Jayashankar Bhupalpally,0.0
2021-04-25,Jayashankar Bhupalpally,0.0
2021-04-26,Jayashankar Bhupalpally,0.0
2021-04-27,Jayashankar Bhupalpally,1.0
2021-04-28,Jayashankar Bhupalpally,0.0
2021-04-29,Jayashankar Bhupalpally,0.0
2021-04-30,Jayashankar Bhupalpally,0.0
2021-05-01,Jayashankar Bhupalpally,0.0
2021-05-02,Jayashankar Bhupalpally,0.0
2021-05-03,Jayashankar Bhupalpally,0.0
2021-05-04,Jayashankar Bhupalpally,1.0
2021-05-05,Jayashankar Bhupalpally,0.0
2021-05-06,Jayashankar Bhupalpally,0.0
2021-05-07,Jayashankar Bhupalpally,1.0
2021-05-08,Jayashankar Bhupalpally,0.0
2021-05-09,Jayashankar Bhupalpally,1.0
2021-05-10,Jayashankar Bhupalpally,0.0
2021-05-11,Jayashankar Bhupalpally,0.0
2021-05-12,Jayashankar Bhupalpally,0.0
2021-05-13,Jayashankar Bhupalpally,0.0
2021-05-14,Jayashankar Bhupalpally,0.0
2021-05-15,Jayashankar Bhupalpally,1.0
2021-05-16,Jayashankar Bhupalpally,0.0
2021-05-17,Jayashankar Bhupalpally,1.0
2021-05-18,Jayashankar Bhupalpally,2.0
2021-05-19,Jayashankar Bhupalpally,2.0
2021-05-20,Jayashankar Bhupalpally,2.0
2021-05-21,Jayashankar Bhupalpally,3.0
2021-05-22,Jayashankar Bhupalpally,9.0
2021-05-23,Jayashankar Bhupalpally,4.0
2021-05-24,Jayashankar Bhupalpally,0.0
2021-05-25,Jayashankar Bhupalpally,0.0
2021-05-26,Jayashankar Bhupalpally,3.0
2021-05-27,Jayashankar Bhupalpally,1.0
2021-05-28,Jayashankar Bhupalpally,2.0
2021-05-29,Jayashankar Bhupalpally,16.0
2021-05-30,Jayashankar Bhupalpally,13.0
2021-05-31,Jayashankar Bhupalpally,0.0
2021-06-01,Jayashankar Bhupalpally,0.0
2021-06-02,Jayashankar Bhupalpally,13.0
2021-06-03,Jayashankar Bhupalpally,0.0
2021-06-04,Jayashankar Bhupalpally,0.0
2021-06-05,Jayashankar Bhupalpally,6.0
2021-06-06,Jayashankar Bhupalpally,4.0
2021-06-07,Jayashankar Bhupalpally,1.0
2021-06-08,Jayashankar Bhupalpally,0.0
2021-06-09,Jayashankar Bhupalpally,0.0
2021-06-10,Jayashankar Bhupalpally,0.0
2021-06-11,Jayashankar Bhupalpally,0.0
2021-06-12,Jayashankar Bhupalpally,0.0
2021-06-13,Jayashankar Bhupalpally,0.0
2021-06-14,Jayashankar Bhupalpally,0.0
2021-06-15,Jayashankar Bhupalpally,0.0
2021-06-16,Jayashankar Bhupalpally,0.0
2021-06-17,Jayashankar Bhupalpally,0.0
2021-06-18,Jayashankar Bhupalpally,0.0
2021-06-19,Jayashankar Bhupalpally,0.0
2021-06-20,Jayashankar Bhupalpally,1.0
2021-06-21,Jayashankar Bhupalpally,0.0
2021-06-22,Jayashankar Bhupalpally,0.0
2021-06-23,Jayashankar Bhupalpally,0.0
2021-06-24,Jayashankar Bhupalpally,0.0
2021-06-25,Jayashankar Bhupalpally,0.0
2021-06-26,Jayashankar Bhupalpally,0.0
2021-06-27,Jayashankar Bhupalpally,0.0
2021-06-28,Jayashankar Bhupalpally,0.0
2021-06-29,Jayashankar Bhupalpally,0.0
2021-06-30,Jayashankar Bhupalpally,0.0
2021-07-01,Jayashankar Bhupalpally,0.0
2021-07-02,Jayashankar Bhupalpally,0.0
2021-07-03,Jayashankar Bhupalpally,0.0
2021-07-04,Jayashankar Bhupalpally,0.0
2021-07-05,Jayashankar Bhupalpally,0.0
2021-07-06,Jayashankar Bhupalpally,0.0
2021-07-07,Jayashankar Bhupalpally,0.0
2021-07-08,Jayashankar Bhupalpally,0.0
2021-07-09,Jayashankar Bhupalpally,0.0
2021-07-10,Jayashankar Bhupalpally,0.0
2021-07-11,Jayashankar Bhupalpally,0.0
2021-07-12,Jayashankar Bhupalpally,0.0
2021-07-13,Jayashankar Bhupalpally,0.0
2021-07-14,Jayashankar Bhupalpally,0.0
2021-07-15,Jayashankar Bhupalpally,0.0
2021-07-16,Jayashankar Bhupalpally,0.0
2021-07-17,Jayashankar Bhupalpally,0.0
2021-07-18,Jayashankar Bhupalpally,0.0
2021-07-19,Jayashankar Bhupalpally,0.0
2021-07-20,Jayashankar Bhupalpally,0.0
2021-07-21,Jayashankar Bhupalpally,0.0
2021-07-22,Jayashankar Bhupalpally,0.0
2021-07-23,Jayashankar Bhupalpally,0.0
2021-07-24,Jayashankar Bhupalpally,0.0
2021-07-25,Jayashankar Bhupalpally,0.0
2021-07-26,Jayashankar Bhupalpally,0.0
2021-07-27,Jayashankar Bhupalpally,0.0
2021-07-28,Jayashankar Bhupalpally,0.0
2021-07-29,Jayashankar Bhupalpally,0.0
2021-07-30,Jayashankar Bhupalpally,0.0
2021-07-31,Jayashankar Bhupalpally,0.0
2021-08-01,Jayashankar Bhupalpally,0.0
2021-08-02,Jayashankar Bhupalpally,0.0
2021-08-03,Jayashankar Bhupalpally,0.0
2021-08-04,Jayashankar Bhupalpally,0.0
2021-08-05,Jayashankar Bhupalpally,0.0
2021-08-06,Jayashankar Bhupalpally,0.0
2021-08-07,Jayashankar Bhupalpally,0.0
2021-08-08,Jayashankar Bhupalpally,0.0
2021-08-09,Jayashankar Bhupalpally,0.0
2021-08-10,Jayashankar Bhupalpally,0.0
2021-08-11,Jayashankar Bhupalpally,0.0
2021-08-12,Jayashankar Bhupalpally,0.0
2021-08-13,Jayashankar Bhupalpally,0.0
2021-08-14,Jayashankar Bhupalpally,0.0
2021-08-15,Jayashankar Bhupalpally,0.0
2021-08-16,Jayashankar Bhupalpally,0.0
2021-08-17,Jayashankar Bhupalpally,0.0
2021-08-18,Jayashankar Bhupalpally,0.0
2021-08-19,Jayashankar Bhupalpally,0.0
2021-08-20,Jayashankar Bhupalpally,0.0
2021-08-21,Jayashankar Bhupalpally,0.0
2021-08-22,Jayashankar Bhupalpally,0.0
2021-08-23,Jayashankar Bhupalpally,0.0
2021-08-24,Jayashankar Bhupalpally,0.0
2021-08-25,Jayashankar Bhupalpally,0.0
2021-08-26,Jayashankar Bhupalpally,0.0
2021-08-27,Jayashankar Bhupalpally,0.0
2021-08-28,Jayashankar Bhupalpally,0.0
2021-08-29,Jayashankar Bhupalpally,0.0
2021-08-30,Jayashankar Bhupalpally,0.0
2021-08-31,Jayashankar Bhupalpally,0.0
2021-09-01,Jayashankar Bhupalpally,0.0
2021-09-02,Jayashankar Bhupalpally,0.0
2021-09-03,Jayashankar Bhupalpally,0.0
2021-09-04,Jayashankar Bhupalpally,0.0
2021-09-05,Jayashankar Bhupalpally,0.0
2021-09-06,Jayashankar Bhupalpally,0.0
2021-09-07,Jayashankar Bhupalpally,0.0
2021-09-08,Jayashankar Bhupalpally,0.0
2021-09-09,Jayashankar Bhupalpally,0.0
2021-09-10,Jayashankar Bhupalpally,0.0
2021-09-11,Jayashankar Bhupalpally,0.0
2021-09-12,Jayashankar Bhupalpally,0.0
2021-09-13,Jayashankar Bhupalpally,0.0
2021-09-14,Jayashankar Bhupalpally,0.0
2021-09-15,Jayashankar Bhupalpally,0.0
2021-09-16,Jayashankar Bhupalpally,0.0
2021-09-17,Jayashankar Bhupalpally,0.0
2021-09-18,Jayashankar Bhupalpally,0.0
2021-09-19,Jayashankar Bhupalpally,0.0
2021-09-20,Jayashankar Bhupalpally,0.0
2021-09-21,Jayashankar Bhupalpally,0.0
2021-09-22,Jayashankar Bhupalpally,0.0
2021-09-23,Jayashankar Bhupalpally,0.0
2021-09-24,Jayashankar Bhupalpally,0.0
2021-09-25,Jayashankar Bhupalpally,0.0
2021-09-26,Jayashankar Bhupalpally,0.0
2021-09-27,Jayashankar Bhupalpally,0.0
2021-09-28,Jayashankar Bhupalpally,0.0
2021-09-29,Jayashankar Bhupalpally,0.0
2021-09-30,Jayashankar Bhupalpally,0.0
2021-10-01,Jayashankar Bhupalpally,0.0
2021-10-02,Jayashankar Bhupalpally,0.0
2021-10-03,Jayashankar Bhupalpally,0.0
2021-10-04,Jayashankar Bhupalpally,0.0
2021-10-05,Jayashankar Bhupalpally,0.0
2021-10-06,Jayashankar Bhupalpally,0.0
2021-10-07,Jayashankar Bhupalpally,0.0
2021-10-08,Jayashankar Bhupalpally,0.0
2021-10-09,Jayashankar Bhupalpally,0.0
2021-10-10,Jayashankar Bhupalpally,0.0
2021-10-11,Jayashankar Bhupalpally,0.0
2021-10-12,Jayashankar Bhupalpally,0.0
2021-10-13,Jayashankar Bhupalpally,0.0
2021-10-14,Jayashankar Bhupalpally,0.0
2021-10-15,Jayashankar Bhupalpally,0.0
2021-10-16,Jayashankar Bhupalpally,0.0
2021-10-17,Jayashankar Bhupalpally,0.0
2021-10-18,Jayashankar Bhupalpally,0.0
2021-10-19,Jayashankar Bhupalpally,0.0
2021-10-20,Jayashankar Bhupalpally,0.0
2021-10-21,Jayashankar Bhupalpally,0.0
2021-10-22,Jayashankar Bhupalpally,0.0
2021-10-23,Jayashankar Bhupalpally,0.0
2021-10-24,Jayashankar Bhupalpally,0.0
2021-10-25,Jayashankar Bhupalpally,0.0
2021-10-26,Jayashankar Bhupalpally,0.0
2021-10-27,Jayashankar Bhupalpally,0.0
2021-10-28,Jayashankar Bhupalpally,0.0
2021-10-29,Jayashankar Bhupalpally,0.0
2021-10-30,Jayashankar Bhupalpally,0.0
2021-10-31,Jayashankar Bhupalpally,0.0
2021-11-01,Jayashankar Bhupalpally,0.0
2021-11-02,Jayashankar Bhupalpally,0.0
2021-11-03,Jayashankar Bhupalpally,0.0
2021-11-04,Jayashankar Bhupalpally,0.0
2021-11-05,Jayashankar Bhupalpally,0.0
2021-11-06,Jayashankar Bhupalpally,0.0
2021-11-07,Jayashankar Bhupalpally,0.0
2021-11-08,Jayashankar Bhupalpally,0.0
2021-11-09,Jayashankar Bhupalpally,0.0
2021-11-10,Jayashankar Bhupalpally,1.0
2021-11-11,Jayashankar Bhupalpally,0.0
2021-11-12,Jayashankar Bhupalpally,0.0
2021-11-13,Jayashankar Bhupalpally,0.0
2021-11-14,Jayashankar Bhupalpally,0.0
2021-11-15,Jayashankar Bhupalpally,0.0
2021-11-16,Jayashankar Bhupalpally,0.0
2021-11-17,Jayashankar Bhupalpally,0.0
2021-11-18,Jayashankar Bhupalpally,0.0
2021-11-19,Jayashankar Bhupalpally,0.0
2021-11-20,Jayashankar Bhupalpally,0.0
2021-11-21,Jayashankar Bhupalpally,0.0
2021-11-22,Jayashankar Bhupalpally,0.0
2021-11-23,Jayashankar Bhupalpally,0.0
2021-11-24,Jayashankar Bhupalpally,0.0
2021-11-25,Jayashankar Bhupalpally,0.0
2021-11-26,Jayashankar Bhupalpally,0.0
2021-11-27,Jayashankar Bhupalpally,1.0
2021-11-28,Jayashankar Bhupalpally,0.0
2021-11-29,Jayashankar Bhupalpally,0.0
2021-11-30,Jayashankar Bhupalpally,0.0
2021-12-01,Jayashankar Bhupalpally,0.0
2021-12-02,Jayashankar Bhupalpally,1.0
2021-12-03,Jayashankar Bhupalpally,0.0
2021-12-04,Jayashankar Bhupalpally,0.0
2021-12-05,Jayashankar Bhupalpally,0.0
2021-12-06,Jayashankar Bhupalpally,2.0
2021-12-07,Jayashankar Bhupalpally,3.0
2021-12-08,Jayashankar Bhupalpally,4.0
2021-12-09,Jayashankar Bhupalpally,0.0
2021-12-10,Jayashankar Bhupalpally,0.0
2021-12-11,Jayashankar Bhupalpally,0.0
2021-12-12,Jayashankar Bhupalpally,1.0
2021-12-13,Jayashankar Bhupalpally,0.0
2021-12-14,Jayashankar Bhupalpally,0.0
2021-12-15,Jayashankar Bhupalpally,0.0
2021-12-16,Jayashankar Bhupalpally,2.0
2021-12-17,Jayashankar Bhupalpally,1.0
2021-12-18,Jayashankar Bhupalpally,7.0
2021-12-19,Jayashankar Bhupalpally,3.0
2021-12-20,Jayashankar Bhupalpally,1.0
2021-12-21,Jayashankar Bhupalpally,3.0
2021-12-22,Jayashankar Bhupalpally,2.0
2021-12-23,Jayashankar Bhupalpally,3.0
2021-12-24,Jayashankar Bhupalpally,3.0
2021-12-25,Jayashankar Bhupalpally,2.0
2021-12-26,Jayashankar Bhupalpally,0.0
2021-12-27,Jayashankar Bhupalpally,0.0
2021-12-28,Jayashankar Bhupalpally,5.0
2021-12-29,Jayashankar Bhupalpally,7.0
2021-12-30,Jayashankar Bhupalpally,1.0
2021-12-31,Jayashankar Bhupalpally,0.0
2017-01-01,Mulugu,3.0
2017-01-02,Mulugu,0.0
2017-01-03,Mulugu,0.0
2017-01-04,Mulugu,2.0
2017-01-05,Mulugu,9.0
2017-01-06,Mulugu,2.0
2017-01-07,Mulugu,2.0
2017-01-08,Mulugu,0.0
2017-01-09,Mulugu,0.0
2017-01-10,Mulugu,1.0
2017-01-11,Mulugu,5.0
2017-01-12,Mulugu,0.0
2017-01-13,Mulugu,0.0
2017-01-14,Mulugu,0.0
2017-01-15,Mulugu,1.0
2017-01-16,Mulugu,6.0
2017-01-17,Mulugu,4.0
2017-01-18,Mulugu,0.0
2017-01-19,Mulugu,0.0
2017-01-20,Mulugu,6.0
2017-01-21,Mulugu,1.0
2017-01-22,Mulugu,1.0
2017-01-23,Mulugu,0.0
2017-01-24,Mulugu,0.0
2017-01-25,Mulugu,0.0
2017-01-26,Mulugu,0.0
2017-01-27,Mulugu,0.0
2017-01-28,Mulugu,2.0
2017-01-29,Mulugu,0.0
2017-01-30,Mulugu,0.0
2017-01-31,Mulugu,3.0
2017-02-01,Mulugu,0.0
2017-02-02,Mulugu,0.0
2017-02-03,Mulugu,0.0
2017-02-04,Mulugu,2.0
2017-02-05,Mulugu,0.0
2017-02-06,Mulugu,1.0
2017-02-07,Mulugu,0.0
2017-02-08,Mulugu,0.0
2017-02-09,Mulugu,0.0
2017-02-10,Mulugu,0.0
2017-02-11,Mulugu,0.0
2017-02-12,Mulugu,0.0
2017-02-13,Mulugu,0.0
2017-02-14,Mulugu,0.0
2017-02-15,Mulugu,0.0
2017-02-16,Mulugu,4.0
2017-02-17,Mulugu,0.0
2017-02-18,Mulugu,5.0
2017-02-19,Mulugu,0.0
2017-02-20,Mulugu,0.0
2017-02-21,Mulugu,1.0
2017-02-22,Mulugu,1.0
2017-02-23,Mulugu,1.0
2017-02-24,Mulugu,1.0
2017-02-25,Mulugu,1.0
2017-02-26,Mulugu,5.0
2017-02-27,Mulugu,0.0
2017-02-28,Mulugu,0.0
2017-03-01,Mulugu,3.0
2017-03-02,Mulugu,0.0
2017-03-03,Mulugu,6.0
2017-03-04,Mulugu,3.0
2017-03-05,Mulugu,3.0
2017-03-06,Mulugu,4.0
2017-03-07,Mulugu,0.0
2017-03-08,Mulugu,0.0
2017-03-09,Mulugu,1.0
2017-03-10,Mulugu,2.0
2017-03-11,Mulugu,4.0
2017-03-12,Mulugu,2.0
2017-03-13,Mulugu,0.0
2017-03-14,Mulugu,0.0
2017-03-15,Mulugu,5.0
2017-03-16,Mulugu,0.0
2017-03-17,Mulugu,0.0
2017-03-18,Mulugu,0.0
2017-03-19,Mulugu,0.0
2017-03-20,Mulugu,2.0
2017-03-21,Mulugu,0.0
2017-03-22,Mulugu,0.0
2017-03-23,Mulugu,1.0
2017-03-24,Mulugu,1.0
2017-03-25,Mulugu,1.0
2017-03-26,Mulugu,0.0
2017-03-27,Mulugu,1.0
2017-03-28,Mulugu,0.0
2017-03-29,Mulugu,0.0
2017-03-30,Mulugu,0.0
2017-03-31,Mulugu,1.0
2017-04-01,Mulugu,1.0
2017-04-02,Mulugu,0.0
2017-04-03,Mulugu,0.0
2017-04-04,Mulugu,0.0
2017-04-05,Mulugu,0.0
2017-04-06,Mulugu,0.0
2017-04-07,Mulugu,5.0
2017-04-08,Mulugu,0.0
2017-04-09,Mulugu,0.0
2017-04-10,Mulugu,0.0
2017-04-11,Mulugu,1.0
2017-04-12,Mulugu,1.0
2017-04-13,Mulugu,0.0
2017-04-14,Mulugu,3.0
2017-04-15,Mulugu,3.0
2017-04-16,Mulugu,0.0
2017-04-17,Mulugu,0.0
2017-04-18,Mulugu,0.0
2017-04-19,Mulugu,0.0
2017-04-20,Mulugu,0.0
2017-04-21,Mulugu,1.0
2017-04-22,Mulugu,0.0
2017-04-23,Mulugu,0.0
2017-04-24,Mulugu,3.0
2017-04-25,Mulugu,6.0
2017-04-26,Mulugu,0.0
2017-04-27,Mulugu,0.0
2017-04-28,Mulugu,2.0
2017-04-29,Mulugu,1.0
2017-04-30,Mulugu,0.0
2017-05-01,Mulugu,0.0
2017-05-02,Mulugu,1.0
2017-05-03,Mulugu,1.0
2017-05-04,Mulugu,1.0
2017-05-05,Mulugu,1.0
2017-05-06,Mulugu,4.0
2017-05-07,Mulugu,0.0
2017-05-08,Mulugu,0.0
2017-05-09,Mulugu,6.0
2017-05-10,Mulugu,2.0
2017-05-11,Mulugu,0.0
2017-05-12,Mulugu,1.0
2017-05-13,Mulugu,5.0
2017-05-14,Mulugu,4.0
2017-05-15,Mulugu,1.0
2017-05-16,Mulugu,10.0
2017-05-17,Mulugu,16.0
2017-05-18,Mulugu,21.0
2017-05-19,Mulugu,2.0
2017-05-20,Mulugu,4.0
2017-05-21,Mulugu,8.0
2017-05-22,Mulugu,4.0
2017-05-23,Mulugu,1.0
2017-05-24,Mulugu,1.0
2017-05-25,Mulugu,6.0
2017-05-26,Mulugu,1.0
2017-05-27,Mulugu,0.0
2017-05-28,Mulugu,15.0
2017-05-29,Mulugu,3.0
2017-05-30,Mulugu,5.0
2017-05-31,Mulugu,18.0
2017-06-01,Mulugu,20.0
2017-06-02,Mulugu,7.0
2017-06-03,Mulugu,10.0
2017-06-04,Mulugu,0.0
2017-06-05,Mulugu,0.0
2017-06-06,Mulugu,1.0
2017-06-07,Mulugu,0.0
2017-06-08,Mulugu,2.0
2017-06-09,Mulugu,0.0
2017-06-10,Mulugu,0.0
2017-06-11,Mulugu,0.0
2017-06-12,Mulugu,0.0
2017-06-13,Mulugu,0.0
2017-06-14,Mulugu,0.0
2017-06-15,Mulugu,0.0
2017-06-16,Mulugu,0.0
2017-06-17,Mulugu,0.0
2017-06-18,Mulugu,0.0
2017-06-19,Mulugu,0.0
2017-06-20,Mulugu,0.0
2017-06-21,Mulugu,0.0
2017-06-22,Mulugu,0.0
2017-06-23,Mulugu,0.0
2017-06-24,Mulugu,0.0
2017-06-25,Mulugu,0.0
2017-06-26,Mulugu,0.0
2017-06-27,Mulugu,0.0
2017-06-28,Mulugu,0.0
2017-06-29,Mulugu,0.0
2017-06-30,Mulugu,0.0
2017-07-01,Mulugu,0.0
2017-07-02,Mulugu,0.0
2017-07-03,Mulugu,0.0
2017-07-04,Mulugu,0.0
2017-07-05,Mulugu,0.0
2017-07-06,Mulugu,0.0
2017-07-07,Mulugu,0.0
2017-07-08,Mulugu,0.0
2017-07-09,Mulugu,0.0
2017-07-10,Mulugu,0.0
2017-07-11,Mulugu,0.0
2017-07-12,Mulugu,0.0
2017-07-13,Mulugu,0.0
2017-07-14,Mulugu,0.0
2017-07-15,Mulugu,0.0
2017-07-16,Mulugu,0.0
2017-07-17,Mulugu,0.0
2017-07-18,Mulugu,0.0
2017-07-19,Mulugu,0.0
2017-07-20,Mulugu,0.0
2017-07-21,Mulugu,0.0
2017-07-22,Mulugu,0.0
2017-07-23,Mulugu,0.0
2017-07-24,Mulugu,0.0
2017-07-25,Mulugu,0.0
2017-07-26,Mulugu,0.0
2017-07-27,Mulugu,0.0
2017-07-28,Mulugu,0.0
2017-07-29,Mulugu,0.0
2017-07-30,Mulugu,0.0
2017-07-31,Mulugu,0.0
2017-08-01,Mulugu,0.0
2017-08-02,Mulugu,0.0
2017-08-03,Mulugu,0.0
2017-08-04,Mulugu,0.0
2017-08-05,Mulugu,0.0
2017-08-06,Mulugu,0.0
2017-08-07,Mulugu,0.0
2017-08-08,Mulugu,0.0
2017-08-09,Mulugu,0.0
2017-08-10,Mulugu,0.0
2017-08-11,Mulugu,0.0
2017-08-12,Mulugu,0.0
2017-08-13,Mulugu,0.0
2017-08-14,Mulugu,0.0
2017-08-15,Mulugu,0.0
2017-08-16,Mulugu,0.0
2017-08-17,Mulugu,0.0
2017-08-18,Mulugu,0.0
2017-08-19,Mulugu,0.0
2017-08-20,Mulugu,0.0
2017-08-21,Mulugu,0.0
2017-08-22,Mulugu,0.0
2017-08-23,Mulugu,0.0
2017-08-24,Mulugu,0.0
2017-08-25,Mulugu,0.0
2017-08-26,Mulugu,0.0
2017-08-27,Mulugu,0.0
2017-08-28,Mulugu,0.0
2017-08-29,Mulugu,0.0
2017-08-30,Mulugu,0.0
2017-08-31,Mulugu,0.0
2017-09-01,Mulugu,0.0
2017-09-02,Mulugu,0.0
2017-09-03,Mulugu,0.0
2017-09-04,Mulugu,0.0
2017-09-05,Mulugu,0.0
2017-09-06,Mulugu,0.0
2017-09-07,Mulugu,0.0
2017-09-08,Mulugu,0.0
2017-09-09,Mulugu,0.0
2017-09-10,Mulugu,0.0
2017-09-11,Mulugu,0.0
2017-09-12,Mulugu,0.0
2017-09-13,Mulugu,0.0
2017-09-14,Mulugu,0.0
2017-09-15,Mulugu,0.0
2017-09-16,Mulugu,0.0
2017-09-17,Mulugu,0.0
2017-09-18,Mulugu,0.0
2017-09-19,Mulugu,0.0
2017-09-20,Mulugu,0.0
2017-09-21,Mulugu,0.0
2017-09-22,Mulugu,0.0
2017-09-23,Mulugu,0.0
2017-09-24,Mulugu,0.0
2017-09-25,Mulugu,0.0
2017-09-26,Mulugu,0.0
2017-09-27,Mulugu,0.0
2017-09-28,Mulugu,0.0
2017-09-29,Mulugu,0.0
2017-09-30,Mulugu,0.0
2017-10-01,Mulugu,0.0
2017-10-02,Mulugu,0.0
2017-10-03,Mulugu,0.0
2017-10-04,Mulugu,0.0
2017-10-05,Mulugu,0.0
2017-10-06,Mulugu,0.0
2017-10-07,Mulugu,0.0
2017-10-08,Mulugu,0.0
2017-10-09,Mulugu,0.0
2017-10-10,Mulugu,0.0
2017-10-11,Mulugu,0.0
2017-10-12,Mulugu,0.0
2017-10-13,Mulugu,0.0
2017-10-14,Mulugu,0.0
2017-10-15,Mulugu,0.0
2017-10-16,Mulugu,0.0
2017-10-17,Mulugu,0.0
2017-10-18,Mulugu,0.0
2017-10-19,Mulugu,0.0
2017-10-20,Mulugu,0.0
2017-10-21,Mulugu,0.0
2017-10-22,Mulugu,0.0
2017-10-23,Mulugu,0.0
2017-10-24,Mulugu,0.0
2017-10-25,Mulugu,0.0
2017-10-26,Mulugu,0.0
2017-10-27,Mulugu,0.0
2017-10-28,Mulugu,0.0
2017-10-29,Mulugu,0.0
2017-10-30,Mulugu,0.0
2017-10-31,Mulugu,0.0
2017-11-01,Mulugu,0.0
2017-11-02,Mulugu,0.0
2017-11-03,Mulugu,0.0
2017-11-04,Mulugu,0.0
2017-11-05,Mulugu,1.0
2017-11-06,Mulugu,0.0
2017-11-07,Mulugu,0.0
2017-11-08,Mulugu,0.0
2017-11-09,Mulugu,0.0
2017-11-10,Mulugu,0.0
2017-11-11,Mulugu,0.0
2017-11-12,Mulugu,0.0
2017-11-13,Mulugu,0.0
2017-11-14,Mulugu,0.0
2017-11-15,Mulugu,0.0
2017-11-16,Mulugu,2.0
2017-11-17,Mulugu,1.0
2017-11-18,Mulugu,0.0
2017-11-19,Mulugu,0.0
2017-11-20,Mulugu,0.0
2017-11-21,Mulugu,3.0
2017-11-22,Mulugu,1.0
2017-11-23,Mulugu,0.0
2017-11-24,Mulugu,1.0
2017-11-25,Mulugu,2.0
2017-11-26,Mulugu,4.0
2017-11-27,Mulugu,1.0
2017-11-28,Mulugu,11.0
2017-11-29,Mulugu,0.0
2017-11-30,Mulugu,1.0
2017-12-01,Mulugu,4.0
2017-12-02,Mulugu,6.0
2017-12-03,Mulugu,3.0
2017-12-04,Mulugu,1.0
2017-12-05,Mulugu,2.0
2017-12-06,Mulugu,2.0
2017-12-07,Mulugu,10.0
2017-12-08,Mulugu,3.0
2017-12-09,Mulugu,11.0
2017-12-10,Mulugu,1.0
2017-12-11,Mulugu,6.0
2017-12-12,Mulugu,5.0
2017-12-13,Mulugu,7.0
2017-12-14,Mulugu,1.0
2017-12-15,Mulugu,1.0
2017-12-16,Mulugu,4.0
2017-12-17,Mulugu,8.0
2017-12-18,Mulugu,12.0
2017-12-19,Mulugu,10.0
2017-12-20,Mulugu,12.0
2017-12-21,Mulugu,2.0
2017-12-22,Mulugu,5.0
2017-12-23,Mulugu,8.0
2017-12-24,Mulugu,3.0
2017-12-25,Mulugu,7.0
2017-12-26,Mulugu,4.0
2017-12-27,Mulugu,1.0
2017-12-28,Mulugu,8.0
2017-12-29,Mulugu,8.0
2017-12-30,Mulugu,4.0
2017-12-31,Mulugu,1.0
2018-01-01,Mulugu,5.0
2018-01-02,Mulugu,1.0
2018-01-03,Mulugu,5.0
2018-01-04,Mulugu,3.0
2018-01-05,Mulugu,4.0
2018-01-06,Mulugu,6.0
2018-01-07,Mulugu,0.0
2018-01-08,Mulugu,5.0
2018-01-09,Mulugu,2.0
2018-01-10,Mulugu,0.0
2018-01-11,Mulugu,2.0
2018-01-12,Mulugu,2.0
2018-01-13,Mulugu,3.0
2018-01-14,Mulugu,2.0
2018-01-15,Mulugu,0.0
2018-01-16,Mulugu,3.0
2018-01-17,Mulugu,0.0
2018-01-18,Mulugu,2.0
2018-01-19,Mulugu,3.0
2018-01-20,Mulugu,3.0
2018-01-21,Mulugu,1.0
2018-01-22,Mulugu,2.0
