,index,Dist_Name,Mandal_Nam,Year,Bengal Gram,Castor,Chillies,Cotton,Green Gram,Groundnut,Jowar,Maize,Onion,Paddy,Red Gram,Sesamum,Soyabean,Sugarcane,Sunflower,Kharif,Rabi
1730,317,Medchal_Malkajgiri,Medchal,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1731,317,Medchal_Malkajgiri,Medchal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1732,317,Medchal_Malkajgiri,Medchal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1733,317,Medchal_Malkajgiri,Medchal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1734,317,Medchal_Malkajgiri,Medchal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1735,317,Medchal_Malkajgiri,Medchal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1736,318,Jagtial,Medipalle,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1737,320,Suryapet,Mellachervu,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1738,320,Suryapet,Mellachervu,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1739,320,Suryapet,Mellachervu,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1740,320,Suryapet,Mellachervu,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1741,320,Suryapet,Mellachervu,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1742,320,Suryapet,Mellachervu,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1743,321,Nizamabad,Mendora,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1744,321,Nizamabad,Mendora,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1745,321,Nizamabad,Mendora,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1746,321,Nizamabad,Mendora,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1747,321,Nizamabad,Mendora,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1748,321,Nizamabad,Mendora,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1749,322,Jagtial,Metpalli,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1750,322,Jagtial,Metpalli,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1751,322,Jagtial,Metpalli,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1752,322,Jagtial,Metpalli,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1753,322,Jagtial,Metpalli,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1754,323,Mahabubnagar,Midjil,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1755,323,Mahabubnagar,Midjil,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1756,323,Mahabubnagar,Midjil,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1757,323,Mahabubnagar,Midjil,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1758,323,Mahabubnagar,Midjil,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1759,323,Mahabubnagar,Midjil,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1760,324,Siddipet,Mirdoddi,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1761,324,Siddipet,Mirdoddi,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1762,324,Siddipet,Mirdoddi,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1763,324,Siddipet,Mirdoddi,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1764,324,Siddipet,Mirdoddi,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1765,324,Siddipet,Mirdoddi,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1766,325,Nalgonda,Miryalaguda,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1767,325,Nalgonda,Miryalaguda,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1768,325,Nalgonda,Miryalaguda,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1769,325,Nalgonda,Miryalaguda,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1770,325,Nalgonda,Miryalaguda,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1771,325,Nalgonda,Miryalaguda,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1772,326,Sangareddy,Mogudampally,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1773,326,Sangareddy,Mogudampally,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1774,326,Sangareddy,Mogudampally,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1775,326,Sangareddy,Mogudampally,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1776,326,Sangareddy,Mogudampally,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1777,327,Jayashankar Bhupalpally,Mogullapally,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1778,327,Jayashankar Bhupalpally,Mogullapally,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1779,327,Jayashankar Bhupalpally,Mogullapally,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1780,327,Jayashankar Bhupalpally,Mogullapally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1781,327,Jayashankar Bhupalpally,Mogullapally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1782,327,Jayashankar Bhupalpally,Mogullapally,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1783,328,Rangareddy,Moinabad,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1784,328,Rangareddy,Moinabad,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1785,328,Rangareddy,Moinabad,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1786,328,Rangareddy,Moinabad,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1787,328,Rangareddy,Moinabad,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1788,328,Rangareddy,Moinabad,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1789,329,Vikarabad,Mominpet,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1790,329,Vikarabad,Mominpet,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1791,329,Vikarabad,Mominpet,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1792,329,Vikarabad,Mominpet,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1793,329,Vikarabad,Mominpet,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1794,329,Vikarabad,Mominpet,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1795,330,Mahabubnagar,Moosapet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1796,330,Mahabubnagar,Moosapet,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1797,330,Mahabubnagar,Moosapet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1798,330,Mahabubnagar,Moosapet,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1799,331,Nizamabad,Morthad,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1800,331,Nizamabad,Morthad,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1801,331,Nizamabad,Morthad,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1802,331,Nizamabad,Morthad,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1803,331,Nizamabad,Morthad,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1804,331,Nizamabad,Morthad,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1805,332,Yadadri Bhuvanagiri,Motakondur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1806,332,Yadadri Bhuvanagiri,Motakondur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1807,332,Yadadri Bhuvanagiri,Motakondur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1808,332,Yadadri Bhuvanagiri,Motakondur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1809,332,Yadadri Bhuvanagiri,Motakondur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1810,332,Yadadri Bhuvanagiri,Motakondur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1811,333,Suryapet,Mothey,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1812,333,Suryapet,Mothey,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1813,333,Suryapet,Mothey,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1814,333,Suryapet,Mothey,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1815,333,Suryapet,Mothey,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1816,333,Suryapet,Mothey,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1817,334,Yadadri Bhuvanagiri,Mothkur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1818,334,Yadadri Bhuvanagiri,Mothkur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1819,334,Yadadri Bhuvanagiri,Mothkur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1820,334,Yadadri Bhuvanagiri,Mothkur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1821,334,Yadadri Bhuvanagiri,Mothkur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1822,334,Yadadri Bhuvanagiri,Mothkur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1823,335,Nirmal,Mudhole,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1824,335,Nirmal,Mudhole,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1825,335,Nirmal,Mudhole,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1826,335,Nirmal,Mudhole,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1827,335,Nirmal,Mudhole,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,335,Nirmal,Mudhole,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1829,336,Khammam,Mudigonda,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1830,336,Khammam,Mudigonda,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1831,336,Khammam,Mudigonda,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1832,336,Khammam,Mudigonda,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1833,336,Khammam,Mudigonda,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1834,336,Khammam,Mudigonda,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1835,337,Nizamabad,Mugpal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1836,337,Nizamabad,Mugpal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1837,337,Nizamabad,Mugpal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1838,337,Nizamabad,Mugpal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1839,337,Nizamabad,Mugpal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1840,337,Nizamabad,Mugpal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1841,338,Bhadradri Kothagudem,Mulakalapally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1842,338,Bhadradri Kothagudem,Mulakalapally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1843,338,Bhadradri Kothagudem,Mulakalapally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1844,338,Bhadradri Kothagudem,Mulakalapally,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1845,338,Bhadradri Kothagudem,Mulakalapally,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1846,338,Bhadradri Kothagudem,Mulakalapally,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1847,339,Mulugu,Mulug,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1848,339,Mulugu,Mulug,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1849,339,Mulugu,Mulug,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1850,339,Mulugu,Mulug,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1851,339,Mulugu,Mulug,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1852,339,Mulugu,Mulug,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1853,340,Siddipet,Mulug,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1854,340,Siddipet,Mulug,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1855,340,Siddipet,Mulug,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1856,340,Siddipet,Mulug,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1857,340,Siddipet,Mulug,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1858,340,Siddipet,Mulug,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1859,341,Suryapet,Munagala,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1860,341,Suryapet,Munagala,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1861,341,Suryapet,Munagala,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1862,341,Suryapet,Munagala,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1863,341,Suryapet,Munagala,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1864,341,Suryapet,Munagala,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1865,342,Sangareddy,Munipally,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1866,342,Sangareddy,Munipally,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1867,342,Sangareddy,Munipally,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1868,342,Sangareddy,Munipally,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869,342,Sangareddy,Munipally,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1870,342,Sangareddy,Munipally,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1871,343,Nalgonda,Munugode,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1872,343,Nalgonda,Munugode,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1873,343,Nalgonda,Munugode,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1874,343,Nalgonda,Munugode,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1875,343,Nalgonda,Munugode,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1876,343,Nalgonda,Munugode,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1877,344,Nizamabad,Mupkal,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1878,344,Nizamabad,Mupkal,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1879,344,Nizamabad,Mupkal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1880,344,Nizamabad,Mupkal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1881,344,Nizamabad,Mupkal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1882,344,Nizamabad,Mupkal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1883,346,Rajanna Sircilla,Mustabad,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1884,346,Rajanna Sircilla,Mustabad,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1885,346,Rajanna Sircilla,Mustabad,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1886,346,Rajanna Sircilla,Mustabad,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1887,346,Rajanna Sircilla,Mustabad,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1888,346,Rajanna Sircilla,Mustabad,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1889,347,Jayashankar Bhupalpally,Mutharam_Mahadevpur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1890,347,Jayashankar Bhupalpally,Mutharam_Mahadevpur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1891,347,Jayashankar Bhupalpally,Mutharam_Mahadevpur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1892,347,Jayashankar Bhupalpally,Mutharam_Mahadevpur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1893,347,Jayashankar Bhupalpally,Mutharam_Mahadevpur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1894,347,Jayashankar Bhupalpally,Mutharam_Mahadevpur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1895,348,Peddapalli,Mutharam_Manthani,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1896,348,Peddapalli,Mutharam_Manthani,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1897,348,Peddapalli,Mutharam_Manthani,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1898,348,Peddapalli,Mutharam_Manthani,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1899,348,Peddapalli,Mutharam_Manthani,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1900,348,Peddapalli,Mutharam_Manthani,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1901,349,Suryapet,Nadigudem,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1902,349,Suryapet,Nadigudem,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1903,349,Suryapet,Nadigudem,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1904,349,Suryapet,Nadigudem,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1905,349,Suryapet,Nadigudem,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1906,349,Suryapet,Nadigudem,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1907,350,Sangareddy,Nagalgidda,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1908,350,Sangareddy,Nagalgidda,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1909,350,Sangareddy,Nagalgidda,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1910,350,Sangareddy,Nagalgidda,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1911,350,Sangareddy,Nagalgidda,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1912,351,Suryapet,Nagaram,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1913,351,Suryapet,Nagaram,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1914,351,Suryapet,Nagaram,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1915,351,Suryapet,Nagaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1916,351,Suryapet,Nagaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1917,351,Suryapet,Nagaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1918,352,Kamareddy,Nagi_Reddypet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1919,352,Kamareddy,Nagi_Reddypet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1920,352,Kamareddy,Nagi_Reddypet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1921,352,Kamareddy,Nagi_Reddypet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1922,352,Kamareddy,Nagi_Reddypet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1923,352,Kamareddy,Nagi_Reddypet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1924,353,Nalgonda,Nakrekal,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1925,353,Nalgonda,Nakrekal,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1926,353,Nalgonda,Nakrekal,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1927,353,Nalgonda,Nakrekal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1928,353,Nalgonda,Nakrekal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1929,353,Nalgonda,Nakrekal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1930,354,Nalgonda,Nalgonda,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1931,354,Nalgonda,Nalgonda,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1932,354,Nalgonda,Nalgonda,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1933,354,Nalgonda,Nalgonda,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1934,354,Nalgonda,Nalgonda,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1935,354,Nalgonda,Nalgonda,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1936,355,Warangal_Rural,Nallabelli,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1937,355,Warangal_Rural,Nallabelli,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1938,355,Warangal_Rural,Nallabelli,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1939,355,Warangal_Rural,Nallabelli,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1940,355,Warangal_Rural,Nallabelli,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1941,357,Nalgonda,Nampally,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1942,357,Nalgonda,Nampally,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1943,357,Nalgonda,Nampally,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1944,357,Nalgonda,Nampally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1945,357,Nalgonda,Nampally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1946,357,Nalgonda,Nampally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1947,358,Rangareddy,Nandigama,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1948,358,Rangareddy,Nandigama,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1949,358,Rangareddy,Nandigama,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1950,358,Rangareddy,Nandigama,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1951,358,Rangareddy,Nandigama,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1952,358,Rangareddy,Nandigama,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1953,359,Nizamabad,Nandipet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1954,359,Nizamabad,Nandipet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1955,359,Nizamabad,Nandipet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1956,359,Nizamabad,Nandipet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1957,359,Nizamabad,Nandipet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1958,359,Nizamabad,Nandipet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1959,360,Siddipet,Nangnoor,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1960,360,Siddipet,Nangnoor,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1961,360,Siddipet,Nangnoor,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1962,360,Siddipet,Nangnoor,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1963,360,Siddipet,Nangnoor,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1964,360,Siddipet,Nangnoor,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1965,361,Yadadri Bhuvanagiri,Narayanapoor,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1966,361,Yadadri Bhuvanagiri,Narayanapoor,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1967,361,Yadadri Bhuvanagiri,Narayanapoor,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1968,361,Yadadri Bhuvanagiri,Narayanapoor,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1969,361,Yadadri Bhuvanagiri,Narayanapoor,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1970,361,Yadadri Bhuvanagiri,Narayanapoor,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1971,362,Sangareddy,Narayankhed,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1972,362,Sangareddy,Narayankhed,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1973,362,Sangareddy,Narayankhed,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
