,brightness,confidence,bright_t31,frp,daynight,lulc,month,period_day,plant_harvest
1714,328.6,74,312.6,12.0,D,Built-up,February,morning,No
1715,317.6,48,304.7,6.1,D,Built-up,February,morning,No
1716,316.4,28,303.1,7.7,D,Built-up,February,morning,No
1717,316.7,59,302.7,10.4,D,Built-up,February,morning,No
1718,324.3,74,302.3,21.6,D,Built-up,February,morning,No
1719,327.6,76,311.4,13.5,D,Built-up,February,morning,No
1720,324.9,66,309.5,9.0,D,Built-up,February,morning,No
1721,323.8,0,308.9,15.5,D,Built-up,February,morning,No
1722,326.8,63,312.9,13.3,D,Built-up,February,morning,No
1723,332.1,73,315.2,16.2,D,Built-up,February,morning,No
1724,326.6,66,312.1,16.4,D,Built-up,February,morning,No
1725,302.2,47,288.1,8.0,N,Built-up,February,afternoon,No
1726,323.6,55,309.7,9.3,D,Built-up,February,morning,No
1727,333.5,79,310.7,23.4,D,Built-up,February,morning,No
1728,332.0,77,311.3,20.8,D,Built-up,February,morning,No
1729,328.9,66,313.3,13.6,D,Built-up,February,morning,No
1730,327.6,45,314.5,9.4,D,Built-up,February,morning,No
1731,333.6,69,319.2,10.6,D,Built-up,February,morning,No
1732,331.1,56,319.0,8.8,D,Built-up,February,morning,No
1733,333.9,69,320.3,12.2,D,Built-up,February,morning,No
1734,341.9,83,319.9,25.9,D,Built-up,February,morning,No
1735,331.0,60,319.0,8.2,D,Built-up,February,morning,No
1736,331.8,49,317.7,11.5,D,Built-up,February,morning,No
1737,335.2,74,319.1,16.4,D,Built-up,February,morning,No
1738,327.7,48,313.7,9.5,D,Built-up,February,morning,No
1739,328.6,69,312.1,9.9,D,Built-up,February,morning,No
1740,328.7,69,312.4,10.6,D,Built-up,February,morning,No
1741,325.5,64,307.5,8.4,D,Built-up,February,morning,No
1742,326.7,69,309.2,7.6,D,Built-up,February,morning,No
1743,321.7,49,307.1,6.9,D,Built-up,February,morning,No
1744,332.8,76,308.4,16.3,D,Built-up,February,morning,No
1745,323.6,67,307.5,12.6,D,Built-up,February,morning,No
1746,324.5,67,308.4,12.5,D,Built-up,February,morning,No
1747,325.6,60,311.1,20.7,D,Built-up,February,morning,No
1748,322.6,48,310.0,18.3,D,Built-up,February,morning,No
1749,331.6,75,311.9,39.7,D,Built-up,February,morning,No
1750,329.1,70,312.0,29.1,D,Built-up,February,morning,No
1751,329.7,0,308.2,45.5,D,Built-up,February,morning,No
1752,320.6,40,307.9,19.0,D,Built-up,February,morning,No
1753,325.2,44,306.6,23.1,D,Built-up,February,morning,No
1754,324.3,68,308.5,41.8,D,Built-up,February,morning,No
1755,326.5,66,311.6,11.3,D,Built-up,February,morning,No
1756,324.0,69,311.6,8.7,D,Built-up,February,morning,No
1757,326.0,72,312.8,10.2,D,Built-up,February,morning,No
1758,327.2,62,312.1,13.2,D,Built-up,February,morning,No
1759,327.6,64,312.1,13.9,D,Built-up,February,morning,No
1760,327.0,72,312.4,9.9,D,Built-up,February,morning,No
1761,324.3,67,311.6,6.9,D,Built-up,February,morning,No
1762,334.3,71,315.5,16.5,D,Built-up,February,morning,No
1763,328.3,21,314.9,9.2,D,Built-up,February,morning,No
1764,330.1,67,316.4,10.2,D,Built-up,February,morning,No
1765,331.7,75,313.6,21.8,D,Built-up,February,morning,No
1766,322.6,52,308.9,15.0,D,Built-up,February,morning,No
1767,330.0,66,313.7,19.5,D,Built-up,February,morning,No
1768,327.3,45,312.3,10.7,D,Built-up,February,morning,No
1769,322.9,47,309.6,12.9,D,Built-up,February,morning,No
1770,319.8,43,305.7,45.1,D,Built-up,February,morning,No
1771,322.7,67,310.6,13.2,D,Built-up,February,morning,No
1772,322.7,32,309.1,7.9,D,Built-up,February,morning,No
1773,323.8,58,310.3,7.8,D,Built-up,February,morning,No
1774,323.7,34,311.2,8.0,D,Built-up,February,morning,No
1775,342.3,88,311.1,33.6,D,Built-up,February,morning,No
1776,329.2,67,312.4,11.4,D,Built-up,February,morning,No
1777,328.5,67,315.6,9.0,D,Built-up,February,morning,No
1778,330.7,61,316.7,8.5,D,Built-up,February,morning,No
1779,330.9,0,313.4,11.6,D,Built-up,February,morning,No
1780,330.8,69,313.1,13.4,D,Built-up,February,morning,No
1781,341.5,86,318.1,27.7,D,Built-up,February,morning,No
1782,329.7,65,315.8,11.7,D,Built-up,February,morning,No
1783,324.7,72,305.6,42.7,D,Built-up,February,morning,No
1784,328.6,73,305.6,57.6,D,Built-up,February,morning,No
1785,332.7,80,309.3,39.3,D,Built-up,February,morning,No
1786,324.3,64,309.6,12.2,D,Built-up,February,morning,No
1787,321.3,56,305.3,8.9,D,Built-up,March,morning,No
1788,322.1,54,303.1,8.6,D,Built-up,March,morning,No
1789,325.9,70,301.5,21.2,D,Built-up,March,morning,No
1790,333.8,65,314.0,14.6,D,Built-up,March,morning,No
1791,322.4,29,303.1,9.7,D,Built-up,March,morning,No
1792,325.2,74,302.7,12.3,D,Built-up,March,morning,No
1793,324.2,47,307.0,16.7,D,Built-up,March,morning,No
1794,321.2,52,305.4,9.7,D,Built-up,March,morning,No
1795,330.2,72,310.5,21.5,D,Built-up,March,morning,No
1796,326.5,68,309.8,16.2,D,Built-up,March,morning,No
1797,332.3,75,307.8,27.5,D,Built-up,March,morning,No
1798,327.1,50,312.7,8.8,D,Built-up,March,morning,No
1799,331.2,59,318.1,8.3,D,Built-up,March,morning,No
1800,334.6,74,319.4,11.7,D,Built-up,March,morning,No
1801,332.4,68,319.9,8.9,D,Built-up,March,morning,No
1802,326.8,43,313.7,6.5,D,Built-up,March,morning,No
1803,330.5,67,316.2,8.8,D,Built-up,March,morning,No
1804,332.9,68,312.6,14.8,D,Built-up,March,morning,No
1805,351.1,89,313.9,51.0,D,Built-up,March,morning,No
1806,331.5,21,315.3,11.8,D,Built-up,March,morning,No
1807,326.6,59,311.9,8.1,D,Built-up,March,morning,No
1808,333.6,74,315.5,11.9,D,Built-up,March,morning,No
1809,333.7,74,316.1,13.0,D,Built-up,March,morning,No
1810,341.9,88,313.4,34.3,D,Built-up,March,morning,No
1811,329.8,67,314.6,9.3,D,Built-up,March,morning,No
1812,332.4,72,313.7,14.0,D,Built-up,March,morning,No
1813,328.7,57,314.1,9.2,D,Built-up,March,morning,No
1814,330.6,68,315.0,11.8,D,Built-up,March,morning,No
1815,335.2,79,312.5,27.1,D,Built-up,March,morning,No
1816,327.7,34,313.3,8.5,D,Built-up,March,morning,No
1817,326.5,68,310.4,18.1,D,Built-up,March,morning,No
1818,325.2,62,307.5,11.4,D,Built-up,March,morning,No
1819,328.6,74,307.8,17.6,D,Built-up,March,morning,No
1820,332.2,79,308.4,27.0,D,Built-up,March,morning,No
1821,325.7,47,308.6,9.5,D,Built-up,March,morning,No
1822,346.0,90,314.5,47.2,D,Built-up,March,morning,No
1823,342.8,87,312.9,38.5,D,Built-up,March,morning,No
1824,327.9,53,311.1,9.3,D,Built-up,March,morning,No
1825,363.5,100,312.3,102.3,D,Built-up,March,morning,No
1826,331.9,64,313.3,8.0,D,Built-up,March,morning,No
1827,331.5,69,314.4,13.4,D,Built-up,March,morning,No
1828,325.7,33,310.1,16.0,D,Built-up,March,morning,No
1829,340.7,84,311.8,26.1,D,Built-up,March,morning,No
1830,330.1,77,306.0,17.0,D,Built-up,March,morning,No
1831,323.0,41,307.2,8.2,D,Built-up,March,morning,No
1832,326.8,64,305.2,20.9,D,Built-up,March,morning,No
1833,325.8,52,306.6,7.5,D,Built-up,March,morning,No
1834,323.2,64,300.1,33.4,D,Built-up,April,night,Yes
1835,328.3,58,312.4,8.7,D,Built-up,April,morning,Yes
1836,331.1,67,312.8,9.3,D,Built-up,April,morning,Yes
1837,334.5,76,309.5,13.9,D,Built-up,April,morning,Yes
1838,330.1,63,311.1,10.1,D,Built-up,April,morning,Yes
1839,332.3,64,313.7,26.7,D,Built-up,April,morning,Yes
1840,333.2,74,303.8,29.3,D,Built-up,April,morning,Yes
1841,337.9,73,315.6,16.0,D,Built-up,April,morning,Yes
1842,328.5,49,304.4,19.6,D,Built-up,April,morning,Yes
1843,331.4,70,307.2,16.0,D,Built-up,April,morning,Yes
1844,341.6,82,314.5,21.3,D,Built-up,April,morning,Yes
1845,322.8,34,305.2,11.2,D,Built-up,April,morning,Yes
1846,327.3,59,304.9,22.5,D,Built-up,April,morning,Yes
1847,329.5,70,305.5,29.3,D,Built-up,April,morning,Yes
1848,325.9,50,308.4,7.6,D,Built-up,April,morning,Yes
1849,329.9,66,307.1,12.7,D,Built-up,April,morning,Yes
1850,328.9,61,309.9,8.1,D,Built-up,April,morning,Yes
1851,332.0,58,308.5,11.5,D,Built-up,April,morning,Yes
1852,327.3,70,304.9,8.4,D,Built-up,April,morning,Yes
1853,338.3,59,315.2,15.1,D,Built-up,April,morning,Yes
1854,330.2,38,316.4,7.1,D,Built-up,May,morning,Yes
1855,340.0,80,317.2,19.5,D,Built-up,May,morning,Yes
1856,336.3,76,309.1,13.5,D,Built-up,May,morning,Yes
1857,340.3,82,310.2,20.7,D,Built-up,May,morning,Yes
1858,333.3,61,310.3,9.7,D,Built-up,May,morning,Yes
1859,330.5,72,309.8,19.8,D,Built-up,May,morning,Yes
1860,332.6,53,317.5,10.1,D,Built-up,May,morning,Yes
1861,330.3,72,309.7,20.1,D,Built-up,May,morning,Yes
1862,330.2,55,308.1,8.1,D,Built-up,May,morning,Yes
1863,333.5,65,306.3,16.4,D,Built-up,May,morning,Yes
1864,333.5,68,313.6,12.4,D,Built-up,May,morning,Yes
1865,331.0,69,305.0,19.6,D,Built-up,May,morning,Yes
1866,348.6,92,304.4,67.0,D,Built-up,May,morning,Yes
1867,323.5,0,300.7,25.3,D,Built-up,May,morning,Yes
1868,327.9,43,302.0,10.0,D,Built-up,May,morning,Yes
1869,328.9,59,304.9,9.2,D,Built-up,May,morning,Yes
1870,328.1,44,302.8,8.2,D,Built-up,May,morning,Yes
1871,330.7,63,310.7,8.2,D,Built-up,May,morning,Yes
1872,337.3,49,319.1,27.1,D,Built-up,May,morning,Yes
1873,335.1,71,313.6,22.4,D,Built-up,May,morning,Yes
1874,333.9,57,315.5,22.9,D,Built-up,May,morning,Yes
1875,334.3,59,316.6,32.4,D,Built-up,May,morning,Yes
1876,310.1,72,296.7,7.1,N,Built-up,May,evening,Yes
1877,334.2,67,315.4,11.2,D,Built-up,May,morning,Yes
1878,333.5,65,313.7,8.2,D,Built-up,May,morning,Yes
1879,335.0,69,316.0,10.4,D,Built-up,May,morning,Yes
1880,334.0,68,315.5,9.4,D,Built-up,May,morning,Yes
1881,342.6,79,315.5,23.4,D,Built-up,May,morning,Yes
1882,332.3,42,315.1,6.7,D,Built-up,May,morning,Yes
1883,333.8,50,316.4,8.4,D,Built-up,May,morning,Yes
1884,334.5,64,314.9,9.4,D,Built-up,May,morning,Yes
1885,339.7,80,311.7,21.6,D,Built-up,May,morning,Yes
1886,332.3,66,315.0,10.6,D,Built-up,May,morning,Yes
1887,336.9,75,316.4,11.8,D,Built-up,May,morning,Yes
1888,337.7,59,318.9,11.7,D,Built-up,May,morning,Yes
1889,330.6,40,313.6,5.9,D,Built-up,May,morning,Yes
1890,334.3,67,314.6,14.1,D,Built-up,May,morning,Yes
1891,310.6,69,299.5,7.3,N,Built-up,May,afternoon,Yes
1892,310.3,68,297.7,9.2,N,Built-up,May,afternoon,Yes
1893,310.6,70,296.2,9.5,N,Built-up,May,afternoon,Yes
1894,309.7,65,299.2,6.7,N,Built-up,May,afternoon,Yes
1895,333.4,66,313.8,14.8,D,Built-up,May,morning,Yes
1896,333.8,65,316.0,13.1,D,Built-up,May,morning,Yes
1897,335.7,75,315.8,16.5,D,Built-up,May,morning,Yes
1898,332.0,65,313.0,10.3,D,Built-up,May,morning,Yes
1899,331.4,60,313.0,10.0,D,Built-up,May,morning,Yes
1900,348.9,91,313.4,41.2,D,Built-up,May,morning,Yes
1901,336.4,52,316.8,8.5,D,Built-up,May,morning,Yes
1902,331.8,37,312.0,5.9,D,Built-up,May,morning,Yes
1903,337.2,51,318.2,10.3,D,Built-up,May,morning,Yes
1904,333.1,56,314.0,8.5,D,Built-up,May,morning,Yes
1905,340.3,80,322.1,16.7,D,Built-up,May,morning,Yes
1906,338.8,64,319.2,12.9,D,Built-up,May,morning,Yes
1907,346.6,88,318.1,32.2,D,Built-up,May,morning,Yes
1908,348.2,90,315.0,34.4,D,Built-up,May,morning,Yes
1909,336.8,53,311.7,13.4,D,Built-up,May,morning,Yes
1910,340.5,69,310.3,24.3,D,Built-up,May,morning,Yes
1911,338.1,76,317.7,17.9,D,Built-up,May,morning,Yes
1912,339.4,79,318.4,21.0,D,Built-up,May,morning,Yes
1913,341.2,82,317.8,18.6,D,Built-up,May,morning,Yes
1914,340.2,80,320.7,11.4,D,Built-up,May,morning,Yes
1915,349.2,91,319.8,29.8,D,Built-up,May,morning,Yes
1916,334.8,74,311.2,22.4,D,Built-up,May,morning,Yes
1917,339.0,79,316.6,23.0,D,Built-up,May,morning,Yes
1918,329.9,63,308.9,17.8,D,Built-up,May,morning,Yes
1919,331.5,65,309.7,14.9,D,Built-up,May,morning,Yes
1920,334.5,75,315.2,22.2,D,Built-up,May,morning,Yes
1921,333.8,65,308.6,21.7,D,Built-up,May,morning,Yes
1922,341.3,77,313.6,39.4,D,Built-up,May,morning,Yes
1923,337.5,65,310.5,31.2,D,Built-up,May,morning,Yes
1924,309.9,71,298.3,6.9,N,Built-up,May,evening,Yes
1925,336.3,73,316.9,11.8,D,Built-up,May,morning,Yes
1926,334.1,67,314.3,10.0,D,Built-up,May,morning,Yes
1927,333.5,71,308.8,38.3,D,Built-up,May,morning,Yes
1928,335.6,78,308.4,46.9,D,Built-up,May,morning,Yes
1929,340.9,71,314.6,29.4,D,Built-up,May,morning,Yes
1930,333.7,65,309.6,11.8,D,Built-up,May,morning,Yes
1931,334.1,73,307.7,14.8,D,Built-up,May,morning,Yes
1932,335.4,68,311.0,15.3,D,Built-up,May,morning,Yes
1933,330.2,64,303.0,9.4,D,Built-up,May,morning,Yes
1934,331.7,57,307.7,15.8,D,Built-up,May,morning,Yes
1935,337.8,72,311.3,19.2,D,Built-up,May,morning,Yes
1936,352.7,94,311.7,60.3,D,Built-up,May,morning,Yes
1937,330.1,50,305.2,9.1,D,Built-up,June,morning,Yes
1938,336.1,74,311.0,10.0,D,Built-up,June,morning,Yes
1939,336.0,72,312.3,11.1,D,Built-up,June,morning,Yes
1940,334.9,74,309.3,9.2,D,Built-up,June,morning,Yes
1941,326.5,51,303.2,16.3,D,Built-up,June,morning,Yes
1942,322.3,59,302.4,12.6,D,Built-up,July,morning,Yes
1943,310.4,63,278.4,5.3,D,Built-up,July,morning,Yes
1944,326.0,41,304.1,12.6,D,Built-up,July,morning,Yes
1945,327.7,80,299.4,13.0,D,Built-up,July,morning,Yes
1946,321.6,63,295.4,14.1,D,Built-up,August,morning,No
1947,328.7,65,302.0,13.0,D,Built-up,September,morning,Yes
1948,315.7,39,295.2,29.0,D,Built-up,September,morning,Yes
1949,320.3,63,300.0,8.6,D,Built-up,September,morning,Yes
1950,312.4,0,290.7,27.2,D,Built-up,October,night,Yes
1951,319.4,47,299.9,16.2,D,Built-up,October,morning,Yes
1952,322.0,58,305.6,10.3,D,Built-up,October,morning,Yes
1953,321.7,38,303.0,11.1,D,Built-up,October,morning,Yes
1954,317.5,64,299.9,6.8,D,Built-up,October,morning,Yes
1955,320.3,72,303.7,14.8,D,Built-up,October,morning,Yes
1956,317.0,27,303.0,6.4,D,Built-up,October,morning,Yes
1957,316.2,50,303.8,6.1,D,Built-up,October,morning,Yes
1958,322.4,67,299.7,11.0,D,Built-up,October,morning,Yes
1959,316.4,25,301.0,7.0,D,Built-up,October,morning,Yes
1960,368.1,100,299.9,107.8,D,Built-up,October,morning,Yes
1961,345.2,92,300.1,45.8,D,Built-up,October,morning,Yes
1962,317.4,51,302.6,6.4,D,Built-up,October,morning,Yes
1963,318.8,70,304.4,9.6,D,Built-up,October,morning,Yes
1964,317.1,30,295.3,6.5,D,Built-up,October,morning,Yes
1965,318.9,25,302.9,7.8,D,Built-up,November,morning,Yes
1966,318.0,66,298.3,8.5,D,Built-up,November,morning,Yes
1967,319.6,53,298.6,8.7,D,Built-up,November,morning,Yes
1968,340.8,89,299.5,46.9,D,Built-up,November,morning,Yes
1969,316.7,65,300.7,8.2,D,Built-up,November,morning,Yes
1970,319.1,54,304.8,8.8,D,Built-up,November,morning,Yes
1971,316.2,34,299.9,6.6,D,Built-up,November,morning,Yes
1972,324.0,72,303.0,12.3,D,Built-up,November,morning,Yes
1973,318.1,42,305.1,7.7,D,Built-up,November,morning,Yes
1974,319.1,49,303.4,10.2,D,Built-up,November,morning,Yes
1975,318.7,61,302.9,8.3,D,Built-up,November,morning,Yes
1976,319.0,50,307.4,7.2,D,Built-up,November,morning,Yes
1977,311.5,31,292.7,8.2,D,Built-up,November,morning,Yes
1978,314.3,61,293.7,14.1,D,Built-up,November,morning,Yes
1979,321.4,59,305.9,8.5,D,Built-up,November,morning,Yes
1980,322.4,65,306.9,10.6,D,Built-up,November,morning,Yes
1981,321.9,67,306.3,14.1,D,Built-up,November,morning,Yes
1982,317.5,53,302.0,8.1,D,Built-up,November,morning,Yes
1983,323.8,71,303.2,17.6,D,Built-up,November,morning,Yes
1984,322.8,70,307.6,15.9,D,Built-up,November,morning,Yes
1985,320.4,47,307.6,11.6,D,Built-up,November,morning,Yes
1986,327.4,76,309.3,23.7,D,Built-up,November,morning,Yes
1987,322.8,70,307.8,15.9,D,Built-up,November,morning,Yes
1988,321.0,55,307.6,12.5,D,Built-up,November,morning,Yes
1989,319.4,58,306.0,9.0,D,Built-up,November,morning,Yes
1990,318.3,51,305.2,7.5,D,Built-up,November,morning,Yes
1991,323.2,69,305.9,14.0,D,Built-up,November,morning,Yes
1992,320.7,63,308.7,9.3,D,Built-up,November,morning,Yes
1993,315.9,20,305.4,7.5,D,Built-up,November,morning,Yes
1994,320.9,56,304.1,11.8,D,Built-up,November,morning,Yes
1995,317.3,50,305.6,8.5,D,Built-up,November,morning,Yes
1996,316.9,56,301.5,8.9,D,Built-up,November,morning,Yes
1997,317.5,68,296.3,10.7,D,Built-up,November,morning,Yes
1998,323.9,70,300.6,10.9,D,Built-up,November,morning,Yes
1999,321.3,56,302.1,7.7,D,Built-up,November,morning,Yes
2000,317.7,18,299.5,7.2,D,Built-up,November,morning,Yes
2001,324.7,59,299.7,14.7,D,Built-up,November,morning,Yes
2002,320.2,52,300.4,7.4,D,Built-up,November,morning,Yes
2003,319.1,0,302.1,13.2,D,Built-up,November,morning,Yes
2004,319.3,40,307.2,6.2,D,Built-up,November,morning,Yes
2005,320.3,58,308.2,7.0,D,Built-up,November,morning,Yes
2006,323.6,69,306.0,10.5,D,Built-up,November,morning,Yes
2007,318.3,36,305.8,5.9,D,Built-up,November,morning,Yes
2008,319.2,61,305.3,6.5,D,Built-up,November,morning,Yes
2009,325.1,68,311.0,9.5,D,Built-up,November,morning,Yes
2010,327.8,72,308.1,12.6,D,Built-up,November,morning,Yes
2011,334.0,82,311.8,21.3,D,Built-up,November,morning,Yes
2012,326.8,24,311.7,11.0,D,Built-up,November,morning,Yes
2013,319.8,50,307.0,5.7,D,Built-up,November,morning,Yes
2014,343.4,90,309.7,37.2,D,Built-up,November,morning,Yes
2015,332.6,70,308.0,21.5,D,Built-up,November,morning,Yes
2016,316.4,49,303.7,9.9,D,Built-up,November,morning,Yes
2017,318.3,49,304.9,9.8,D,Built-up,November,morning,Yes
2018,327.1,73,307.8,30.0,D,Built-up,November,morning,Yes
2019,317.9,64,302.6,9.1,D,Built-up,November,morning,Yes
2020,325.2,69,305.5,16.5,D,Built-up,November,morning,Yes
2021,323.4,61,306.5,13.7,D,Built-up,November,morning,Yes
2022,321.9,53,305.7,10.3,D,Built-up,November,morning,Yes
2023,319.1,39,303.8,8.7,D,Built-up,November,morning,Yes
2024,318.8,55,303.3,6.8,D,Built-up,November,morning,Yes
2025,315.9,51,300.9,6.8,D,Built-up,November,morning,Yes
2026,319.0,56,300.5,9.7,D,Built-up,November,morning,Yes
2027,320.6,58,302.7,8.1,D,Built-up,November,morning,Yes
2028,320.7,62,302.8,8.3,D,Built-up,November,morning,Yes
2029,320.5,61,304.3,6.9,D,Built-up,November,morning,Yes
2030,319.7,54,304.4,6.1,D,Built-up,November,morning,Yes
2031,321.4,53,301.6,8.0,D,Built-up,November,morning,Yes
2032,323.7,69,304.3,9.6,D,Built-up,November,morning,Yes
2033,321.3,66,302.8,10.2,D,Built-up,November,morning,Yes
2034,312.7,0,298.7,6.2,D,Built-up,November,morning,Yes
2035,320.4,53,302.5,16.4,D,Built-up,November,morning,Yes
2036,320.5,63,302.5,17.5,D,Built-up,November,morning,Yes
2037,321.3,61,305.9,7.5,D,Built-up,December,morning,Yes
2038,320.7,46,307.2,8.1,D,Built-up,December,morning,Yes
2039,322.8,68,306.7,10.9,D,Built-up,December,morning,Yes
2040,329.9,78,308.7,19.3,D,Built-up,December,morning,Yes
2041,318.3,57,302.9,8.1,D,Built-up,December,morning,Yes
2042,316.9,46,305.3,7.1,D,Built-up,December,morning,Yes
2043,317.1,58,303.0,9.5,D,Built-up,December,morning,Yes
2044,313.4,27,298.3,6.2,D,Built-up,December,morning,Yes
2045,316.8,63,302.4,8.6,D,Built-up,December,morning,Yes
2046,319.0,59,305.4,10.5,D,Built-up,December,morning,Yes
2047,318.2,63,305.1,10.2,D,Built-up,December,morning,Yes
2048,320.2,61,307.5,14.8,D,Built-up,December,morning,Yes
2049,320.6,61,308.2,14.1,D,Built-up,December,morning,Yes
2050,314.2,49,300.5,6.0,D,Built-up,December,morning,Yes
2051,318.6,63,304.8,18.3,D,Built-up,December,morning,Yes
2052,324.5,65,309.6,11.9,D,Built-up,December,morning,Yes
2053,328.6,73,312.9,14.4,D,Built-up,December,morning,Yes
2054,330.9,79,311.2,17.7,D,Built-up,December,morning,Yes
2055,323.5,63,311.1,11.3,D,Built-up,December,morning,Yes
2056,322.4,55,307.9,11.3,D,Built-up,December,morning,Yes
2057,310.5,50,300.0,22.4,D,Built-up,December,morning,Yes
2058,324.3,73,302.0,11.0,D,Built-up,December,morning,Yes
2059,320.0,62,303.1,8.8,D,Built-up,December,morning,Yes
2060,319.2,65,302.2,8.6,D,Built-up,December,morning,Yes
2061,329.6,81,302.9,20.3,D,Built-up,December,morning,Yes
2062,317.7,53,301.8,6.1,D,Built-up,December,morning,Yes
2063,327.2,78,302.9,16.4,D,Built-up,December,morning,Yes
2064,320.3,68,301.9,8.6,D,Built-up,December,morning,Yes
2065,323.9,67,304.4,12.4,D,Built-up,December,morning,Yes
2066,328.7,76,304.8,26.9,D,Built-up,December,morning,Yes
2067,316.5,65,298.7,15.7,D,Built-up,December,morning,Yes
2068,319.8,71,299.0,19.9,D,Built-up,December,morning,Yes
2069,314.7,53,299.0,7.6,D,Built-up,December,morning,Yes
2070,316.3,38,300.7,9.3,D,Built-up,December,morning,Yes
2071,327.0,75,302.3,14.6,D,Built-up,December,morning,Yes
2072,323.6,67,302.2,11.3,D,Built-up,December,morning,Yes
2073,318.4,52,304.0,7.0,D,Built-up,December,morning,Yes
2074,319.3,70,300.9,9.4,D,Built-up,December,morning,Yes
2075,326.5,72,306.1,14.8,D,Built-up,December,morning,Yes
2076,320.9,63,304.9,8.8,D,Built-up,December,morning,Yes
2077,327.7,76,304.6,17.1,D,Built-up,December,morning,Yes
2078,319.1,36,302.6,14.2,D,Built-up,December,morning,Yes
2079,325.0,72,302.3,28.3,D,Built-up,December,morning,Yes
2080,324.6,74,303.3,27.8,D,Built-up,December,morning,Yes
2081,328.7,74,309.0,21.9,D,Built-up,December,morning,Yes
2082,320.7,39,304.2,11.0,D,Built-up,December,morning,Yes
2083,316.0,49,301.9,30.6,D,Built-up,December,morning,Yes
2084,323.4,57,307.1,6.9,D,Built-up,December,morning,Yes
2085,323.3,62,308.3,8.4,D,Built-up,December,morning,Yes
2086,325.5,70,307.0,9.3,D,Built-up,December,morning,Yes
2087,331.0,81,304.3,23.3,D,Built-up,December,morning,Yes
2088,324.7,68,305.0,12.2,D,Built-up,December,morning,Yes
2089,314.9,52,297.5,4.9,D,Built-up,December,morning,Yes
2090,320.3,0,302.7,9.8,D,Built-up,December,morning,Yes
2091,326.0,0,302.4,15.6,D,Built-up,December,morning,Yes
2092,312.5,53,295.9,7.4,D,Built-up,December,morning,Yes
2093,321.9,68,302.0,12.9,D,Built-up,December,morning,Yes
2094,320.3,41,300.2,11.2,D,Built-up,December,morning,Yes
2095,317.7,64,301.4,8.9,D,Built-up,December,morning,Yes
2096,314.8,61,297.4,7.8,D,Built-up,December,morning,Yes
2097,317.4,69,297.6,10.2,D,Built-up,December,morning,Yes
