,x,y,z
1072,77.90525580367436,16.93592517471182,3.226071
1073,78.02007563536732,16.93592517471182,3.573297
1074,78.13489546706029,16.93592517471182,3.0373783
1075,78.24971529875324,16.93592517471182,3.1211066
1076,78.36453513044621,16.93592517471182,2.769968
1077,78.47935496213917,16.93592517471182,3.6710734
1078,78.59417479383214,16.93592517471182,3.6710734
1079,78.7089946255251,16.93592517471182,2.8382206
1080,78.82381445721805,16.93592517471182,2.666422
1081,78.93863428891102,16.93592517471182,2.7707493
1082,79.05345412060397,16.93592517471182,2.5144548
1083,79.16827395229694,16.93592517471182,2.5144548
1084,79.2830937839899,16.93592517471182,2.6330404
1085,79.39791361568287,16.93592517471182,2.5112262
1086,79.51273344737582,16.93592517471182,2.2507703
1087,79.62755327906879,16.93592517471182,2.3884964
1088,79.74237311076175,16.93592517471182,2.0865207
1089,79.8571929424547,16.93592517471182,2.0865207
1090,79.97201277414767,16.93592517471182,1.8361485
1093,80.31647226922655,16.93592517471182,2.2327008
1094,80.43129210091952,16.93592517471182,2.2327008
1095,80.54611193261248,16.93592517471182,2.1419916
1110,77.56079630859549,16.821105343018857,2.482692
1111,77.67561614028844,16.821105343018857,3.1995602
1112,77.7904359719814,16.821105343018857,3.077928
1113,77.90525580367436,16.821105343018857,3.077928
1114,78.02007563536732,16.821105343018857,3.137231
1115,78.13489546706029,16.821105343018857,2.2353506
1116,78.24971529875324,16.821105343018857,2.6735973
1117,78.36453513044621,16.821105343018857,2.4642859
1118,78.47935496213917,16.821105343018857,2.7268634
1119,78.59417479383214,16.821105343018857,2.7268634
1120,78.7089946255251,16.821105343018857,3.2431424
1121,78.82381445721805,16.821105343018857,2.4985185
1122,78.93863428891102,16.821105343018857,2.324347
1123,79.05345412060397,16.821105343018857,2.8003743
1124,79.16827395229694,16.821105343018857,2.8003743
1125,79.2830937839899,16.821105343018857,2.5200543
1126,79.39791361568287,16.821105343018857,2.3783374
1127,79.51273344737582,16.821105343018857,2.3281016
1128,79.62755327906879,16.821105343018857,2.194236
1129,79.74237311076175,16.821105343018857,1.8890165
1130,79.8571929424547,16.821105343018857,1.8890165
1131,79.97201277414767,16.821105343018857,2.2180507
1136,80.54611193261248,16.821105343018857,2.6018398
1151,77.56079630859549,16.706285511325895,2.340283
1152,77.67561614028844,16.706285511325895,2.4118705
1153,77.7904359719814,16.706285511325895,3.055901
1154,77.90525580367436,16.706285511325895,3.055901
1155,78.02007563536732,16.706285511325895,2.669115
1156,78.13489546706029,16.706285511325895,2.37325
1157,78.24971529875324,16.706285511325895,2.6193101
1158,78.36453513044621,16.706285511325895,2.4247828
1159,78.47935496213917,16.706285511325895,2.3442178
1160,78.59417479383214,16.706285511325895,2.3442178
1161,78.7089946255251,16.706285511325895,2.2119274
1162,78.82381445721805,16.706285511325895,2.4588885
1163,78.93863428891102,16.706285511325895,2.308454
1164,79.05345412060397,16.706285511325895,2.10889
1165,79.16827395229694,16.706285511325895,2.10889
1166,79.2830937839899,16.706285511325895,2.2417703
1167,79.39791361568287,16.706285511325895,2.5444326
1168,79.51273344737582,16.706285511325895,2.2136152
1169,79.62755327906879,16.706285511325895,2.3738227
1171,79.8571929424547,16.706285511325895,2.0377915
1172,79.97201277414767,16.706285511325895,1.9110374
1192,77.56079630859549,16.591465679632936,2.3085437
1193,77.67561614028844,16.591465679632936,2.236274
1194,77.7904359719814,16.591465679632936,2.1906047
1195,77.90525580367436,16.591465679632936,2.1906047
1196,78.02007563536732,16.591465679632936,2.2622132
1197,78.13489546706029,16.591465679632936,3.2324803
1198,78.24971529875324,16.591465679632936,2.2302907
1199,78.36453513044621,16.591465679632936,2.628841
1200,78.47935496213917,16.591465679632936,2.4947314
1201,78.59417479383214,16.591465679632936,2.4947314
1202,78.7089946255251,16.591465679632936,2.338781
1203,78.82381445721805,16.591465679632936,2.053763
1204,78.93863428891102,16.591465679632936,2.0089138
1205,79.05345412060397,16.591465679632936,1.9329516
1206,79.16827395229694,16.591465679632936,1.9329516
1207,79.2830937839899,16.591465679632936,2.0628111
1208,79.39791361568287,16.591465679632936,2.150974
1231,77.33115664520956,16.476645847939974,2.0486803
1232,77.44597647690252,16.476645847939974,2.0726237
1233,77.56079630859549,16.476645847939974,2.2181442
1234,77.67561614028844,16.476645847939974,2.1377373
1235,77.7904359719814,16.476645847939974,2.3323848
1236,77.90525580367436,16.476645847939974,2.3323848
1237,78.02007563536732,16.476645847939974,2.3564243
1238,78.13489546706029,16.476645847939974,2.68505
1239,78.24971529875324,16.476645847939974,2.0161345
1240,78.36453513044621,16.476645847939974,2.0968387
1241,78.47935496213917,16.476645847939974,2.1638987
1242,78.59417479383214,16.476645847939974,2.1638987
1243,78.7089946255251,16.476645847939974,2.3128042
1244,78.82381445721805,16.476645847939974,2.180982
1245,78.93863428891102,16.476645847939974,2.1054668
1246,79.05345412060397,16.476645847939974,1.8575592
1247,79.16827395229694,16.476645847939974,1.8575592
1274,77.56079630859549,16.36182601624701,1.9636307
1275,77.67561614028844,16.36182601624701,2.1712866
1276,77.7904359719814,16.36182601624701,1.9274013
1277,77.90525580367436,16.36182601624701,1.9274013
1278,78.02007563536732,16.36182601624701,1.9774154
1279,78.13489546706029,16.36182601624701,2.0559287
1280,78.24971529875324,16.36182601624701,2.3776774
1281,78.36453513044621,16.36182601624701,2.5212924
1282,78.47935496213917,16.36182601624701,2.0090287
1283,78.59417479383214,16.36182601624701,2.0090287
1284,78.7089946255251,16.36182601624701,2.1189752
1285,78.82381445721805,16.36182601624701,2.5299249
1286,78.93863428891102,16.36182601624701,1.991449
1287,79.05345412060397,16.36182601624701,2.0468135
1288,79.16827395229694,16.36182601624701,2.0468135
1315,77.56079630859549,16.24700618455405,1.9935843
1316,77.67561614028844,16.24700618455405,1.9042442
1317,77.7904359719814,16.24700618455405,2.0218508
1318,77.90525580367436,16.24700618455405,2.0218508
1319,78.02007563536732,16.24700618455405,2.0304496
1320,78.13489546706029,16.24700618455405,2.0027268
1321,78.24971529875324,16.24700618455405,2.0286827
1322,78.36453513044621,16.24700618455405,1.9074831
1323,78.47935496213917,16.24700618455405,1.9010872
1324,78.59417479383214,16.24700618455405,1.9010872
1325,78.7089946255251,16.24700618455405,1.9939169
1326,78.82381445721805,16.24700618455405,2.2374277
1327,78.93863428891102,16.24700618455405,2.5667906
1328,79.05345412060397,16.24700618455405,2.408319
1329,79.16827395229694,16.24700618455405,2.408319
1356,77.56079630859549,16.13218635286109,1.9089206
1357,77.67561614028844,16.13218635286109,1.9890734
1358,77.7904359719814,16.13218635286109,1.9418077
1359,77.90525580367436,16.13218635286109,1.9418077
1360,78.02007563536732,16.13218635286109,1.9841607
1361,78.13489546706029,16.13218635286109,2.1845129
1362,78.24971529875324,16.13218635286109,1.8806775
1363,78.36453513044621,16.13218635286109,1.975384
1364,78.47935496213917,16.13218635286109,3.9373295
1365,78.59417479383214,16.13218635286109,3.9373295
1366,78.7089946255251,16.13218635286109,2.228298
1367,78.82381445721805,16.13218635286109,2.7737262
1397,77.56079630859549,16.017366521168128,2.1750634
1398,77.67561614028844,16.017366521168128,1.9128568
1399,77.7904359719814,16.017366521168128,1.9194101
1400,77.90525580367436,16.017366521168128,1.9194101
1401,78.02007563536732,16.017366521168128,1.9201645
1402,78.13489546706029,16.017366521168128,2.0080066
1403,78.24971529875324,16.017366521168128,1.8619852
1439,77.67561614028844,15.902546689475166,2.099485
1440,77.7904359719814,15.902546689475166,2.134931
1441,77.90525580367436,15.902546689475166,2.134931
1442,78.02007563536732,15.902546689475166,2.3128815
1443,78.13489546706029,15.902546689475166,1.8961194
